onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
8687.856727	1.5998544	6	1	7	13	3	n/a	8688.256756	n/a
8689.456569	1.5997895	6	2	7	13	3	n/a	8689.856513	n/a
8691.056339	1.5996116	6	3	7	13	3	n/a	8691.456119	n/a
8692.655949	1.5999425	6	4	7	13	3	n/a	8693.055884	n/a
8694.255863	1.5997889	6	5	3	12	1	1	8694.655709	0.4015415
8695.855645	1.5997684	6	6	3	11	1	1	8696.255575	0.5012927
8697.455404	1.599788	6	7	3	10	2	1	8697.855385	0.5011470436
8699.05517	1.599782	6	8	3	9	2	1	8699.45512	0.6011916
8700.654934	1.5997824	6	9	3	8	2	1	8701.054881	0.6028333
8702.254696	1.599783	6	10	3	7	1	1	8702.654644	0.6013735
8703.854466	1.5997851	6	11	3	6	1	1	8704.254369	0.6011404
8705.454237	1.599601	6	12	3	5	2	1	8705.854082	0.6010656
8707.053823	1.5997782	6	13	3	4	1	1	8707.453778	0.7028521
8708.653807	1.5997422	6	14	3	3	2	0	8709.053703	0.9012565
8710.253371	1.5999223	6	15	3	2	2	1	8710.653479	0.7048338
8711.853272	1.5997911	6	16	3	1	1	0	8712.253219	0.8010689
8713.453041	1.5997831	6	17	4	1	2	0	8713.85299	0.7005841
8715.052816	1.5997764	6	18	4	2	2	1	8715.452763	0.5004789
8716.652495	1.5998728	6	19	4	3	2	1	8717.052522	0.7005092
8718.252339	1.5997919	6	20	4	4	2	1	8718.652277	0.7004789
8719.852106	1.5997861	6	21	4	5	2	1	8720.252054	0.9004631
8721.451873	1.5998172	6	22	4	6	2	1	8721.851882	0.900393609
8723.051626	1.5997971	6	23	4	7	2	1	8723.451613	0.6005013
8724.651433	1.5997756	6	24	4	8	2	1	8725.051364	0.6005012
8726.251199	1.5997757	6	25	4	9	1	1	8726.651134	0.6006357
8727.850964	1.5997771	6	26	4	10	1	1	8728.250893	0.5005122
8729.450727	1.5997661	6	27	4	11	2	1	8729.850659	0.5005111
8731.050486	1.5997833	6	28	4	12	2	1	8731.450436	0.600553
8732.650264	1.5997809	6	29	6	12	1	1	8733.050194	0.5005859
8734.250014	1.5997998	6	30	6	11	2	0	8734.649955	0.5006557
8735.849771	1.5997974	6	31	6	10	2	1	8736.249737	0.4005854
8737.449556	1.5997785	6	32	6	9	2	0	8737.849554	0.400585709
8739.049325	1.5997791	6	33	6	8	1	n/a	8739.449269	n/a
8740.649085	1.5997885	6	34	6	7	2	1	8741.049032	0.6005984
8742.248853	1.5997803	6	35	6	6	2	0	8742.648795	0.7012521
8743.848617	1.599826356	6	36	6	5	2	1	8744.248551	0.5005098
8745.448394	1.5997694	6	37	6	4	2	0	8745.848335	0.500595
8747.048153	1.5997784	6	38	6	3	1	1	8747.4481	0.5004118
8748.647924	1.5997676	6	39	6	2	2	1	8749.047843	0.5004772
8750.247674	1.5997914	6	40	6	1	1	1	8750.647568	0.4006954
