onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
589873.1664	1.600200842	6	1	7	13	3	n/a	589873.5664	n/a
589874.7666	1.600223898	6	2	7	13	3	n/a	589875.1667	n/a
589876.3669	1.600207196	6	3	7	13	3	n/a	589876.7669	n/a
589877.9671	1.600207835	6	4	7	13	3	n/a	589878.3672	n/a
589879.5674	1.600226341	6	5	7	13	3	n/a	589879.9674	n/a
589881.1676	1.600236881	6	6	7	13	3	n/a	589881.5677	n/a
589882.7679	1.600256589	6	7	7	13	3	n/a	589883.1679	n/a
589884.3681	1.600269746	6	8	7	13	3	n/a	589884.7682	n/a
589885.9684	1.600239322	6	9	7	13	3	n/a	589886.3685	n/a
589887.5687	1.60012458	6	10	7	13	3	n/a	589887.9686	n/a
589889.1688	1.600218429	6	11	4	12	1	1	589889.5689	0.5034030771
589890.7691	1.600239737	6	12	4	11	1	1	589891.1691	0.5031232515
589892.3693	1.600243251	6	13	4	10	2	1	589892.7694	0.5032397202
589893.9696	1.600240224	6	14	4	9	2	1	589894.3696	0.4031229753
589895.5698	1.60023488	6	15	4	8	2	1	589895.9699	0.6029680752
589897.17	1.60028824	6	16	4	7	2	1	589897.5701	0.5022081024
589898.7703	1.600275144	6	17	4	6	1	1	589899.1704	0.5014350015
589900.3706	1.600237097	6	18	4	5	1	0	589900.7707	0.5014694454
589901.9709	1.600140203	6	19	4	4	2	0	589902.3709	0.4007529494
589903.571	1.600214519	6	20	4	3	1	0	589903.9711	0.4034276915
589905.1713	1.600234075	6	21	4	2	2	0	589905.5713	0.3051470757
589906.7715	1.600236019	6	22	4	1	2	1	589907.1716	0.2035755855
589908.3718	1.600230216	6	23	4	1	1	1	589908.7718	0.2030301242
589909.972	1.600203172	6	24	4	2	1	0	589910.3721	0.2024833282
589911.5724	1.600133206	6	25	4	3	1	0	589911.9723	0.4027205554
589913.1725	1.600211884	6	26	4	4	1	0	589913.5726	0.4029876713
589914.7727	1.600240543	6	27	4	5	1	1	589915.1728	0.403231144
589916.373	1.600225496	6	28	4	6	1	1	589916.773	0.5031103479
589917.9732	1.600225841	6	29	4	7	1	1	589918.3733	0.4023624694
589919.5735	1.600228088	6	30	4	8	2	1	589919.9735	0.402497442
589921.1737	1.600263926	6	31	4	9	1	1	589921.5738	0.4027975772
589922.774	1.600237482	6	32	4	10	2	1	589923.174	0.502214242
589924.3743	1.60014702	6	33	4	11	2	1	589924.7743	0.5026849341
589925.9745	1.600256646	6	34	4	12	2	1	589926.3746	0.5020088489
589927.5748	1.600270481	6	35	7	13	3	n/a	589927.9748	n/a
589929.175	1.600129852	6	36	7	13	3	n/a	589929.5751	n/a
589930.7752	1.600267118	6	37	7	13	3	n/a	589931.1752	n/a
589932.3754	1.600266048	6	38	7	13	3	n/a	589932.7756	n/a
589933.9757	1.60027212	6	39	7	13	3	n/a	589934.3758	n/a
589935.576	1.600204673	6	40	7	13	3	n/a	589935.9761	n/a
589937.1762	1.600239441	6	41	7	13	3	n/a	589937.5762	n/a
589938.7765	1.600127707	6	42	7	13	3	n/a	589939.1764	n/a
589940.3766	1.60027103	6	43	7	13	3	n/a	589940.7767	n/a
589941.9769	1.600262393	6	44	7	13	3	n/a	589942.377	n/a
589943.5772	1.600224846	6	45	1	12	1	1	589943.9772	0.4028099183
589945.1774	1.600220902	6	46	1	11	2	1	589945.5775	0.602839938
589946.7776	1.600252687	6	47	1	10	2	1	589947.1777	0.5021676732
589948.3779	1.600273542	6	48	1	9	2	1	589948.778	0.7016258058
589949.9782	1.600249296	6	49	1	8	1	1	589950.3783	0.5011179089
589951.5785	1.600108831	6	50	1	7	1	1	589951.9785	0.9006496867
589953.1787	1.600150437	6	51	1	6	2	1	589953.5787	0.7016809817
589954.7789	1.600239037	6	52	1	5	2	1	589955.1789	0.8028756559
589956.3791	1.600247893	6	53	1	4	2	0	589956.7791	0.7026914657
589957.9794	1.600236	6	54	1	3	1	0	589958.3794	0.5025879439
589959.5796	1.600234127	6	55	1	2	1	1	589959.9798	0.5033548966
589961.1798	1.600236457	6	56	1	1	2	1	589961.5799	0.402337348
589962.7801	1.600340022	6	57	6	1	1	1	589963.1802	0.402863399
589964.3803	1.600228153	6	58	6	2	1	0	589964.7804	0.402819789
589965.9806	1.600278883	6	59	6	3	2	0	589966.3806	0.4026559282
589967.5809	1.600220605	6	60	6	4	2	1	589967.9809	0.5018644251
589969.1811	1.600255412	6	61	6	5	2	0	589969.5812	0.8007367514
589970.7814	1.600232739	6	62	6	6	2	1	589971.1815	0.7011566025
589972.3815	1.600247604	6	63	6	7	2	0	589972.7816	0.7031756425
589973.9818	1.60023182	6	64	6	8	2	0	589974.3819	0.6030443856
589975.582	1.600245163	6	65	6	9	1	0	589975.9821	0.5029928044
589977.1824	1.600142959	6	66	6	10	1	1	589977.5824	0.6028798108
589978.7825	1.600254263	6	67	6	11	1	1	589979.1826	0.7028922519
589980.3828	1.6002369	6	68	6	12	2	1	589980.7828	0.8030554911
589981.983	1.600243955	6	69	7	13	3	n/a	589982.3831	n/a
589983.5833	1.600214218	6	70	7	13	3	n/a	589983.9833	n/a
589985.1835	1.600214827	6	71	7	13	3	n/a	589985.5837	n/a
589986.7838	1.600228173	6	72	7	13	3	n/a	589987.1838	n/a
589988.384	1.600285658	6	73	7	13	3	n/a	589988.7841	n/a
589989.9843	1.600285887	6	74	7	13	3	n/a	589990.3844	n/a
589991.5846	1.600245659	6	75	7	13	3	n/a	589991.9847	n/a
589993.1847	1.600233253	6	76	7	13	3	n/a	589993.5848	n/a
589994.785	1.600234155	6	77	7	13	3	n/a	589995.185	n/a
589996.3852	1.600235343	6	78	7	13	3	n/a	589996.7853	n/a
589997.9855	1.600224006	6	79	2	12	2	1	589998.3855	0.5011791558
589999.5857	1.6002454	6	80	2	11	2	1	589999.9858	0.6006688459
590001.186	1.600238393	6	81	2	10	2	1	590001.586	0.6024140989
590002.7863	1.600194861	6	82	2	9	2	1	590003.1863	0.6024538812
590004.3865	1.600219996	6	83	2	8	2	1	590004.7865	0.7027644361
590005.9867	1.600241838	6	84	2	7	2	1	590006.3868	0.7018225281
590007.5869	1.600225755	6	85	2	6	1	1	590007.987	0.6027837381
590009.1872	1.600253257	6	86	2	5	1	1	590009.5873	0.6025393871
590010.7875	1.600241752	6	87	2	4	2	0	590011.1875	0.7020605826
590012.3877	1.60025365	6	88	2	3	2	1	590012.7878	0.6013582286
590013.988	1.600129311	6	89	2	2	2	0	590014.3881	0.5010636806
590015.5883	1.600122358	6	90	2	1	1	1	590015.9882	0.7031017069
590017.1884	1.600233145	6	91	2	1	2	0	590017.5886	0.7028869375
590018.7887	1.600221134	6	92	2	2	2	1	590019.1887	0.603049132
590020.3889	1.600225004	6	93	2	3	2	0	590020.789	0.502825389
590021.9892	1.600229735	6	94	2	4	1	0	590022.3892	0.60268884
590023.5894	1.600230153	6	95	2	5	1	1	590023.9895	0.602671936
590025.1896	1.600235843	6	96	2	6	1	1	590025.5897	0.602506544
590026.7899	1.600227696	6	97	2	7	2	1	590027.19	0.6025486519
590028.3901	1.600220525	6	98	2	8	1	1	590028.7902	0.502505893
590029.9904	1.600209841	6	99	2	9	2	1	590030.3905	0.5011632653
590031.5906	1.600230967	6	100	2	10	2	1	590031.9907	0.502523395
590033.1909	1.600225237	6	101	2	11	2	1	590033.5909	0.5028452498
590034.7911	1.60021259	6	102	2	12	2	1	590035.1912	0.502843134
590036.3914	1.600228677	6	103	7	13	3	n/a	590036.7914	n/a
590037.9916	1.600244228	6	104	7	13	3	n/a	590038.3917	n/a
590039.5919	1.600260346	6	105	7	13	3	n/a	590039.992	n/a
590041.1922	1.600251499	6	106	7	13	3	n/a	590041.5922	n/a
590042.7924	1.600125245	6	107	7	13	3	n/a	590043.1925	n/a
590044.3926	1.600222041	6	108	7	13	3	n/a	590044.7926	n/a
590045.9928	1.600250857	6	109	7	13	3	n/a	590046.3929	n/a
590047.5931	1.60023079	6	110	7	13	3	n/a	590047.9931	n/a
590049.1933	1.600242647	6	111	7	13	3	n/a	590049.5934	n/a
590050.7936	1.6002396	6	112	7	13	3	n/a	590051.1936	n/a
