onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
589477.9309	1.600132398	5	1	7	13	3	n/a	589478.3309	n/a
589479.5311	1.600223728	5	2	7	13	3	n/a	589479.9312	n/a
589481.1313	1.600205276	5	3	7	13	3	n/a	589481.5314	n/a
589482.7316	1.600337205	5	4	7	13	3	n/a	589483.1316	n/a
589484.3318	1.60022525	5	5	7	13	3	n/a	589484.7319	n/a
589485.932	1.600272389	5	6	7	13	3	n/a	589486.3321	n/a
589487.5323	1.60027128	5	7	7	13	3	n/a	589487.9324	n/a
589489.1326	1.600264236	5	8	7	13	3	n/a	589489.5328	n/a
589490.7329	1.600096316	5	9	7	13	3	n/a	589491.1329	n/a
589492.333	1.600242581	5	10	7	13	3	n/a	589492.733	n/a
589493.9332	1.600252252	5	11	4	12	2	1	589494.3333	0.4009818435
589495.5336	1.600096105	5	12	4	11	1	1	589495.9336	0.4034718579
589497.1339	1.600101649	5	13	4	10	1	1	589497.5338	0.5016426658
589498.734	1.600232066	5	14	4	9	1	1	589499.1341	0.6028068321
589500.3342	1.600224997	5	15	4	8	1	1	589500.7343	0.5029002486
589501.9345	1.600229647	5	16	4	7	1	1	589502.3345	0.4050957381
589503.5347	1.600242969	5	17	4	6	2	1	589503.9348	0.5027786976
589505.135	1.600244265	5	18	4	5	1	1	589505.535	0.6030804412
589506.7352	1.600246596	5	19	4	4	1	0	589507.1354	0.400768177
589508.3355	1.600268154	5	20	4	3	2	0	589508.7356	0.5024025239
589509.9358	1.600259707	5	21	4	2	1	0	589510.3359	0.5012593723
589511.536	1.600247615	5	22	4	1	1	1	589511.9361	0.5006129273
589513.1362	1.600211945	5	23	4	1	1	1	589513.5363	0.6028408592
589514.7364	1.600226778	5	24	4	2	1	0	589515.1365	0.7043404593
589516.3367	1.600221977	5	25	4	3	2	1	589516.7367	0.7034043627
589517.9369	1.600226534	5	26	4	4	1	1	589518.337	0.6029406632
589519.5372	1.600208459	5	27	4	5	2	0	589519.9372	0.40284076
589521.1374	1.600214594	5	28	4	6	1	1	589521.5375	0.5027971015
589522.7377	1.60022411	5	29	4	7	1	1	589523.1378	0.5027278095
589524.3379	1.600249313	5	30	4	8	2	1	589524.738	0.3027641003
589525.9382	1.600267545	5	31	4	9	2	1	589526.3382	0.5027113161
589527.5384	1.600242987	5	32	4	10	1	1	589527.9385	0.502625991
589529.1387	1.60023564	5	33	4	11	1	1	589529.5387	0.6025985194
589530.7389	1.600265132	5	34	4	12	2	1	589531.139	0.50227623
589532.3392	1.600270264	5	35	7	13	3	n/a	589532.7393	n/a
589533.9395	1.600251997	5	36	7	13	3	n/a	589534.3396	n/a
589535.5396	1.600240603	5	37	7	13	3	n/a	589535.9397	n/a
589537.1399	1.600251875	5	38	7	13	3	n/a	589537.5399	n/a
589538.7401	1.600250387	5	39	7	13	3	n/a	589539.1402	n/a
589540.3404	1.600212417	5	40	7	13	3	n/a	589540.7404	n/a
589541.9406	1.600247397	5	41	7	13	3	n/a	589542.3407	n/a
589543.5409	1.600237744	5	42	7	13	3	n/a	589543.9409	n/a
589545.1411	1.600214422	5	43	7	13	3	n/a	589545.5412	n/a
589546.7414	1.600227972	5	44	7	13	3	n/a	589547.1414	n/a
589548.3416	1.600237862	5	45	1	12	2	0	589548.7417	0.302956307
589549.9418	1.600240962	5	46	1	11	1	0	589550.3419	0.4025141944
589551.5422	1.600121261	5	47	1	10	2	1	589551.9421	0.5026900512
589553.1423	1.600236778	5	48	1	9	1	1	589553.5424	0.602467989
589554.7426	1.600215766	5	49	1	8	2	1	589555.1426	0.5025027692
589556.3428	1.600233972	5	50	1	7	1	1	589556.7429	0.5026156446
589557.943	1.600275464	5	51	1	6	1	1	589558.3431	0.7021453752
589559.5433	1.600261786	5	52	1	5	2	0	589559.9434	0.8018782558
589561.1436	1.600266418	5	53	1	4	1	0	589561.5437	0.6014785046
589562.7439	1.600125212	5	54	1	3	1	1	589563.144	0.5028854146
589564.344	1.600242322	5	55	1	2	2	0	589564.7441	0.4032586659
589565.9443	1.600250112	5	56	1	1	1	0	589566.3443	0.2027987281
589567.5445	1.600341005	5	57	6	1	2	0	589567.9446	0.2027758501
589569.1448	1.600255037	5	58	6	2	2	1	589569.5448	0.2027201811
589570.745	1.600220685	5	59	6	3	1	1	589571.1451	0.2027795634
589572.3453	1.600261006	5	60	6	4	1	0	589572.7453	0.3027327223
589573.9455	1.600280767	5	61	6	5	1	1	589574.3456	0.3016574148
589575.5458	1.600248932	5	62	6	6	1	0	589575.9459	0.4008552855
589577.1461	1.600236444	5	63	6	7	1	1	589577.5462	0.5010643929
589578.7464	1.600098813	5	64	6	8	2	1	589579.1464	0.4005463239
589580.3466	1.600105062	5	65	6	9	1	1	589580.7467	0.4005388867
589581.9468	1.600113652	5	66	6	10	1	1	589582.3468	0.7033060149
589583.547	1.600259008	5	67	6	11	1	1	589583.947	0.7029539335
589585.1472	1.600260652	5	68	6	12	1	1	589585.5473	0.7008425877
589586.7475	1.6002288	5	69	7	13	3	n/a	589587.1475	n/a
589588.3477	1.600238397	5	70	7	13	3	n/a	589588.7478	n/a
589589.948	1.600253115	5	71	7	13	3	n/a	589590.3481	n/a
589591.5482	1.600243324	5	72	7	13	3	n/a	589591.9483	n/a
589593.1484	1.600326487	5	73	7	13	3	n/a	589593.5485	n/a
589594.7487	1.600252321	5	74	7	13	3	n/a	589595.1488	n/a
589596.3489	1.600245462	5	75	7	13	3	n/a	589596.749	n/a
589597.9492	1.600221975	5	76	7	13	3	n/a	589598.3493	n/a
589599.5494	1.600229091	5	77	7	13	3	n/a	589599.9495	n/a
589601.1497	1.600222193	5	78	7	13	3	n/a	589601.5498	n/a
589602.7499	1.600228009	5	79	2	12	2	1	589603.15	0.5024299194
589604.3502	1.600244362	5	80	2	11	1	1	589604.7502	0.5026065349
589605.9504	1.600233725	5	81	2	10	2	1	589606.3505	0.4026683162
589607.5507	1.600174949	5	82	2	9	1	1	589607.9507	0.4026911381
589609.1509	1.60022715	5	83	2	8	1	1	589609.551	0.4026385759
589610.7512	1.600233787	5	84	2	7	1	1	589611.1512	0.4027987977
589612.3514	1.60025008	5	85	2	6	1	1	589612.7515	0.4028271693
589613.9516	1.600231253	5	86	2	5	1	1	589614.3517	0.5026850003
589615.5519	1.600264092	5	87	2	4	1	0	589615.9519	0.6021231009
589617.1522	1.600283442	5	88	2	3	1	1	589617.5523	0.6015541431
589618.7525	1.600247183	5	89	2	2	2	1	589619.1525	0.601101308
589620.3527	1.600226285	5	90	2	1	1	1	589620.7528	0.7028432114
589621.9529	1.600230466	5	91	2	1	2	1	589622.3529	0.8030333315
589623.5531	1.600256855	5	92	2	2	1	1	589623.9532	0.7028428281
589625.1534	1.60021931	5	93	2	3	2	1	589625.5534	0.6007464381
589626.7536	1.600170482	5	94	2	4	2	1	589627.1537	0.7027493883
589628.3538	1.600229369	5	95	2	5	1	1	589628.7539	0.6027862348
589629.9541	1.600272155	5	96	2	6	2	1	589630.3541	0.6025601161
589631.5544	1.60027462	5	97	2	7	1	1	589631.9544	0.5015756432
589633.1547	1.600256933	5	98	2	8	1	1	589633.5547	0.5006962578
589634.7549	1.600238385	5	99	2	9	2	1	589635.155	0.5010910993
589636.3552	1.600125537	5	100	2	10	2	1	589636.7551	0.5028547308
589637.9554	1.600096593	5	101	2	11	1	1	589638.3554	0.4030667838
589639.5555	1.60021684	5	102	2	12	2	1	589639.9556	0.4010706434
