onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
588680.6505	1.600185305	3	1	7	13	3	n/a	588681.0505	n/a
588682.2507	1.60023	3	2	7	13	3	n/a	588682.6508	n/a
588683.8509	1.6002553	3	3	7	13	3	n/a	588684.251	n/a
588685.4512	1.6002598	3	4	7	13	3	n/a	588685.8512	n/a
588687.0514	1.600226601	3	5	7	13	3	n/a	588687.4515	n/a
588688.6517	1.600255597	3	6	7	13	3	n/a	588689.0518	n/a
588690.252	1.600244297	3	7	7	13	3	n/a	588690.652	n/a
588691.8523	1.6002083	3	8	7	13	3	n/a	588692.2523	n/a
588693.4525	1.600173406	3	9	7	13	3	n/a	588693.8525	n/a
588695.0526	1.600239699	3	10	7	13	3	n/a	588695.4527	n/a
588696.6529	1.6002292	3	11	4	12	1	1	588697.053	0.5027373888
588698.2531	1.600246999	3	12	4	11	1	1	588698.6532	0.6029083886
588699.8534	1.6002277	3	13	4	10	1	1	588700.2535	0.6026828989
588701.4536	1.600227802	3	14	4	9	1	1	588701.8537	0.7027219904
588703.0539	1.600294592	3	15	4	8	1	1	588703.4539	0.5057434899
588704.6541	1.6002288	3	16	4	7	2	1	588705.0542	0.5022739904
588706.2544	1.600247195	3	17	4	6	2	1	588706.6544	0.6031362902
588707.8546	1.6002143	3	18	4	5	2	1	588708.2547	0.7033086903
588709.4549	1.6002281	3	19	4	4	1	1	588709.8549	0.5031327904
588711.0551	1.6002271	3	20	4	3	2	0	588711.4552	0.5033227906
588712.6554	1.6002316	3	21	4	2	1	0	588713.0554	0.40351649
588714.2556	1.600232899	3	22	4	1	1	1	588714.6557	0.3023291902
588715.8558	1.600259597	3	23	4	1	1	0	588716.2559	0.3047319906
588717.4561	1.6002195	3	24	4	2	1	1	588717.8562	0.4014590941
588719.0564	1.600244398	3	25	4	3	2	1	588719.4565	0.4008191974
588720.6567	1.600150308	3	26	4	4	2	0	588721.0567	0.4032934988
588722.2568	1.600245397	3	27	4	5	1	0	588722.6569	0.5026681903
588723.8571	1.600279797	3	28	4	6	1	1	588724.2572	0.5016587978
588725.4574	1.6002208	3	29	4	7	1	1	588725.8575	0.6010510982
588727.0576	1.600144508	3	30	4	8	1	1	588727.4577	0.5026112981
588728.6578	1.6002257	3	31	4	9	2	1	588729.0579	0.4035028914
588730.258	1.600253	3	32	4	10	2	1	588730.6581	0.50295069
588731.8583	1.6002246	3	33	4	11	1	1	588732.2583	0.4011610898
588733.4585	1.600230499	3	34	4	12	1	1	588733.8586	0.40279059
588735.0588	1.6002144	3	35	7	13	3	n/a	588735.4588	n/a
588736.659	1.6002274	3	36	7	13	3	n/a	588737.0591	n/a
588738.2593	1.600240298	3	37	7	13	3	n/a	588738.6593	n/a
588739.8595	1.600264097	3	38	7	13	3	n/a	588740.2596	n/a
588741.4598	1.600255897	3	39	7	13	3	n/a	588741.8598	n/a
588743.0601	1.600138809	3	40	7	13	3	n/a	588743.4601	n/a
588744.6603	1.600203401	3	41	7	13	3	n/a	588745.0603	n/a
588746.2605	1.600226698	3	42	7	13	3	n/a	588746.6606	n/a
588747.8607	1.6002199	3	43	7	13	3	n/a	588748.2608	n/a
588749.461	1.6002435	3	44	7	13	3	n/a	588749.861	n/a
588751.0612	1.6002275	3	45	1	12	1	1	588751.4613	0.5029271904
588752.6614	1.600297994	3	46	1	11	1	1	588753.0615	0.60259309
588754.2617	1.6002417	3	47	1	10	2	1	588754.6618	0.6024892904
588755.862	1.600237697	3	48	1	9	2	1	588756.262	0.6028918903
588757.4622	1.600299692	3	49	1	8	1	1	588757.8623	0.6023009911
588759.0625	1.600266197	3	50	1	7	2	0	588759.4626	0.7016554946
588760.6628	1.600234599	3	51	1	6	2	1	588761.0628	0.3005910984
588762.263	1.600064816	3	52	1	5	2	0	588762.6631	0.2007664982
588763.8632	1.6002287	3	53	1	4	1	0	588764.2632	0.1030481886
588765.4634	1.600251799	3	54	1	3	1	1	588765.8635	0.2029313892
588767.0637	1.600237899	3	55	1	2	1	0	588767.4637	0.1031638898
588768.6639	1.600229099	3	56	1	1	2	0	588769.064	0.3032232898
588770.2642	1.600227499	3	57	6	1	2	1	588770.6642	0.3027415896
588771.8644	1.6002069	3	58	6	2	1	1	588772.2645	0.3026964896
588773.4647	1.6002194	3	59	6	3	2	1	588773.8647	0.2028656901
588775.0649	1.600233603	3	60	6	4	2	0	588775.465	0.3028100902
588776.6652	1.6002171	3	61	6	5	1	0	588777.0652	0.2010378896
588778.2654	1.600238498	3	62	6	6	1	1	588778.6655	0.3029674893
588779.8657	1.600260797	3	63	6	7	1	1	588780.2657	0.5011365928
588781.4659	1.600279197	3	64	6	8	1	0	588781.866	0.5011656965
588783.0662	1.60013491	3	65	6	9	1	1	588783.4663	0.4009406989
588784.6664	1.600219601	3	66	6	10	1	1	588785.0665	0.6027244991
588786.2666	1.600232899	3	67	6	11	1	1	588786.6666	0.7031390883
588787.8669	1.600289591	3	68	6	12	1	1	588788.2669	0.6026209904
588789.4671	1.600239599	3	69	7	13	3	n/a	588789.8672	n/a
588791.0674	1.600236099	3	70	7	13	3	n/a	588791.4674	n/a
588792.6676	1.600226399	3	71	7	13	3	n/a	588793.0677	n/a
588794.2678	1.6002204	3	72	7	13	3	n/a	588794.6679	n/a
588795.8681	1.6002113	3	73	7	13	3	n/a	588796.2681	n/a
588797.4683	1.600207301	3	74	7	13	3	n/a	588797.8684	n/a
588799.0686	1.600223599	3	75	7	13	3	n/a	588799.4686	n/a
588800.6688	1.600235098	3	76	7	13	3	n/a	588801.0689	n/a
588802.2691	1.600223301	3	77	7	13	3	n/a	588802.6691	n/a
588803.8694	1.600258797	3	78	7	13	3	n/a	588804.2694	n/a
588805.4696	1.600166009	3	79	2	12	1	1	588805.8697	0.5005894987
588807.0698	1.600248899	3	80	2	11	1	1	588807.4699	0.603067589
588808.67	1.6002295	3	81	2	10	2	1	588809.0701	0.6024188892
588810.2703	1.6002227	3	82	2	9	1	1	588810.6704	0.5030040948
588811.8706	1.600147708	3	83	2	8	1	1	588812.2706	0.6030742899
588813.4708	1.600252396	3	84	2	7	2	1	588813.8709	0.6029429896
588815.071	1.600237699	3	85	2	6	2	1	588815.4711	0.6031236906
588816.6713	1.6002229	3	86	2	5	1	1	588817.0713	0.60216459
588818.2716	1.600185702	3	87	2	4	1	1	588818.6716	0.60216599
588819.8718	1.6002303	3	88	2	3	2	1	588820.2718	0.5030136905
588821.472	1.600224299	3	89	2	2	2	1	588821.8721	0.50287229
588823.0723	1.600218299	3	90	2	1	2	0	588823.4723	0.40267129
588824.6725	1.6002229	3	91	2	1	2	1	588825.0726	0.4028874896
588826.2727	1.6002251	3	92	2	2	1	0	588826.6728	0.5026249898
588827.873	1.6002564	3	93	2	3	2	0	588828.273	0.4027706904
588829.4732	1.600258697	3	94	2	4	2	1	588829.8733	0.3023842914
588831.0735	1.600263297	3	95	2	5	2	0	588831.4736	0.4015248946
588832.6738	1.600235499	3	96	2	6	2	1	588833.0738	0.5010844981
588834.274	1.600153708	3	97	2	7	2	1	588834.674	0.5028227895
588835.8742	1.6002387	3	98	2	8	2	1	588836.2743	0.50307059
588837.4744	1.600239901	3	99	2	9	1	1	588837.8746	0.5028829974
588839.0747	1.600218802	3	100	2	10	1	1	588839.4748	0.5030082898
588840.6749	1.600300193	3	101	2	11	1	1	588841.075	0.5025654893
588842.2752	1.6002447	3	102	2	12	2	1	588842.6753	0.4028680916
588843.8754	1.600258597	3	103	7	13	3	n/a	588844.2755	n/a
588845.4757	1.600246297	3	104	7	13	3	n/a	588845.8758	n/a
588847.076	1.600236397	3	105	7	13	3	n/a	588847.476	n/a
588848.6763	1.600215599	3	106	7	13	3	n/a	588849.0763	n/a
588850.2764	1.600333788	3	107	7	13	3	n/a	588850.6764	n/a
588851.8766	1.6002381	3	108	7	13	3	n/a	588852.2767	n/a
588853.4769	1.6002038	3	109	7	13	3	n/a	588853.877	n/a
588855.0772	1.600176904	3	110	7	13	3	n/a	588855.4772	n/a
588856.6774	1.600244899	3	111	7	13	3	n/a	588857.0775	n/a
588858.2776	1.6002364	3	112	7	13	3	n/a	588858.6777	n/a
588859.8779	1.6002215	3	113	5	12	1	1	588860.278	0.502219892
588861.4781	1.6002221	3	114	5	11	2	1	588861.8782	0.5021429922
588863.0784	1.600224202	3	115	5	10	2	1	588863.4785	0.6025843935
588864.6786	1.600219399	3	116	5	9	1	1	588865.0787	0.5028265928
588866.2789	1.600257599	3	117	5	8	1	1	588866.6789	0.6024533907
588867.8791	1.600302494	3	118	5	7	2	1	588868.2792	0.6026217922
588869.4794	1.600220102	3	119	5	6	2	1	588869.8794	0.8035250898
588871.0796	1.6002357	3	120	5	5	1	1	588871.4797	0.9029976904
588872.6798	1.600222801	3	121	5	4	1	1	588873.0799	1.102570291
588874.2801	1.6002311	3	122	5	3	1	0	588874.6802	0.4028149905
588875.8803	1.600227301	3	123	5	2	2	1	588876.2804	0.3026517906
588877.4806	1.6002317	3	124	5	1	2	0	588877.8806	0.2030180906
588879.0808	1.6002341	3	125	1	1	2	1	588879.4809	0.4024446903
588880.6811	1.600233499	3	126	1	2	2	0	588881.0811	0.3028154906
588882.2813	1.600240501	3	127	1	3	1	0	588882.6814	0.2026672903
588883.8816	1.60022	3	128	1	4	1	1	588884.2816	0.5030360908
588885.4818	1.600226199	3	129	1	5	1	0	588885.8819	0.4027610924
588887.0821	1.600254997	3	130	1	6	1	0	588887.4821	0.4019756918
588888.6823	1.600259597	3	131	1	7	1	1	588889.0824	0.4015691952
588890.2826	1.600229799	3	132	1	8	2	1	588890.6827	0.6010744988
588891.8829	1.60009631	3	133	1	9	1	1	588892.2829	0.5030433987
588893.483	1.600221701	3	134	1	10	1	1	588893.8831	0.5026357921
588895.0833	1.6002211	3	135	1	11	2	1	588895.4833	0.6029005899
588896.6835	1.600248098	3	136	1	12	2	1	588897.0836	0.6028403905
588898.2838	1.6002223	3	137	7	13	3	n/a	588898.6838	n/a
588899.884	1.600221101	3	138	7	13	3	n/a	588900.2841	n/a
588901.4842	1.600259597	3	139	7	13	3	n/a	588901.8843	n/a
588903.0845	1.600263797	3	140	7	13	3	n/a	588903.4846	n/a
588904.6848	1.600236899	3	141	7	13	3	n/a	588905.0849	n/a
588906.2851	1.600157711	3	142	7	13	3	n/a	588906.6851	n/a
588907.8852	1.60032669	3	143	7	13	3	n/a	588908.2853	n/a
588909.4855	1.6002455	3	144	7	13	3	n/a	588909.8855	n/a
588911.0857	1.6002287	3	145	7	13	3	n/a	588911.4858	n/a
588912.686	1.600231098	3	146	7	13	3	n/a	588913.086	n/a
588914.2862	1.6002262	3	147	6	12	1	1	588914.6863	0.4027587906
588915.8865	1.6002142	3	148	6	11	1	1	588916.2865	0.4027696904
588917.4867	1.6002312	3	149	6	10	2	1	588917.8868	0.7028814912
588919.087	1.6002193	3	150	6	9	2	1	588919.487	0.7028749905
588920.6872	1.6002363	3	151	6	8	2	0	588921.0873	0.8024407907
588922.2875	1.600156707	3	152	6	7	2	0	588922.6875	0.7028500901
588923.8877	1.6002266	3	153	6	6	2	1	588924.2878	0.6021674906
588925.4879	1.6002336	3	154	6	5	1	1	588925.888	0.6024009904
588927.0882	1.6002318	3	155	6	4	2	1	588927.4882	0.6026293905
588928.6884	1.600256498	3	156	6	3	1	1	588929.0885	0.502390391
588930.2887	1.600280597	3	157	6	2	2	1	588930.6888	0.3016881931
588931.889	1.600261397	3	158	6	1	1	1	588932.2891	0.1009626958
588933.4892	1.60013641	3	159	5	1	2	1	588933.8893	0.1010092983
588935.0895	1.600167506	3	160	5	2	1	1	588935.4895	0.1025544896
588936.6897	1.600246197	3	161	5	3	2	1	588937.0897	0.3017992926
588938.2899	1.600260097	3	162	5	4	1	1	588938.69	0.3012604959
588939.8902	1.60015681	3	163	5	5	1	0	588940.2903	0.3010477986
588941.4904	1.6002441	3	164	5	6	1	1	588941.8904	0.50303749
588943.0906	1.600209801	3	165	5	7	2	1	588943.4907	0.6028974894
588944.6909	1.6002344	3	166	5	8	1	1	588945.0909	0.5025462899
588946.2911	1.6002171	3	167	5	9	2	1	588946.6912	0.6027370888
588947.8914	1.600218	3	168	5	10	2	1	588948.2914	0.502873793
588949.4917	1.600137708	3	169	5	11	2	1	588949.8917	0.6021203905
588951.0919	1.600240498	3	170	5	12	1	1	588951.4919	0.5028203907
588952.6921	1.600249497	3	171	7	13	3	n/a	588953.0922	n/a
588954.2924	1.600241597	3	172	7	13	3	n/a	588954.6925	n/a
588955.8927	1.600127109	3	173	7	13	3	n/a	588956.2927	n/a
588957.4928	1.6002237	3	174	7	13	3	n/a	588957.893	n/a
588959.0931	1.6002297	3	175	7	13	3	n/a	588959.4931	n/a
588960.6933	1.600335291	3	176	7	13	3	n/a	588961.0935	n/a
588962.2935	1.600250198	3	177	7	13	3	n/a	588962.6937	n/a
588963.8938	1.600245099	3	178	7	13	3	n/a	588964.2939	n/a
588965.4941	1.6002149	3	179	7	13	3	n/a	588965.8941	n/a
588967.0943	1.6002214	3	180	7	13	3	n/a	588967.4944	n/a
588968.6946	1.6002282	3	181	3	12	2	1	588969.0946	0.4025859901
588970.2948	1.600274798	3	182	3	11	1	1	588970.6949	0.5012313977
588971.8951	1.600220902	3	183	3	10	1	1	588972.2951	0.5018060937
588973.4954	1.600245298	3	184	3	9	1	1	588973.8954	0.6011257988
588975.0956	1.600133011	3	185	3	8	1	1	588975.4957	0.5011206985
588976.6959	1.600066417	3	186	3	7	1	1	588977.0958	0.5031721889
