onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
590655.5279	1.600188032	8	1	7	13	3	n/a	590655.928	n/a
590657.1281	1.600243605	8	2	7	13	3	n/a	590657.5281	n/a
590658.7283	1.600331208	8	3	7	13	3	n/a	590659.1284	n/a
590660.3286	1.600239227	8	4	7	13	3	n/a	590660.7286	n/a
590661.9288	1.600262343	8	5	7	13	3	n/a	590662.3289	n/a
590663.5291	1.600269898	8	6	7	13	3	n/a	590663.9292	n/a
590665.1294	1.600237103	8	7	7	13	3	n/a	590665.5295	n/a
590666.7297	1.600092421	8	8	7	13	3	n/a	590667.1297	n/a
590668.3298	1.600207464	8	9	7	13	3	n/a	590668.7299	n/a
590669.93	1.600349613	8	10	7	13	3	n/a	590670.3301	n/a
590671.5303	1.600247558	8	11	4	12	2	1	590671.9303	0.4036801114
590673.1307	1.600130495	8	12	4	11	1	1	590673.5306	0.5032432034
590674.7308	1.600262038	8	13	4	10	1	1	590675.1309	0.5030675526
590676.331	1.600225379	8	14	4	9	2	1	590676.7311	0.4031321885
590677.9313	1.600221634	8	15	4	8	2	1	590678.3313	0.402775437
590679.5315	1.600218937	8	16	4	7	2	0	590679.9316	0.4024855611
590681.1318	1.6002359	8	17	4	6	1	1	590681.5318	0.502790755
590682.732	1.600221327	8	18	4	5	2	1	590683.1321	0.5031819276
590684.3322	1.600258217	8	19	4	4	1	1	590684.7323	0.6051668946
590685.9325	1.600224961	8	20	4	3	1	0	590686.3326	0.603294258
590687.5328	1.600229091	8	21	4	2	1	1	590687.9328	0.6032308065
590689.133	1.600252859	8	22	4	1	1	0	590689.5331	0.5022419854
590690.7333	1.60027948	8	23	4	1	2	0	590691.1334	0.4007881632
590692.3336	1.60026362	8	24	4	2	1	0	590692.7336	0.3007390409
590693.9338	1.600234124	8	25	4	3	1	1	590694.3339	0.3019405353
590695.534	1.600239422	8	26	4	4	1	0	590695.9341	0.3028721059
590697.1343	1.600255325	8	27	4	5	1	1	590697.5343	0.3019669264
590698.7345	1.600263144	8	28	4	6	2	1	590699.1346	0.4009442527
590700.3348	1.600089336	8	29	4	7	1	1	590700.7349	0.5028698962
590701.935	1.600262274	8	30	4	8	2	1	590702.335	0.5030034668
590703.5352	1.600243191	8	31	4	9	2	1	590703.9353	0.4028587245
590705.1355	1.600229188	8	32	4	10	1	1	590705.5355	0.4029190668
590706.7357	1.600254638	8	33	4	11	1	1	590707.1358	0.5029420394
590708.3359	1.6002262	8	34	4	12	2	1	590708.7361	0.4056974291
590709.9362	1.600235103	8	35	7	13	3	n/a	590710.3362	n/a
590711.5364	1.600350292	8	36	7	13	3	n/a	590711.9365	n/a
590713.1367	1.600281877	8	37	7	13	3	n/a	590713.5368	n/a
590714.737	1.600264129	8	38	7	13	3	n/a	590715.1371	n/a
590716.3373	1.600132424	8	39	7	13	3	n/a	590716.7373	n/a
590717.9374	1.600222109	8	40	7	13	3	n/a	590718.3374	n/a
590719.5376	1.600232994	8	41	7	13	3	n/a	590719.9377	n/a
590721.1379	1.600216731	8	42	7	13	3	n/a	590721.538	n/a
590722.7381	1.600229566	8	43	7	13	3	n/a	590723.1382	n/a
590724.3384	1.600241031	8	44	7	13	3	n/a	590724.7384	n/a
590725.9387	1.600151734	8	45	1	12	1	1	590726.3387	0.5029051214
590727.5389	1.6002269	8	46	1	11	2	1	590727.9389	0.5030687382
590729.1391	1.600231555	8	47	1	10	2	1	590729.5392	0.6028576245
590730.7394	1.600254792	8	48	1	9	1	1	590731.1394	0.5023706221
590732.3397	1.600210283	8	49	1	8	2	1	590732.7397	0.5012596303
590733.9399	1.600256306	8	50	1	7	1	1	590734.34	0.6010801838
590735.5402	1.600119876	8	51	1	6	1	1	590735.9403	0.6005586111
590737.1403	1.600241	8	52	1	5	1	1	590737.5404	0.7028579512
590738.7406	1.600270061	8	53	1	4	1	1	590739.1406	0.403015863
590740.3408	1.600236809	8	54	1	3	2	0	590740.7409	0.4027195332
590741.9411	1.600233442	8	55	1	2	2	1	590742.3411	0.3025927488
590743.5413	1.600223748	8	56	1	1	1	1	590743.9414	0.4028650245
590745.1416	1.600221446	8	57	6	1	2	0	590745.5416	0.4025904729
590746.7418	1.600246394	8	58	6	2	1	0	590747.1419	0.3022094942
590748.3421	1.600235676	8	59	6	3	1	1	590748.7421	0.3028205457
590749.9423	1.600207326	8	60	6	4	1	0	590750.3423	0.4028355785
590751.5425	1.600261656	8	61	6	5	2	0	590751.9426	0.6032620252
590753.1428	1.600191132	8	62	6	6	1	0	590753.5429	0.4020916836
590754.7431	1.600256998	8	63	6	7	1	1	590755.1432	0.3009636918
590756.3434	1.600082857	8	64	6	8	2	0	590756.7435	0.4011084354
590757.9435	1.600226624	8	65	6	9	2	0	590758.3436	0.5025210567
590759.5438	1.600134905	8	66	6	10	1	1	590759.9438	0.5032309083
590761.144	1.600218439	8	67	6	11	2	1	590761.5441	0.6031547573
590762.7442	1.600251405	8	68	6	12	1	1	590763.1443	0.803013509
590764.3445	1.600238421	8	69	7	13	3	n/a	590764.7446	n/a
590765.9447	1.600228048	8	70	7	13	3	n/a	590766.3448	n/a
590767.545	1.600230918	8	71	7	13	3	n/a	590767.9451	n/a
590769.1452	1.60024237	8	72	7	13	3	n/a	590769.5453	n/a
590770.7455	1.60024117	8	73	7	13	3	n/a	590771.1456	n/a
590772.3457	1.600213315	8	74	7	13	3	n/a	590772.7458	n/a
590773.946	1.600249308	8	75	7	13	3	n/a	590774.346	n/a
590775.5463	1.600257625	8	76	7	13	3	n/a	590775.9463	n/a
590777.1465	1.60027018	8	77	7	13	3	n/a	590777.5466	n/a
590778.7468	1.600098427	8	78	7	13	3	n/a	590779.1469	n/a
590780.3469	1.600228906	8	79	2	12	2	1	590780.747	0.4030447723
590781.9472	1.600231966	8	80	2	11	2	1	590782.3473	0.402657661
590783.5474	1.600231964	8	81	2	10	1	1	590783.9475	0.5030040668
590785.1477	1.600218724	8	82	2	9	1	1	590785.5478	0.4030219456
590786.7479	1.600207619	8	83	2	8	1	1	590787.148	0.4029008972
590788.3482	1.600240515	8	84	2	7	2	1	590788.7482	0.5011581822
590789.9484	1.600234699	8	85	2	6	1	1	590790.3485	0.4027016637
590791.5487	1.600236873	8	86	2	5	1	1	590791.9487	0.5028910338
590793.1489	1.600228806	8	87	2	4	2	0	590793.5491	0.5026748689
590794.7492	1.600228212	8	88	2	3	2	1	590795.1492	0.4028426306
590796.3494	1.600339153	8	89	2	2	2	0	590796.7495	0.3024952518
590797.9496	1.600214503	8	90	2	1	1	0	590798.3497	0.2027779213
