onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
590261.9676	1.600218314	7	1	7	13	3	n/a	590262.3676	n/a
590263.5678	1.600261947	7	2	7	13	3	n/a	590263.9679	n/a
590265.1681	1.600250909	7	3	7	13	3	n/a	590265.5682	n/a
590266.7684	1.600137279	7	4	7	13	3	n/a	590267.1685	n/a
590268.3685	1.600240609	7	5	7	13	3	n/a	590268.7686	n/a
590269.9688	1.600267179	7	6	7	13	3	n/a	590270.3689	n/a
590271.5691	1.600257028	7	7	7	13	3	n/a	590271.9692	n/a
590273.1694	1.600122872	7	8	7	13	3	n/a	590273.5694	n/a
590274.7695	1.600229928	7	9	7	13	3	n/a	590275.1696	n/a
590276.3698	1.600229458	7	10	7	13	3	n/a	590276.7698	n/a
590277.97	1.600235342	7	11	4	12	2	1	590278.3701	0.4034743212
590279.5703	1.600232628	7	12	4	11	2	1	590279.9703	0.50347647
590281.1705	1.600243332	7	13	4	10	1	1	590281.5706	0.603340363
590282.7708	1.600232653	7	14	4	9	2	1	590283.1708	0.6032107327
590284.371	1.600225416	7	15	4	8	1	1	590284.7711	0.5032158141
590285.9713	1.600252267	7	16	4	7	1	1	590286.3713	0.4020361491
590287.5715	1.600262677	7	17	4	6	2	1	590287.9716	0.4012436909
590289.1718	1.600109776	7	18	4	5	1	0	590289.5719	0.7015450884
590290.7721	1.600128309	7	19	4	4	1	1	590291.1721	0.5034877815
590292.3722	1.600249658	7	20	4	3	1	1	590292.7723	0.5056991236
590293.9725	1.60031733	7	21	4	2	2	1	590294.3725	0.3034397792
590295.5727	1.600245605	7	22	4	1	1	1	590295.9728	0.3026081189
590297.173	1.600233379	7	23	4	1	2	1	590297.573	0.3026213608
590298.7732	1.600249528	7	24	4	2	1	1	590299.1733	0.3026688631
590300.3734	1.600252621	7	25	4	3	1	0	590300.7735	0.3028356328
590301.9737	1.600293014	7	26	4	4	1	1	590302.3738	0.301192184
590303.5739	1.600272916	7	27	4	5	1	0	590303.974	0.3071683631
590305.1742	1.600283328	7	28	4	6	2	1	590305.5743	0.4015599862
590306.7745	1.600225267	7	29	4	7	2	1	590307.1746	0.5010019883
590308.3748	1.600099937	7	30	4	8	1	1	590308.7748	0.500600107
590309.975	1.600093783	7	31	4	9	1	1	590310.375	0.6031119701
