onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
588286.5651	1.600213574	2	1	7	13	3	n/a	588286.9653	n/a
588288.1653	1.600245595	2	2	7	13	3	n/a	588288.5654	n/a
588289.7656	1.600343241	2	3	7	13	3	n/a	588290.1657	n/a
588291.3658	1.600229601	2	4	7	13	3	n/a	588291.7659	n/a
588292.9661	1.600227321	2	5	7	13	3	n/a	588293.3662	n/a
588294.5663	1.600237395	2	6	7	13	3	n/a	588294.9664	n/a
588296.1666	1.600233394	2	7	7	13	3	n/a	588296.5666	n/a
588297.7668	1.600245391	2	8	7	13	3	n/a	588298.1669	n/a
588299.3671	1.600239277	2	9	7	13	3	n/a	588299.7671	n/a
588300.9673	1.600272706	2	10	7	13	3	n/a	588301.3674	n/a
588302.5676	1.600279284	2	11	4	12	2	1	588302.9677	0.4019189929
588304.1679	1.600219206	2	12	4	11	2	1	588304.568	0.5016935391
588305.768	1.600240884	2	13	4	10	2	1	588306.1681	0.403674042
588307.3683	1.600254216	2	14	4	9	1	1	588307.7683	0.5035433419
588308.9686	1.600224884	2	15	4	8	2	1	588309.3686	0.5036519102
588310.5688	1.600233355	2	16	4	7	2	1	588310.9689	0.502589372
588312.169	1.600243763	2	17	4	6	1	1	588312.5691	0.5030963139
588313.7692	1.60025844	2	18	4	5	2	1	588314.1693	0.4031811566
588315.3695	1.600267138	2	19	4	4	2	0	588315.7696	0.4026313466
588316.9699	1.600231438	2	20	4	3	2	1	588317.3699	0.3014517771
588318.5701	1.600232774	2	21	4	2	1	1	588318.9702	0.3014558244
588320.1702	1.600239201	2	22	4	1	1	0	588320.5703	0.4016757701
588321.7705	1.600225621	2	23	4	1	2	0	588322.1705	0.4015611286
588323.3707	1.60024106	2	24	4	2	2	1	588323.7708	0.5032787652
588324.9711	1.600234612	2	25	4	3	2	0	588325.371	0.6018612274
588326.5712	1.600233532	2	26	4	4	2	1	588326.9714	0.6031607146
588328.1715	1.600243048	2	27	4	5	1	1	588328.5715	0.6027028578
588329.7717	1.600259096	2	28	4	6	2	1	588330.1718	0.5028079748
588331.372	1.600212226	2	29	4	7	2	1	588331.772	0.602824698
588332.9723	1.600238365	2	30	4	8	1	1	588333.3723	0.5034504603
588334.5724	1.600244606	2	31	4	9	1	1	588334.9726	0.5013693197
588336.1727	1.600227512	2	32	4	10	1	1	588336.5728	0.7027380627
588337.7729	1.600231868	2	33	4	11	1	1	588338.173	0.8027256518
588339.3732	1.6002296	2	34	4	12	1	1	588339.7732	0.702070514
588340.9734	1.600291844	2	35	7	13	3	n/a	588341.3735	n/a
