onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
13751.05446	1.600247749	1	1	7	13	3	n/a	13751.45454	n/a
13752.65474	1.600085375	1	2	7	13	3	n/a	13753.05479	n/a
13754.25497	1.600086942	1	3	7	13	3	n/a	13754.65489	n/a
13755.85509	1.60023571	1	4	7	13	3	n/a	13756.25516	n/a
13757.45545	1.600124146	1	5	6	12	1	n/a	13757.85542	n/a
13759.05559	1.60021495	1	6	6	11	1	0	13759.45566	0.9028685871
13760.65584	1.600243066	1	7	6	10	2	0	13761.0559	0.4027369812
13762.25608	1.600253135	1	8	6	9	2	0	13762.65621	0.3007904414
13763.85633	1.600240453	1	9	6	8	2	1	13764.2564	0.2029345181
13765.4566	1.600233314	1	10	6	7	1	1	13765.85665	0.3033433083
13767.05684	1.600225205	1	11	6	6	1	0	13767.457	0.3029514283
13768.65708	1.600232444	1	12	6	5	2	0	13769.05713	0.4038058414
13770.25732	1.600314257	1	13	6	4	1	0	13770.65737	0.4031544278
13771.8576	1.60026197	1	14	6	3	2	0	13772.25766	0.4041868703
13773.45788	1.600275114	1	15	6	2	2	1	13773.85796	0.2027586633
13775.05817	1.600102567	1	16	6	1	1	1	13775.45823	0.3007092224
13776.6583	1.600216717	1	17	2	1	2	1	13777.05837	0.3028740608
13778.25855	1.600222913	1	18	2	2	2	0	13778.65861	0.3023903871
13779.85879	1.600239605	1	19	2	3	2	1	13780.25885	0.3026179172
13781.45904	1.600211634	1	20	2	4	2	0	13781.85911	0.4026241393
13783.05927	1.60023972	1	21	2	5	2	1	13783.45938	0.3028703461
13784.65961	1.600152007	1	22	2	6	2	0	13785.05959	0.3023682482
13786.25978	1.600230309	1	23	2	7	2	1	13786.65981	0.4027964201
13787.86002	1.60023231	1	24	2	8	2	1	13788.26007	0.6027888948
13789.46028	1.600230856	1	25	2	9	1	1	13789.86033	0.7022877016
13791.06051	1.600231414	1	26	2	10	1	1	13791.46058	0.7029651384
13792.66069	1.600293771	1	27	2	11	2	1	13793.06087	0.6027148946
13794.26101	1.60022903	1	28	2	12	2	1	13794.66107	0.6030734249
13795.86124	1.600282704	1	29	4	12	1	0	13796.26131	0.5030291715
13797.4615	1.600261668	1	30	4	11	2	0	13797.86155	0.3023718181
13799.06177	1.600285684	1	31	4	10	2	1	13799.46184	0.4015282645
13800.66206	1.600261555	1	32	4	9	2	1	13801.06213	0.4009650244
13802.26233	1.600137121	1	33	4	8	1	1	13802.6624	0.3007462749
13803.86246	1.600243619	1	34	4	7	2	1	13804.26253	0.3026532239
13805.46273	1.60032605	1	35	4	6	2	0	13805.86278	0.3023960054
13807.06295	1.600210991	1	36	4	5	2	1	13807.46303	0.2024874977
13808.66323	1.600202031	1	37	4	4	2	0	13809.06329	0.2023111228
13810.26347	1.600223201	1	38	4	3	1	0	13810.66352	0.1025845045
13811.86369	1.60028706	1	39	4	2	2	n/a	13812.26376	n/a
13813.46399	1.600269763	1	40	4	1	1	0	13813.86405	0.4019860946
13815.06429	1.600251465	1	41	1	1	1	1	13815.46434	0.7011575244
13816.66455	1.600242017	1	42	1	2	2	1	13817.06462	0.5005629419
13818.26464	1.600370737	1	43	1	3	2	0	13818.66485	0.6028494292
13819.86488	1.600245391	1	44	1	4	2	1	13820.26499	0.4028885095
13821.46517	1.600200587	1	45	1	5	1	1	13821.86522	0.402740257
13823.06541	1.600234709	1	46	1	6	2	0	13823.46546	0.6027585074
13824.66567	1.600243557	1	47	1	7	1	1	13825.06574	0.4026030219
13826.26593	1.600203657	1	48	1	8	2	1	13826.66597	0.5026131986
13827.86616	1.600218983	1	49	1	9	2	1	13828.26621	0.7025607685
13829.46641	1.600234086	1	50	1	10	2	1	13829.86648	0.602595385
13831.06659	1.600296523	1	51	1	11	1	1	13831.46672	0.6023569219
13832.66688	1.60024878	1	52	1	12	1	1	13833.06696	0.6023818685
13834.26714	1.60021622	1	53	2	12	1	1	13834.6672	0.602623785
