onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
84756.69376	1.600144479	2	1	7	13	3	n/a	84757.09376	n/a
84758.29392	1.600230844	2	2	7	13	3	n/a	84758.69405	n/a
84759.89428	1.60011828	2	3	7	13	3	n/a	84760.29422	n/a
84761.49441	1.600288016	2	4	7	13	3	n/a	84761.89448	n/a
84763.0947	1.600289054	2	5	6	12	1	n/a	84763.49478	n/a
84764.69501	1.600226554	2	6	6	11	2	0	84765.09507	0.9008788252
84766.29524	1.600125538	2	7	6	10	2	1	84766.69531	0.6020526209
84767.89539	1.600205477	2	8	6	9	2	0	84768.29556	0.4007335781
84769.49564	1.600218414	2	9	6	8	1	0	84769.89568	0.4041677145
84771.09588	1.600327803	2	10	6	7	2	0	84771.49593	0.3032174326
84772.69612	1.600238364	2	11	6	6	2	1	84773.0962	0.2040337218
84774.29635	1.600249501	2	12	6	5	2	0	84774.69644	0.3028604914
84775.89664	1.600191797	2	13	6	4	1	0	84776.29666	0.3038806588
84777.49685	1.60022567	2	14	6	3	2	0	84777.89691	0.4045051058
84779.09709	1.600290722	2	15	6	2	2	0	84779.49718	0.6025852972
84780.69745	1.600190959	2	16	6	1	1	0	84781.09745	0.8027771388
84782.29766	1.600257219	2	17	2	1	1	1	84782.69776	0.9007967905
84783.89794	1.600097527	2	18	2	2	1	0	84784.29799	0.7006489963
84785.49814	1.600154679	2	19	2	3	2	0	84785.89811	0.7029011957
84787.09828	1.600255562	2	20	2	4	1	1	84787.49836	0.8051261775
84788.69855	1.600233078	2	21	2	5	1	0	84789.09861	0.7022820834
84790.2988	1.600236886	2	22	2	6	1	1	84790.69885	0.6028537892
84791.89905	1.600234743	2	23	2	7	1	0	84792.29912	0.9026776234
84793.49927	1.60024153	2	24	2	8	2	1	84793.89936	0.7027066015
84795.09952	1.600229814	2	25	2	9	2	1	84795.49959	0.5024207544
84796.69978	1.60021419	2	26	2	10	1	0	84797.09983	0.4012000218
84798.30003	1.600214298	2	27	2	11	2	1	84798.70008	0.3027461262
84799.90027	1.600209069	2	28	2	12	1	1	84800.30033	0.6025561015
84801.50051	1.600241511	2	29	4	12	2	1	84801.90058	0.7025710111
84803.10079	1.600268569	2	30	4	11	1	0	84803.50086	0.8017404532
84804.70108	1.600237788	2	31	4	10	2	0	84805.10114	0.5034146274
84806.30134	1.600109931	2	32	4	9	1	0	84806.7014	0.3024525129
84807.90145	1.600249594	2	33	4	8	1	1	84808.30153	0.3040664037
84809.50171	1.600210128	2	34	4	7	1	0	84809.9018	0.3028546791
84811.10196	1.600240666	2	35	4	6	2	0	84811.50202	0.2010977176
84812.70219	1.600237735	2	36	4	5	2	1	84813.10228	0.4014086465
84814.30244	1.60023237	2	37	4	4	1	1	84814.70252	0.3025840357
84815.90269	1.600218851	2	38	4	3	1	0	84816.30274	0.2032310465
84817.50294	1.60023229	2	39	4	2	2	0	84817.90301	0.3027463138
84819.1032	1.600213072	2	40	4	1	2	1	84819.50325	0.2010371748
84820.70343	1.600216141	2	41	1	1	1	1	84821.10351	0.2026670914
84822.30365	1.600252346	2	42	1	2	2	1	84822.70373	0.3027185689
84823.90392	1.600274879	2	43	1	3	2	0	84824.30402	0.4017551271
84825.50423	1.600264362	2	44	1	4	1	0	84825.9043	0.4008520911
84827.10449	1.60023209	2	45	1	5	2	0	84827.50457	0.4010485252
84828.70461	1.600240186	2	46	1	6	1	0	84829.1047	0.4047826246
84830.30486	1.600250139	2	47	1	7	2	1	84830.70492	0.7026977123
84831.90511	1.600249056	2	48	1	8	1	n/a	84832.30514	n/a
84833.50535	1.600249796	2	49	1	9	2	1	84833.90542	0.7029535117
84835.10561	1.600236817	2	50	1	10	1	1	84835.50569	0.6028801566
84836.70585	1.60023169	2	51	1	11	1	1	84837.10593	0.7028212849
84838.3061	1.600222519	2	52	1	12	1	1	84838.70615	0.7031953443
84839.90634	1.600207365	2	53	2	12	2	1	84840.30639	0.7018415588
84841.50658	1.600238639	2	54	2	11	1	0	84841.90664	0.8026642689
