onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
8655.321749	1.5999894	1	1	7	13	3	n/a	8655.72167	n/a
8656.921693	1.5997708	1	2	7	13	3	n/a	8657.321612	n/a
8658.521449	1.5997677	1	3	7	13	3	n/a	8658.921391	n/a
8660.121248	1.5997391	1	4	7	13	3	n/a	8660.521154	n/a
8661.720983	1.5997919	1	5	6	12	1	n/a	8662.120901	n/a
8663.320735	1.5997887	1	6	6	11	1	n/a	8663.720693	n/a
8664.920511	1.5997704	1	7	6	10	1	n/a	8665.320441	n/a
8666.520287	1.599783	1	8	6	9	2	n/a	8666.920234	n/a
8668.120058	1.5997865	1	9	6	8	2	n/a	8668.519995	n/a
8669.719824	1.5997699	1	10	6	7	1	n/a	8670.119763	n/a
8671.319589	1.5997393	1	11	6	6	2	n/a	8671.719532	n/a
8672.919359	1.5997808	1	12	6	5	1	n/a	8673.319297	n/a
8674.51897	1.5999383	1	13	6	4	1	n/a	8674.919063	n/a
8676.118877	1.5997837	1	14	6	3	1	n/a	8676.518844	n/a
8677.718652	1.5997606	1	15	6	2	2	n/a	8678.11859	n/a
8679.318413	1.5997659	1	16	6	1	2	n/a	8679.718366	n/a
8680.918189	1.5997753	1	17	2	1	1	n/a	8681.318127	n/a
8682.517955	1.5996491	1	18	2	2	1	n/a	8682.917921	n/a
8684.11777	1.599738512	1	19	2	3	1	n/a	8684.517672	n/a
8685.717488	1.5997807	1	20	2	4	2	n/a	8686.117265	n/a
8687.317261	1.5997694	1	21	2	5	2	n/a	8687.717203	n/a
8688.916989	1.5998102	1	22	2	6	2	n/a	8689.316965	n/a
8690.516794	1.5997791	1	23	2	7	1	n/a	8690.916726	n/a
8692.116553	1.5997431	1	24	2	8	2	n/a	8692.516505	n/a
8693.716319	1.5997787	1	25	2	9	2	n/a	8694.116251	n/a
8695.316074	1.5998009	1	26	2	10	1	n/a	8695.716033	n/a
8696.915863	1.5997335	1	27	2	11	1	n/a	8697.315802	n/a
8698.515622	1.5997799	1	28	2	12	1	n/a	8698.915551	n/a
8700.115373	1.5997987	1	29	4	12	2	n/a	8700.515299	n/a
8701.715197	1.599731256	1	30	4	11	1	n/a	8702.115124	n/a
8703.314927	1.5997625	1	31	4	10	2	n/a	8703.714816	n/a
8704.914677	1.5997716	1	32	4	9	1	n/a	8705.314612	n/a
8706.514448	1.5997687	1	33	4	8	2	n/a	8706.914373	n/a
8708.114192	1.5997936	1	34	4	7	1	n/a	8708.514105	n/a
8709.713961	1.5997784	1	35	4	6	2	n/a	8710.113904	n/a
8711.313728	1.5997774	1	36	4	5	2	n/a	8711.713665	n/a
8712.913491	1.5997957	1	37	4	4	2	n/a	8713.313433	n/a
8714.513236	1.5998092	1	38	4	3	2	n/a	8714.913204	n/a
8716.113024	1.5998135	1	39	4	2	2	n/a	8716.512965	n/a
8717.71283	1.5997623	1	40	4	1	1	n/a	8718.112746	n/a
