onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
4233.157486	1.600127493	2	1	7	13	3	n/a	4233.557444	n/a
4234.757634	1.60021001	2	2	7	13	3	n/a	4235.157678	n/a
4236.357885	1.600213856	2	3	7	13	3	n/a	4236.757929	n/a
4237.958089	1.600269788	2	4	7	13	3	n/a	4238.358165	n/a
4239.558356	1.600336985	2	5	6	12	2	1	4239.958408	0.503005886
4241.158703	1.600120058	2	6	6	11	1	1	4241.558659	0.5027393028
4242.758844	1.600218768	2	7	6	10	2	1	4243.15891	0.5026048444
4244.359086	1.600219517	2	8	6	9	1	1	4244.759151	0.5029997028
4245.959335	1.600226471	2	9	6	8	2	0	4246.359383	0.5028659897
4247.559555	1.600271355	2	10	6	7	2	1	4247.959626	0.3027836539
4249.15981	1.600223207	2	11	6	6	1	1	4249.559869	0.2031567955
4250.760056	1.600231485	2	12	6	5	2	1	4251.160111	0.2030641218
4252.360294	1.600235239	2	13	6	4	2	1	4252.760367	0.3046576707
4253.960656	1.600130612	2	14	6	3	1	1	4254.360605	0.2055555204
4255.560795	1.600249841	2	15	6	2	2	1	4255.960857	0.302097205
4257.161074	1.600257772	2	16	6	1	2	1	4257.561132	0.3015108616
4258.761359	1.600240588	2	17	2	1	1	0	4259.161443	0.4014947991
4260.361611	1.600162999	2	18	2	2	2	0	4260.761675	0.4031942335
4261.961782	1.600281068	2	19	2	3	2	1	4262.361873	0.3014759593
4263.562065	1.600264205	2	20	2	4	1	1	4263.962164	0.8014376064
4265.162338	1.600118069	2	21	2	5	1	1	4265.562404	0.6005747824
4266.762473	1.600333201	2	22	2	6	1	1	4267.162541	0.6022303919
4268.362713	1.600239256	2	23	2	7	1	1	4268.762776	0.502493229
4269.962958	1.600213353	2	24	2	8	2	1	4270.363027	0.5027303707
4271.563194	1.600233604	2	25	2	9	2	1	4271.963274	0.6010328933
4273.163461	1.600217261	2	26	2	10	1	1	4273.563516	0.5024794444
4274.763687	1.600226923	2	27	2	11	1	1	4275.16376	0.5011835933
4276.363944	1.600229181	2	28	2	12	1	1	4276.764009	0.5029385874
4277.964186	1.600227944	2	29	4	12	2	1	4278.364231	0.502727148
4279.564438	1.60026863	2	30	4	11	2	1	4279.964539	0.4020711543
4281.164771	1.600217982	2	31	4	10	2	1	4281.564786	0.501363596
4282.764993	1.60023732	2	32	4	9	1	1	4283.165065	0.5009654597
4284.365257	1.600133362	2	33	4	8	2	1	4284.765196	0.5011393946
4285.965378	1.600226158	2	34	4	7	2	1	4286.365451	0.5027897553
4287.565627	1.600229332	2	35	4	6	1	1	4287.965695	0.5028480611
4289.16587	1.600224793	2	36	4	5	1	1	4289.566043	0.7027223991
4290.766118	1.60023801	2	37	4	4	2	1	4291.166193	0.6027704752
4292.366358	1.600341823	2	38	4	3	1	1	4292.766419	0.4031846933
4293.966593	1.600239356	2	39	4	2	1	0	4294.366664	0.3027063385
4295.56684	1.600303219	2	40	4	1	2	0	4295.966928	0.1018927897
4297.167123	1.600258733	2	41	1	1	1	0	4297.567172	0.1025075905
4298.767384	1.600286117	2	42	1	2	1	1	4299.167458	0.1011569055
4300.36767	1.600233517	2	43	1	3	2	0	4300.767748	0.1010544181
4301.967932	1.600090569	2	44	1	4	2	0	4302.367979	0.4015549086
4303.56803	1.600225299	2	45	1	5	1	1	4303.968091	0.6024709019
4305.168282	1.600229039	2	46	1	6	2	1	4305.568354	0.7027894684
4306.768617	1.600163344	2	47	1	7	2	1	4307.168614	0.502361729
4308.368788	1.600175816	2	48	1	8	1	1	4308.768841	0.6025369838
4309.969032	1.600242344	2	49	1	9	2	1	4310.369097	0.7019533064
4311.569262	1.600246223	2	50	1	10	2	1	4311.969343	0.6032293385
4313.169537	1.600209889	2	51	1	11	2	1	4313.569573	0.6027398444
4314.769764	1.600225542	2	52	1	12	2	1	4315.169826	0.5027294254
4316.370004	1.600253567	2	53	2	12	2	1	4316.770057	0.4027416028
4317.970282	1.600264708	2	54	2	11	1	1	4318.370334	0.4016453571
4319.570552	1.600264704	2	55	2	10	1	1	4319.970635	0.5008481625
4321.170843	1.60009342	2	56	2	9	1	1	4321.570902	0.4009769765
4322.770965	1.600211807	2	57	2	8	2	1	4323.171021	0.5030768494
4324.371197	1.600231177	2	58	2	7	2	1	4324.771252	0.5025355173
4325.971454	1.600221885	2	59	2	6	1	1	4326.371523	0.5025035503
4327.571707	1.600226512	2	60	2	5	1	1	4327.971765	0.6027929838
4329.171955	1.600223704	2	61	2	4	1	0	4329.572021	0.3026262444
4330.772187	1.600223242	2	62	2	3	2	0	4331.172258	0.2025374254
4332.372423	1.600229847	2	63	2	2	2	1	4332.772508	0.102640005
4333.972683	1.600210051	2	64	2	1	2	0	4334.372746	0.1023273385
4335.572902	1.600237962	2	65	5	1	1	1	4335.972971	0.2024072159
4337.173246	1.600147042	2	66	5	2	2	1	4337.573225	0.102508229
4338.773412	1.600219701	2	67	5	3	2	0	4339.173473	0.102655367
4340.373664	1.600236545	2	68	5	4	2	1	4340.773722	0.3023076584
4341.973909	1.600267627	2	69	5	5	2	0	4342.373999	0.3015579987
4343.574199	1.600263665	2	70	5	6	1	0	4343.974273	0.2014971552
4345.174479	1.60010225	2	71	5	7	2	0	4345.574548	0.200976467
4346.774608	1.600224481	2	72	5	8	1	1	4347.174682	0.4027672919
4348.37484	1.600234128	2	73	5	9	1	1	4348.774911	0.40292901
4349.975097	1.600237658	2	74	5	10	2	1	4350.375165	0.4031205874
4351.57534	1.600238569	2	75	5	11	2	1	4351.975408	0.5026830064
4353.175588	1.600228513	2	76	5	12	1	1	4353.575652	0.4022301539
4354.775836	1.600220606	2	77	3	12	1	1	4355.175892	0.402635948
4356.37607	1.600243319	2	78	3	11	2	1	4356.776142	0.4026868349
4357.976314	1.600228225	2	79	3	10	2	1	4358.37638	0.7023039598
4359.576561	1.600234807	2	80	3	9	2	1	4359.97661	0.502539329
4361.176809	1.600212685	2	81	3	8	2	1	4361.576847	0.5028644064
4362.777047	1.600223158	2	82	3	7	2	1	4363.177095	0.5022193897
4364.377287	1.600231719	2	83	3	6	1	1	4364.777357	0.1025621765
4365.977533	1.600232296	2	84	3	5	2	1	4366.377584	0.4028324575
4367.577769	1.600281659	2	85	3	4	1	1	4367.97785	0.3022664657
4369.178076	1.60025813	2	86	3	3	1	0	4369.57815	0.1015287353
4370.778365	1.600230107	2	87	3	2	1	1	4371.178415	0.1009771597
4372.378609	1.600106547	2	88	3	1	1	n/a	4372.778561	n/a
4373.978735	1.600233519	2	89	6	1	1	1	4374.378914	0.1026693765
4375.578807	1.600391797	2	90	6	2	2	n/a	4375.979042	n/a
4377.179241	1.600316471	2	91	6	3	2	n/a	4377.579273	n/a
4378.77946	1.600240726	2	92	6	4	2	1	4379.179525	0.1023105195
4380.379707	1.600249301	2	93	6	5	1	1	4380.779781	0.2024513123
4381.979973	1.600261298	2	94	6	6	2	1	4382.380038	0.2020131643
4383.580263	1.600274881	2	95	6	7	1	1	4383.980334	0.3013010828
4385.180558	1.60022229	2	96	6	8	1	1	4385.580606	0.4005092656
4386.780787	1.600224487	2	97	6	9	2	1	4387.180858	0.5007888217
4388.38089	1.600224662	2	98	6	10	1	1	4388.780964	0.5011662105
4389.981161	1.600195568	2	99	6	11	2	1	4390.381216	0.6027700449
4391.581507	1.600135123	2	100	6	12	2	1	4391.981458	0.502880791
4393.181655	1.600253676	2	101	5	12	1	1	4393.581719	0.5024847706
4394.781937	1.600262717	2	102	5	11	2	1	4395.181997	0.4019550534
4396.382211	1.600265809	2	103	5	10	1	1	4396.782296	0.5010129172
4397.982484	1.60023309	2	104	5	9	2	1	4398.382546	0.5009840787
4399.58261	1.600226975	2	105	5	8	1	1	4399.982783	0.5028299683
4401.182835	1.600275133	2	106	5	7	1	1	4401.582921	0.403083053
4402.783079	1.600348487	2	107	5	6	1	0	4403.183172	0.4028351005
