onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
107471.6066	1.5998887	6	1	7	13	3	n/a	107472.0065	n/a
107473.2065	1.5997655	6	2	7	13	3	n/a	107473.6064	n/a
107474.8062	1.5997813	6	3	7	13	3	n/a	107475.2062	n/a
107476.406	1.5997905	6	4	7	13	3	n/a	107476.8059	n/a
107478.0058	1.5997584	6	5	6	12	1	1	107478.4057	0.5018888
107479.6056	1.5996189	6	6	6	11	2	1	107480.0055	0.6012119
107481.2053	1.5997779	6	7	6	10	2	1	107481.6053	0.6012233
107482.8051	1.5997684	6	8	6	9	1	1	107483.205	0.5012566
107484.4049	1.5997906	6	9	6	8	2	1	107484.8048	0.5027589
107486.0046	1.5997863	6	10	6	7	1	0	107486.4046	0.5010102
107487.6044	1.5998241	6	11	6	6	2	0	107488.0043	0.301376
107489.2042	1.5997884	6	12	6	5	2	1	107489.6041	0.3048394
107490.8039	1.599779	6	13	6	4	2	0	107491.2039	0.3010013
107492.4037	1.5997947	6	14	6	3	1	1	107492.8037	0.204378
107494.0035	1.5997812	6	15	6	2	1	0	107494.4034	0.1012526
107495.6032	1.5997881	6	16	6	1	1	0	107496.0032	0.1005464201
107497.2029	1.5998943	6	17	2	1	1	0	107497.6029	0.1005848
107498.8028	1.5997844	6	18	2	2	1	0	107499.2027	0.001187700007
107500.4025	1.5997794	6	19	2	3	2	1	107500.8025	0.1011085
107502.0023	1.5996285	6	20	2	4	2	n/a	107502.4023	n/a
107503.6021	1.5997956	6	21	2	5	1	0	107504.002	0.1007306
107505.2019	1.5997788	6	22	2	6	1	0	107505.6017	0.2007336
107506.8016	1.599811	6	23	2	7	1	1	107507.2016	0.4006492
107508.4014	1.5997894	6	24	2	8	1	1	107508.8014	0.5011141
107510.0012	1.5997832	6	25	2	9	1	0	107510.4011	0.6004468
107511.6009	1.5998383	6	26	2	10	1	1	107512.0009	0.5005764
107513.2007	1.5997681	6	27	2	11	2	1	107513.6006	0.5005182
107514.8005	1.5997902	6	28	2	12	2	1	107515.2004	0.5005258
107516.4003	1.5997608	6	29	4	12	2	1	107516.8002	0.5004647
107518	1.5997771	6	30	4	11	1	1	107518.3999	0.4004984
107519.5998	1.5997282	6	31	4	10	1	1	107519.9997	0.4005527
107521.1995	1.5997962	6	32	4	9	2	1	107521.5995	0.4004842
107522.7993	1.5997839	6	33	4	8	2	1	107523.1992	0.4005018
107524.3991	1.5997827	6	34	4	7	2	1	107524.799	0.3001949
107525.9988	1.5997856	6	35	4	6	2	0	107526.3988	0.1011093
107527.5986	1.5997858	6	36	4	5	1	1	107527.9985	0.1005648
107529.1984	1.5997934	6	37	4	4	2	1	107529.5983	0.5004579
107530.7982	1.59978	6	38	4	3	1	1	107531.1981	0.400606
107532.3979	1.5997758	6	39	4	2	1	0	107532.7979	0.4005189
107533.9975	1.5999401	6	40	4	1	1	1	107534.3976	0.3005044
107535.5975	1.5997829	6	41	1	1	2	1	107535.9974	0.2005303
107537.1972	1.5997809	6	42	1	2	1	1	107537.5972	0.1005127
107538.797	1.5997868	6	43	1	3	1	0	107539.1969	0.2005255
107540.3968	1.599794	6	44	1	4	2	0	107540.7967	0.100733
107541.9965	1.5997797	6	45	1	5	2	1	107542.3964	0.300618
107543.5963	1.5997943	6	46	1	6	2	0	107543.9962	0.4011921
107545.1961	1.5997781	6	47	1	7	2	1	107545.596	0.700559
107546.7959	1.599741776	6	48	1	8	1	1	107547.1958	0.7000649
107548.3956	1.599831	6	49	1	9	2	1	107548.7955	0.6005965
107549.9954	1.5997521	6	50	1	10	2	1	107550.3953	0.6006461
107551.5951	1.5998271	6	51	1	11	2	0	107551.9951	0.4006166
107553.1949	1.5998316	6	52	1	12	1	1	107553.5947	0.5007425
107554.7947	1.5997805	6	53	2	12	2	1	107555.1946	0.4005534
107556.3945	1.5997838	6	54	2	11	2	0	107556.7944	0.4005277
107557.9942	1.5997903	6	55	2	10	1	1	107558.3942	0.4005899
107559.5938	1.5999438	6	56	2	9	2	1	107559.9939	0.4006137
107561.1938	1.599721664	6	57	2	8	1	1	107561.5937	0.4005822
107562.7935	1.5997903	6	58	2	7	2	1	107563.1935	0.5005411
107564.3933	1.5997603	6	59	2	6	1	1	107564.7932	0.5005497
107565.9931	1.5997866	6	60	2	5	1	0	107566.393	0.5005475
107567.5927	1.5998565	6	61	2	4	1	1	107567.9927	0.4005467
107569.1926	1.599855534	6	62	2	3	1	0	107569.5925	0.4005509
107570.7922	1.5999356	6	63	2	2	1	1	107571.1923	0.2005642
107572.3921	1.5997938	6	64	2	1	2	0	107572.7921	0.4005524
107573.9919	1.5997905	6	65	5	1	2	1	107574.3918	0.4005895
107575.5917	1.5997815	6	66	5	2	2	0	107575.9916	0.4005646
107577.1914	1.5997891	6	67	5	3	1	0	107577.5914	0.4005749
107578.7912	1.5997611	6	68	5	4	2	0	107579.191	0.3006887
107580.391	1.5996443	6	69	5	5	2	1	107580.7909	0.3005563
107581.9907	1.5997875	6	70	5	6	2	1	107582.3907	0.3005456
107583.5905	1.5997925	6	71	5	7	1	1	107583.9904	0.300674
107585.1903	1.5996487	6	72	5	8	1	0	107585.5902	0.5005223
107586.7901	1.5997907	6	73	5	9	2	1	107587.19	0.4001993
107588.3898	1.5997976	6	74	5	10	1	1	107588.7896	0.4006775
107589.9896	1.5996728	6	75	5	11	1	1	107590.3895	0.5005597
107591.5894	1.5997845	6	76	5	12	2	1	107591.9891	0.5007307
107593.1891	1.5997433	6	77	3	12	2	0	107593.5889	0.5006997
107594.7889	1.5996226	6	78	3	11	2	0	107595.1888	0.3006149
107596.3887	1.5997797	6	79	3	10	2	1	107596.7886	0.5005497
107597.9885	1.599593844	6	80	3	9	1	1	107598.3884	0.4005653
107599.5882	1.59983128	6	81	3	8	1	1	107599.9882	0.5006738
107601.1878	1.6000009	6	82	3	7	2	1	107601.5879	0.5005237
107602.7877	1.5997124	6	83	3	6	1	1	107603.1877	0.6005461
107604.3875	1.5997965	6	84	3	5	2	1	107604.7874	0.7005606
107605.9873	1.5997679	6	85	3	4	2	0	107606.3872	0.7005494
107607.5871	1.599783	6	86	3	3	2	0	107607.987	0.5006126
107609.1868	1.5996747	6	87	3	2	2	1	107609.5868	0.6005135
107610.7866	1.5997867	6	88	3	1	2	0	107611.1865	0.3005864
107612.3864	1.5997807	6	89	6	1	2	1	107612.7863	0.4005532
