onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
108617.1077	1.5997989	10	1	7	13	3	n/a	108617.5076	n/a
108618.7074	1.5997701	10	2	7	13	3	n/a	108619.1074	n/a
108620.3072	1.5997805	10	3	7	13	3	n/a	108620.7072	n/a
108621.9068	1.5999328	10	4	7	13	3	n/a	108622.3069	n/a
108623.5066	1.5999184	10	5	6	12	2	1	108623.9067	0.501808
108625.1065	1.5997738	10	6	6	11	2	1	108625.5065	0.6011549
108626.7063	1.5997846	10	7	6	10	2	1	108627.1062	0.6003798
108628.3061	1.5998155	10	8	6	9	2	1	108628.706	0.5012664
108629.9058	1.5997964	10	9	6	8	2	0	108630.3057	0.4028862593
108631.5056	1.5997324	10	10	6	7	1	0	108631.9056	0.3047328436
108633.1054	1.5997608	10	11	6	6	2	0	108633.5054	0.1011442
108634.7052	1.599792091	10	12	6	5	1	0	108635.105	0.1008995
108636.3049	1.5997663	10	13	6	4	1	1	108636.7048	0.1011669
108637.9047	1.5997785	10	14	6	3	2	n/a	108638.3046	n/a
108639.5045	1.5997815	10	15	6	2	1	n/a	108639.9044	n/a
108641.1042	1.5997882	10	16	6	1	2	0	108641.5042	0.1032803
108642.704	1.5997824	10	17	2	1	2	0	108643.104	0.1045646
108644.3038	1.5997635	10	18	2	2	1	0	108644.7037	0.3005604
108645.9035	1.5997904	10	19	2	3	1	0	108646.3035	0.5005595
108647.5033	1.5997743	10	20	2	4	1	1	108647.9033	0.4011126
108649.1031	1.5997757	10	21	2	5	2	1	108649.503	0.5010899
108650.7028	1.5997919	10	22	2	6	1	1	108651.1028	0.6005891
108652.3026	1.5997737	10	23	2	7	1	1	108652.7026	0.5005254
108653.9024	1.5997818	10	24	2	8	1	1	108654.3023	0.6010282
108655.5021	1.5997869	10	25	2	9	1	0	108655.9021	0.5009971
108657.1019	1.5997862	10	26	2	10	1	1	108657.5019	0.5006779
