onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
107170.9917	1.5999548	5	1	7	13	3	n/a	107171.3918	n/a
107172.5916	1.599844134	5	2	7	13	3	n/a	107172.9916	n/a
107174.1914	1.5997945	5	3	7	13	3	n/a	107174.5913	n/a
107175.7912	1.5997594	5	4	7	13	3	n/a	107176.1911	n/a
107177.3909	1.599777	5	5	6	12	2	1	107177.7909	0.6018594
107178.9906	1.5999367	5	6	6	11	1	1	107179.3906	0.5013565
107180.5905	1.608157869	5	7	6	10	1	1	107180.9988	0.5011971
107182.1986	1.5998049	5	8	6	9	1	1	107182.5985	0.8012462
107183.7984	1.599804156	5	9	6	8	2	1	107184.1983	0.7028495
107185.3981	1.5997635	5	10	6	7	1	1	107185.7981	0.6014177
107186.9979	1.5997842	5	11	6	6	1	1	107187.3978	0.5048964
107188.5977	1.5997747	5	12	6	5	1	0	107188.9976	0.4009659
107190.1974	1.5997912	5	13	6	4	1	1	107190.5974	0.4008557
107191.7972	1.5997959	5	14	6	3	1	0	107192.1971	0.3009874
107193.397	1.5997834	5	15	6	2	2	0	107193.7969	0.3012593
107194.9967	1.5997889	5	16	6	1	1	1	107195.3967	0.3005073
107196.5965	1.5997847	5	17	2	1	1	0	107196.9965	0.3047478
107198.1963	1.5997972	5	18	2	2	1	1	107198.5962	0.2005064
107199.7961	1.5997705	5	19	2	3	1	0	107200.196	0.2006778
107201.3958	1.5997855	5	20	2	4	1	1	107201.7958	0.1005349
107202.9956	1.5997793	5	21	2	5	2	1	107203.3955	0.3011018
107204.5953	1.5998585	5	22	2	6	1	1	107204.9953	0.5004779
107206.1951	1.5997891	5	23	2	7	1	1	107206.5951	0.6004569
107207.7949	1.5997752	5	24	2	8	1	1	107208.1949	0.6004454
107209.3947	1.5997321	5	25	2	9	1	1	107209.7946	0.6005557
107210.9944	1.59977	5	26	2	10	1	1	107211.3944	0.5004767
107212.5942	1.5997825	5	27	2	11	2	1	107212.9942	0.6005399
107214.194	1.5997882	5	28	2	12	2	1	107214.5939	0.5010984
107215.7937	1.5998103	5	29	4	12	2	1	107216.1937	0.4007352
107217.3935	1.599752	5	30	4	11	1	1	107217.7934	0.4004771
107218.9933	1.5997773	5	31	4	10	1	1	107219.3932	0.5004821
107220.593	1.5997583	5	32	4	9	2	1	107220.993	0.400546
107222.1928	1.5997955	5	33	4	8	2	1	107222.5927	0.6005299
107223.7926	1.5997877	5	34	4	7	2	0	107224.1924	0.5007056
107225.3923	1.5997852	5	35	4	6	1	1	107225.7923	0.500104
107226.9921	1.5997729	5	36	4	5	2	1	107227.392	0.5004667
107228.5919	1.5998036	5	37	4	4	1	1	107228.9918	0.6017346
107230.1917	1.5997728	5	38	4	3	1	0	107230.5916	0.401127
107231.7914	1.5997685	5	39	4	2	2	0	107232.1914	0.4006887
107233.3912	1.5997865	5	40	4	1	1	1	107233.7911	0.4005063
107234.991	1.5998005	5	41	1	1	1	0	107235.3909	0.5005219
107236.5907	1.5997845	5	42	1	2	2	1	107236.9907	0.4004463437
107238.1905	1.5997814	5	43	1	3	2	0	107238.5904	0.4006573
107239.7903	1.5997922	5	44	1	4	2	0	107240.1902	0.5013224
107241.39	1.5997998	5	45	1	5	2	1	107241.79	0.4006181
107242.9898	1.5998055	5	46	1	6	2	0	107243.3898	0.600674
107244.5896	1.5996229	5	47	1	7	2	0	107244.9895	0.6006128
107246.1892	1.5999684	5	48	1	8	1	0	107246.5893	0.3005908
107247.7891	1.5997849	5	49	1	9	2	1	107248.189	0.3005928
107249.3887	1.599902	5	50	1	10	2	0	107249.7888	0.1006318
107250.9886	1.5998766	5	51	1	11	1	0	107251.3886	0.0006007000047
107252.5884	1.5997921	5	52	1	12	1	n/a	107252.9884	n/a
107254.1882	1.5997085	5	53	2	12	2	1	107254.5882	0.0006773218483
107255.788	1.599781	5	54	2	11	1	1	107256.1879	0.6005482
107257.3877	1.5997994	5	55	2	10	2	1	107257.7876	0.4006063
107258.9875	1.5997827	5	56	2	9	2	1	107259.3874	0.400549
107260.5873	1.5997605	5	57	2	8	1	1	107260.9872	0.4005865
107262.187	1.5997764	5	58	2	7	1	1	107262.587	0.500575
107263.7868	1.5998095	5	59	2	6	2	1	107264.1866	0.5006955
107265.3866	1.5997763	5	60	2	5	1	1	107265.7865	0.4005321
107266.9863	1.599756	5	61	2	4	2	1	107267.3863	0.3005937
107268.5861	1.5996247	5	62	2	3	2	0	107268.986	0.4005828
107270.1859	1.59979	5	63	2	2	2	1	107270.5858	0.3005326
107271.7856	1.5998079	5	64	2	1	1	1	107272.1856	0.2005759
107273.3854	1.5997922	5	65	5	1	1	0	107273.7853	0.4005808
107274.9851	1.5998184	5	66	5	2	1	1	107275.3851	0.4005923
107276.5849	1.5997874	5	67	5	3	2	1	107276.9848	0.300637
107278.1847	1.5997682	5	68	5	4	2	0	107278.5846	0.3005845
107279.7845	1.5997775	5	69	5	5	2	1	107280.1844	0.3005231
107281.3843	1.599742122	5	70	5	6	1	1	107281.7842	0.2002358
107282.984	1.5997929	5	71	5	7	2	1	107283.384	0.5001865
107284.5838	1.5997745	5	72	5	8	1	1	107284.9837	0.5005773
107286.1836	1.5997893	5	73	5	9	1	0	107286.5835	0.4005817
107287.7833	1.5996909	5	74	5	10	2	1	107288.1833	0.3005637
107289.3829	1.600020978	5	75	5	11	1	1	107289.783	0.4005466
107290.9829	1.599736222	5	76	5	12	2	0	107291.3827	0.4006325
107292.5826	1.599795	5	77	3	12	2	1	107292.9826	0.500522
107294.1824	1.5997536	5	78	3	11	2	1	107294.5823	0.5005513
107295.7822	1.5997476	5	79	3	10	2	1	107296.1821	0.5005518
107297.3819	1.5997858	5	80	3	9	1	1	107297.7819	0.6005516
107298.9817	1.5997878	5	81	3	8	2	1	107299.3817	0.5005263
107300.5815	1.599759922	5	82	3	7	2	1	107300.9814	0.5005077
107302.1813	1.5997878	5	83	3	6	2	1	107302.5812	0.5005275
107303.781	1.5997956	5	84	3	5	1	1	107304.181	0.5005384
107305.3808	1.5997824	5	85	3	4	1	0	107305.7807	0.500542
107306.9806	1.5997905	5	86	3	3	1	0	107307.3805	0.3005634
