onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
86512.20539	1.600116464	5	1	7	13	3	n/a	86512.60535	n/a
86513.80554	1.600230778	5	2	7	13	3	n/a	86514.20558	n/a
86515.40576	1.600246934	5	3	7	13	3	n/a	86515.80584	n/a
86517.00603	1.600209885	5	4	7	13	3	n/a	86517.40608	n/a
86518.60628	1.600237161	5	5	6	12	2	n/a	86519.00635	n/a
86520.20654	1.600211015	5	6	6	11	1	0	86520.60659	1.003609505
86521.80677	1.600225946	5	7	6	10	1	1	86522.20683	0.6032343045
86523.40701	1.600239218	5	8	6	9	1	0	86523.80717	0.3028796256
86525.00724	1.600255815	5	9	6	8	1	1	86525.40733	0.3032331917
86526.60751	1.600323948	5	10	6	7	2	1	86527.00757	0.1024167229
86528.20779	1.600266639	5	11	6	6	1	0	86528.60787	0.1022656838
86529.80809	1.600242449	5	12	6	5	2	0	86530.20815	0.3032854594
86531.40834	1.600116218	5	13	6	4	1	0	86531.80841	0.3038675695
86533.00847	1.600225929	5	14	6	3	2	0	86533.40854	0.303936909
86534.60871	1.600224554	5	15	6	2	1	0	86535.00878	0.3033113981
86536.20896	1.600230513	5	16	6	1	2	0	86536.60901	0.2042747015
86537.80921	1.600246236	5	17	2	1	2	1	86538.20928	0.2035171688
86539.40945	1.600254862	5	18	2	2	2	0	86539.80953	0.2023198421
86541.00982	1.600119921	5	19	2	3	1	0	86541.40978	0.2021859147
86542.60996	1.600213378	5	20	2	4	1	1	86543.01	0.2029980211
86544.21019	1.600248692	5	21	2	5	1	1	86544.61026	0.6025895192
86545.81043	1.600249631	5	22	2	6	2	1	86546.2105	0.5012666083
86547.4107	1.600231879	5	23	2	7	1	1	86547.81075	0.4026616357
86549.01095	1.600250059	5	24	2	8	2	1	86549.41099	0.6026009293
86550.6112	1.600286956	5	25	2	9	2	1	86551.01134	0.6019214714
86552.21148	1.600280329	5	26	2	10	2	1	86552.61158	0.5006690346
86553.81177	1.600242971	5	27	2	11	1	1	86554.21184	0.301065209
86555.4119	1.600229415	5	28	2	12	1	1	86555.81196	0.3026490797
86557.01216	1.6002245	5	29	4	12	1	1	86557.41222	0.5027024402
86558.6124	1.600245217	5	30	4	11	2	1	86559.01247	0.502612688
86560.21265	1.600241592	5	31	4	10	1	1	86560.61269	0.4027339861
86561.8129	1.600232446	5	32	4	9	2	1	86562.21296	0.5019371402
86563.41314	1.600229171	5	33	4	8	2	0	86563.8132	0.5029411229
86565.01339	1.600236824	5	34	4	7	2	1	86565.41345	0.502979056
86566.61364	1.600224158	5	35	4	6	1	1	86567.01373	0.6026840241
86568.21397	1.600158135	5	36	4	5	1	0	86568.61393	0.4022106109
86569.81412	1.600256978	5	37	4	4	1	1	86570.21417	0.2028092109
86571.41437	1.600218734	5	38	4	3	2	1	86571.81443	0.002665950378
86573.01462	1.600233017	5	39	4	2	1	1	86573.41468	0.1024981357
86574.61485	1.600251033	5	40	4	1	2	1	86575.01493	0.2024138293
86576.2151	1.600288018	5	41	1	1	1	1	86576.61524	0.3023602812
86577.81541	1.600264779	5	42	1	2	1	0	86578.21549	0.2012734902
86579.4157	1.600233021	5	43	1	3	1	1	86579.81577	0.200950453
86581.01582	1.600262262	5	44	1	4	1	0	86581.4159	0.202605909
86582.6161	1.600202871	5	45	1	5	2	0	86583.01615	0.4030045816
86584.21632	1.600238704	5	46	1	6	2	1	86584.61638	0.6021704045
86585.81657	1.600218012	5	47	1	7	2	1	86586.21663	0.702797853
86587.41681	1.600244092	5	48	1	8	1	1	86587.81688	0.6032401861
86589.01706	1.600240517	5	49	1	9	2	1	86589.41713	0.502849621
86590.61731	1.600272379	5	50	1	10	2	1	86591.01738	0.5020082414
86592.2176	1.600266433	5	51	1	11	1	1	86592.61768	0.5015559398
86593.8179	1.600254239	5	52	1	12	2	0	86594.21796	0.5010054173
86595.41815	1.600073076	5	53	2	12	1	1	86595.81822	0.4010020696
86597.01824	1.600244794	5	54	2	11	1	1	86597.41846	0.4033135154
86598.61864	1.600081757	5	55	2	10	1	1	86599.01856	0.4032516786
86600.21874	1.600268759	5	56	2	9	1	1	86600.61882	0.5026455805
86601.81901	1.600261194	5	57	2	8	1	1	86602.21906	0.5025021741
86603.41927	1.600238673	5	58	2	7	1	1	86603.81932	0.4021060981
86605.01952	1.600209781	5	59	2	6	1	1	86605.41958	0.5029838835
86606.61978	1.600208562	5	60	2	5	1	1	86607.01981	0.5026935357
86608.22002	1.600232077	5	61	2	4	2	1	86608.62008	0.6026441733
86609.82024	1.60026878	5	62	2	3	2	1	86610.22032	0.7028720064
86611.42051	1.600220923	5	63	2	2	1	1	86611.82058	0.402558721
86613.02075	1.600216706	5	64	2	1	1	0	86613.4208	0.302764444
86614.62099	1.600238186	5	65	5	1	1	1	86615.02104	0.2027078045
86616.22124	1.600239982	5	66	5	2	2	1	86616.6213	0.2024525045
86617.82146	1.600264399	5	67	5	3	1	1	86618.22153	0.3022736192
86619.4217	1.600259709	5	68	5	4	1	0	86619.8218	0.1026211147
86621.02197	1.600235471	5	69	5	5	2	0	86621.42204	0.2023715211
86622.62223	1.600228861	5	70	5	6	1	0	86623.02229	0.2025557891
86624.22247	1.600233501	5	71	5	7	1	1	86624.62252	0.2026267376
86625.82271	1.600240667	5	72	5	8	1	0	86626.22277	0.202497344
86627.42296	1.600229881	5	73	5	9	1	1	86627.82301	0.5025895523
