onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
19816.09934	1.600096494	5	1	7	13	3	n/a	19816.49927	n/a
19817.69948	1.600221107	5	2	7	13	3	n/a	19818.09954	n/a
19819.29966	1.600304593	5	3	7	13	3	n/a	19819.69978	n/a
19820.90008	1.600170632	5	4	7	13	3	n/a	19821.30007	n/a
19822.50029	1.600250736	5	5	7	13	3	n/a	19822.90038	n/a
19824.10057	1.600216199	5	6	7	13	3	n/a	19824.50062	n/a
19825.70081	1.600072364	5	7	7	13	3	n/a	19826.10087	n/a
19827.30092	1.600208601	5	8	7	13	3	n/a	19827.70098	n/a
19828.90116	1.600232201	5	9	7	13	3	n/a	19829.30136	n/a
19830.5014	1.600265575	5	10	7	13	3	n/a	19830.90147	n/a
19832.10167	1.600326894	5	11	5	12	1	1	19832.50174	0.8025073071
19833.70194	1.600278674	5	12	5	11	2	1	19834.10202	0.801592479
19835.30223	1.600260746	5	13	5	10	2	1	19835.70233	0.4017337735
19836.90252	1.600101261	5	14	5	9	1	0	19837.30257	0.2017621836
19838.50275	1.600110232	5	15	5	8	1	n/a	19838.90281	n/a
19840.10288	1.600228346	5	16	5	7	2	1	19840.50295	0.9030012138
19841.70312	1.600225462	5	17	5	6	2	0	19842.10319	0.703529429
19843.30337	1.600233168	5	18	5	5	1	1	19843.70343	0.4040698521
19844.90364	1.600222531	5	19	5	4	2	0	19845.3037	0.2026413458
19846.50393	1.600155959	5	20	5	3	2	1	19846.90393	0.5043148228
19848.10411	1.600234361	5	21	5	2	2	0	19848.50413	0.4039175509
19849.70435	1.600233659	5	22	5	1	1	1	19850.10443	0.6034268599
19851.30462	1.600205932	5	23	4	1	2	0	19851.70465	0.5011885677
19852.90486	1.600229164	5	24	4	2	2	0	19853.30492	0.6027796536
19854.50509	1.600247298	5	25	4	3	2	1	19854.90515	0.6032086689
19856.10535	1.60020977	5	26	4	4	2	1	19856.50551	0.4022965063
19857.70558	1.600214823	5	27	4	5	2	1	19858.10565	0.4026488704
19859.30583	1.600311239	5	28	4	6	2	1	19859.70589	0.4025995993
19860.90607	1.600215561	5	29	4	7	1	1	19861.30614	0.5027957306
19862.50633	1.600195308	5	30	4	8	1	1	19862.90637	0.3027339763
19864.10656	1.60025859	5	31	4	9	2	1	19864.50662	0.601236161
19865.70685	1.600275013	5	32	4	10	2	1	19866.1069	0.501698295
19867.30714	1.600242937	5	33	4	11	2	1	19867.70719	0.401038252
19868.90739	1.600113877	5	34	4	12	2	1	19869.30746	0.6028666215
19870.50752	1.600229107	5	35	7	13	3	n/a	19870.9076	n/a
19872.10777	1.600234254	5	36	7	13	3	n/a	19872.50785	n/a
19873.7081	1.600146251	5	37	7	13	3	n/a	19874.10808	n/a
19875.30827	1.60022167	5	38	7	13	3	n/a	19875.70834	n/a
19876.90851	1.600235939	5	39	7	13	3	n/a	19877.30861	n/a
19878.50875	1.60023617	5	40	7	13	3	n/a	19878.9088	n/a
19880.109	1.600236754	5	41	7	13	3	n/a	19880.50905	n/a
19881.70923	1.600244807	5	42	7	13	3	n/a	19882.10937	n/a
19883.30949	1.600230037	5	43	7	13	3	n/a	19883.70954	n/a
19884.90973	1.600267351	5	44	7	13	3	n/a	19885.30978	n/a
19886.50998	1.600219392	5	45	3	12	1	1	19886.91004	0.4027781536
19888.11022	1.600229285	5	46	3	11	1	1	19888.51028	0.502331515
19889.71044	1.600247692	5	47	3	10	2	0	19890.11063	0.3023154528
19891.3107	1.600233109	5	48	3	9	1	1	19891.71077	0.4025702689
19892.91097	1.600210893	5	49	3	8	2	1	19893.31102	0.4027577392
19894.5112	1.6002287	5	50	3	7	1	1	19894.91126	0.4022504376
19896.11136	1.600296241	5	51	3	6	2	1	19896.51152	0.4026897087
19897.71167	1.600230746	5	52	3	5	1	1	19898.11174	0.3024437302
19899.31195	1.600209593	5	53	3	4	1	1	19899.71199	0.502358515
19900.91217	1.600211839	5	54	3	3	1	1	19901.31224	0.5029493997
19902.51241	1.600244938	5	55	3	2	2	0	19902.91249	0.4027353607
19904.11267	1.600226494	5	56	3	1	1	1	19904.51271	0.5027214228
19905.71289	1.600238115	5	57	2	1	1	1	19906.11296	0.5026826837
19907.31315	1.600276751	5	58	2	2	1	1	19907.71323	0.5019072774
19908.91344	1.600284205	5	59	2	3	1	1	19909.31351	0.5016295883
19910.51372	1.600135815	5	60	2	4	2	1	19910.91379	0.4009304606
19912.11398	1.600148951	5	61	2	5	1	0	19912.51394	0.6027524302
19913.71416	1.600256689	5	62	2	6	2	0	19914.11423	0.7013167333
19915.31444	1.600251791	5	63	2	7	2	1	19915.71451	0.8006809672
19916.91471	1.600111008	5	64	2	8	2	1	19917.31478	0.6009136293
19918.51485	1.600239992	5	65	2	9	2	1	19918.91492	0.6026004696
19920.1151	1.600222316	5	66	2	10	1	1	19920.51515	0.902406461
19921.71533	1.600247768	5	67	2	11	2	1	19922.1154	0.7027786454
19923.31558	1.600233907	5	68	2	12	1	1	19923.71565	0.6021785837
19924.91582	1.600232884	5	69	7	13	3	n/a	19925.3159	n/a
19926.51608	1.600222531	5	70	7	13	3	n/a	19926.91613	n/a
19928.11631	1.60022647	5	71	7	13	3	n/a	19928.51638	n/a
19929.71657	1.600229645	5	72	7	13	3	n/a	19930.11662	n/a
19931.31681	1.600291843	5	73	7	13	3	n/a	19931.71688	n/a
19932.91712	1.600248974	5	74	7	13	3	n/a	19933.31717	n/a
19934.5174	1.600224061	5	75	7	13	3	n/a	19934.91746	n/a
19936.11767	1.600091415	5	76	7	13	3	n/a	19936.5176	n/a
19937.71776	1.600256446	5	77	7	13	3	n/a	19938.11783	n/a
19939.31802	1.600233307	5	78	7	13	3	n/a	19939.71807	n/a
19940.91838	1.600124346	5	79	6	12	2	1	19941.31833	0.6027364298
19942.51851	1.600235354	5	80	6	11	1	1	19942.91857	0.3021258384
19944.11872	1.600257345	5	81	6	10	1	1	19944.51882	0.2031712458
19945.71901	1.600221446	5	82	6	9	2	n/a	19946.11907	n/a
19947.31924	1.600239153	5	83	6	8	2	1	19947.71935	1.001792256
19948.91951	1.600274174	5	84	6	7	2	0	19949.31957	0.9017179704
19950.51979	1.600266813	5	85	6	6	2	1	19950.91986	0.7013280653
19952.12007	1.600237546	5	86	6	5	2	0	19952.52014	0.5005837836
19953.72034	1.600093186	5	87	6	4	1	0	19954.12038	0.5027195836
19955.32045	1.600242192	5	88	6	3	2	0	19955.72062	0.3028580063
19956.92068	1.600236	5	89	6	2	1	1	19957.32075	0.2029631368
19958.52091	1.600246938	5	90	6	1	1	0	19958.92101	0.703185522
19960.12118	1.600240223	5	91	6	1	1	1	19960.52127	0.6029523685
19961.72143	1.600243454	5	92	6	2	1	0	19962.1215	0.4033299454
19963.32168	1.6002426	5	93	6	3	1	1	19963.72173	0.3022832911
19964.92194	1.600204761	5	94	6	4	1	1	19965.322	0.102845522
19966.52218	1.600225208	5	95	6	5	1	0	19966.92231	0.4023164661
19968.12252	1.600171837	5	96	6	6	2	0	19968.52248	0.4024059759
19969.7227	1.600258482	5	97	6	7	1	1	19970.12277	0.601834902
19971.32299	1.600254352	5	98	6	8	1	1	19971.72305	0.7012077438
19972.92325	1.600096286	5	99	6	9	2	1	19973.32332	0.7010845371
19974.52338	1.600218439	5	100	6	10	1	1	19974.92345	0.5029428677
19976.12362	1.600231362	5	101	6	11	1	1	19976.5238	0.4029249836
19977.72386	1.600230769	5	102	6	12	1	1	19978.12394	0.4027835064
19979.32413	1.6003469	5	103	7	13	3	n/a	19979.72418	n/a
19980.92436	1.600248	5	104	7	13	3	n/a	19981.32444	n/a
19982.52461	1.6002428	5	105	7	13	3	n/a	19982.92467	n/a
19984.12489	1.600195595	5	106	7	13	3	n/a	19984.52492	n/a
19985.7251	1.600226869	5	107	7	13	3	n/a	19986.12518	n/a
19987.32535	1.600231854	5	108	7	13	3	n/a	19987.72541	n/a
19988.92557	1.600240999	5	109	7	13	3	n/a	19989.32565	n/a
19990.52584	1.600222508	5	110	7	13	3	n/a	19990.92589	n/a
19992.12607	1.600283829	5	111	7	13	3	n/a	19992.52617	n/a
19993.72643	1.600202939	5	112	7	13	3	n/a	19994.12643	n/a
19995.32667	1.600227198	5	113	2	12	1	0	19995.72672	0.3010730442
19996.92692	1.600105716	5	114	2	11	2	1	19997.32699	0.6029339293
19998.52705	1.600214039	5	115	2	10	1	n/a	19998.92711	n/a
20000.12729	1.600234937	5	116	2	9	2	1	20000.52734	0.6029401372
20001.72754	1.600239215	5	117	2	8	2	1	20002.12761	0.5027470298
20003.32778	1.6002551	5	118	2	7	2	1	20003.72786	0.502494738
20004.92805	1.600220508	5	119	2	6	2	1	20005.32809	0.6027703607
20006.52828	1.600227185	5	120	2	5	2	n/a	20006.92833	n/a
20008.12852	1.6002246	5	121	2	4	2	0	20008.52859	0.002587168467
20009.72874	1.600370784	5	122	2	3	1	n/a	20010.12895	n/a
20011.32902	1.600204323	5	123	2	2	1	n/a	20011.72908	n/a
20012.92926	1.600217862	5	124	2	1	1	0	20013.32933	1.1025803
20014.5295	1.600217816	5	125	3	1	2	0	20014.92957	0.8011890915
20016.12975	1.600228662	5	126	3	2	2	1	20016.52981	0.701169438
20017.72997	1.600260482	5	127	3	3	2	0	20018.13005	0.6028074306
