onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
21015.72371	1.600457805	8	1	7	13	3	n/a	21016.12402	n/a
21017.32404	1.600243134	8	2	7	13	3	n/a	21017.72427	n/a
21018.92432	1.600224955	8	3	7	13	3	n/a	21019.32438	n/a
21020.52455	1.600243524	8	4	7	13	3	n/a	21020.92462	n/a
21022.12483	1.600229031	8	5	7	13	3	n/a	21022.52487	n/a
21023.72508	1.600271458	8	6	7	13	3	n/a	21024.12513	n/a
21025.32537	1.600254054	8	7	7	13	3	n/a	21025.72544	n/a
21026.92565	1.600244461	8	8	7	13	3	n/a	21027.32572	n/a
21028.52591	1.600100066	8	9	7	13	3	n/a	21028.92597	n/a
21030.126	1.600248684	8	10	7	13	3	n/a	21030.52609	n/a
21031.72625	1.600251224	8	11	5	12	1	1	21032.12634	0.4036344224
21033.3265	1.600238207	8	12	5	11	2	1	21033.72658	0.503437468
21034.92678	1.600225344	8	13	5	10	2	1	21035.32685	0.6029970669
21036.52702	1.600231747	8	14	5	9	1	1	21036.92709	0.6025771903
21038.12728	1.600217953	8	15	5	8	1	1	21038.52733	0.60224808
21039.72751	1.600209102	8	16	5	7	2	0	21040.12757	0.4025460463
21041.32777	1.600191204	8	17	5	6	2	1	21041.7278	0.1030072838
21042.92801	1.60020924	8	18	5	5	2	n/a	21043.32804	n/a
21044.52826	1.600216207	8	19	5	4	2	1	21044.92828	0.9028548381
21046.1285	1.600213493	8	20	5	3	1	1	21046.52856	0.503217393
21047.72874	1.600239331	8	21	5	2	1	1	21048.12879	0.4022818267
21049.32898	1.600303365	8	22	5	1	2	0	21049.72903	0.3022020631
21050.92922	1.600233421	8	23	4	1	1	1	21051.32929	0.3025698631
21052.52947	1.60022334	8	24	4	2	1	0	21052.92953	0.3029438957
21054.12971	1.60022082	8	25	4	3	2	0	21054.52977	0.1023989865
21055.72996	1.600276437	8	26	4	4	2	1	21056.13004	0.1022290555
21057.33026	1.600264867	8	27	4	5	1	n/a	21057.73031	n/a
21058.93054	1.600228104	8	28	4	6	1	n/a	21059.3306	n/a
21060.53078	1.600135358	8	29	4	7	1	n/a	21060.93085	n/a
21062.13092	1.600351062	8	30	4	8	2	1	21062.531	0.6025080685
21063.73117	1.600237439	8	31	4	9	1	1	21064.13125	0.6026551566
21065.33142	1.600232617	8	32	4	10	2	1	21065.73149	0.5024364267
21066.93166	1.600233877	8	33	4	11	2	1	21067.3317	0.5025956175
21068.53191	1.60021769	8	34	4	12	1	1	21068.93195	0.5029965251
21070.13214	1.60024072	8	35	7	13	3	n/a	21070.5322	n/a
21071.73239	1.600200745	8	36	7	13	3	n/a	21072.13246	n/a
21073.33264	1.600233051	8	37	7	13	3	n/a	21073.73266	n/a
21074.93287	1.600218546	8	38	7	13	3	n/a	21075.33294	n/a
21076.5332	1.600141696	8	39	7	13	3	n/a	21076.93321	n/a
21078.13338	1.60022996	8	40	7	13	3	n/a	21078.53343	n/a
21079.73363	1.600225341	8	41	7	13	3	n/a	21080.13369	n/a
21081.33386	1.600220823	8	42	7	13	3	n/a	21081.73393	n/a
21082.93411	1.60021292	8	43	7	13	3	n/a	21083.33414	n/a
21084.53434	1.600227234	8	44	7	13	3	n/a	21084.93446	n/a
21086.13469	1.600124802	8	45	3	12	1	1	21086.53465	0.4023966892
21087.73483	1.600331135	8	46	3	11	2	1	21088.1349	0.3029603696
21089.33506	1.60023658	8	47	3	10	2	1	21089.73515	0.3025584761
21090.93533	1.600234666	8	48	3	9	1	1	21091.33538	0.3028225164
21092.53558	1.600205321	8	49	3	8	1	1	21092.93562	0.4028790071
21094.13582	1.600207726	8	50	3	7	1	1	21094.53588	0.4006265332
21095.73602	1.600256041	8	51	3	6	1	1	21096.13607	0.4032572028
21097.33628	1.60026032	8	52	3	5	2	0	21097.73633	0.4024689876
21098.93655	1.600279003	8	53	3	4	1	1	21099.33664	0.6019607609
21100.53684	1.600270043	8	54	3	3	1	0	21100.93692	0.6013100473
21102.13712	1.600140252	8	55	3	2	1	1	21102.53719	0.500578862
21103.73727	1.600279303	8	56	3	1	1	0	21104.13733	0.4006152854
21105.33755	1.60027179	8	57	2	1	2	1	21105.73762	0.301534725
21106.93786	1.600250404	8	58	2	2	1	0	21107.33791	0.3009069712
21108.53814	1.600082681	8	59	2	3	2	1	21108.93805	0.3006087175
21110.13824	1.600215376	8	60	2	4	1	1	21110.53829	0.2025342838
21111.73849	1.600224436	8	61	2	5	1	1	21112.13864	0.3023325435
21113.33871	1.600249443	8	62	2	6	1	1	21113.73879	0.5027465501
21114.93895	1.600323964	8	63	2	7	2	1	21115.33904	0.5026921501
21116.53921	1.600227366	8	64	2	8	1	1	21116.93927	0.60219328
21118.13946	1.600224677	8	65	2	9	1	1	21118.53953	0.7027566136
21119.73969	1.60023143	8	66	2	10	2	1	21120.13978	0.5029509816
21121.33996	1.600225852	8	67	2	11	2	1	21121.74001	0.4027636229
21122.94022	1.600275594	8	68	2	12	1	1	21123.34028	0.4016866104
21124.5405	1.600272309	8	69	7	13	3	n/a	21124.94058	n/a
21126.14079	1.600105738	8	70	7	13	3	n/a	21126.54085	n/a
21127.74092	1.600201587	8	71	7	13	3	n/a	21128.14097	n/a
21129.34122	1.600162153	8	72	7	13	3	n/a	21129.74121	n/a
21130.9414	1.60023564	8	73	7	13	3	n/a	21131.34146	n/a
21132.54165	1.600230657	8	74	7	13	3	n/a	21132.94171	n/a
21134.1419	1.600223902	8	75	7	13	3	n/a	21134.54195	n/a
21135.74214	1.600243271	8	76	7	13	3	n/a	21136.14219	n/a
