onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
21810.20341	1.600139277	10	1	7	13	3	n/a	21810.60337	n/a
21811.80355	1.600243977	10	2	7	13	3	n/a	21812.20361	n/a
21813.4038	1.600216551	10	3	7	13	3	n/a	21813.80385	n/a
21815.00406	1.600203372	10	4	7	13	3	n/a	21815.40411	n/a
21816.6043	1.600211085	10	5	7	13	3	n/a	21817.00436	n/a
21818.20454	1.600193409	10	6	7	13	3	n/a	21818.60459	n/a
21819.80479	1.600219536	10	7	7	13	3	n/a	21820.20483	n/a
21821.40502	1.600235523	10	8	7	13	3	n/a	21821.80509	n/a
21823.00527	1.600231451	10	9	7	13	3	n/a	21823.40534	n/a
21824.60551	1.600225053	10	10	7	13	3	n/a	21825.00556	n/a
21826.20576	1.600248238	10	11	5	12	1	1	21826.60582	0.502841714
21827.80602	1.600276353	10	12	5	11	2	1	21828.20609	0.5028759739
21829.4063	1.600281108	10	13	5	10	1	1	21829.80638	0.4016840805
21831.0066	1.60022893	10	14	5	9	1	1	21831.40665	0.5015709424
21832.60674	1.600267506	10	15	5	8	1	1	21833.0068	0.5027373227
21834.20704	1.600267468	10	16	5	7	2	1	21834.60709	0.501863889
21835.80731	1.600238515	10	17	5	6	1	n/a	21836.20739	n/a
21837.40744	1.600239608	10	18	5	5	1	1	21837.80751	1.103483908
21839.0077	1.600229808	10	19	5	4	1	0	21839.40777	1.002963057
21840.60796	1.600217294	10	20	5	3	1	1	21841.00801	0.8029810332
21842.20819	1.600249374	10	21	5	2	2	0	21842.60825	0.803387929
21843.80843	1.600253991	10	22	5	1	2	1	21844.20849	1.004404469
21845.40868	1.600243015	10	23	4	1	1	1	21845.80874	0.702489912
21847.00893	1.600234604	10	24	4	2	1	0	21847.40897	0.7036041948
21848.60914	1.60025531	10	25	4	3	1	1	21849.00922	0.502542714
21850.20943	1.600329642	10	26	4	4	1	1	21850.60949	0.302767329
21851.80968	1.600284381	10	27	4	5	2	0	21852.20976	0.3019583101
21853.40998	1.600256196	10	28	4	6	1	1	21853.81006	0.5011554763
21855.01025	1.600110937	10	29	4	7	1	1	21855.41032	0.7010122637
21856.61037	1.600211264	10	30	4	8	2	1	21857.01045	0.50316308
21858.21061	1.60024873	10	31	4	9	1	1	21858.61069	0.5029826906
21859.81087	1.600252274	10	32	4	10	2	1	21860.21094	0.5031917842
21861.41112	1.600226638	10	33	4	11	2	0	21861.81118	0.4028290332
21863.01137	1.600231847	10	34	4	12	2	1	21863.41142	0.5025654864
21864.61171	1.600114833	10	35	7	13	3	n/a	21865.01167	n/a
21866.21186	1.600233606	10	36	7	13	3	n/a	21866.61191	n/a
21867.8121	1.600245651	10	37	7	13	3	n/a	21868.21214	n/a
21869.41236	1.60027134	10	38	7	13	3	n/a	21869.81243	n/a
21871.01267	1.600253121	10	39	7	13	3	n/a	21871.41272	n/a
21872.61296	1.600194185	10	40	7	13	3	n/a	21873.01299	n/a
21874.21306	1.600210704	10	41	7	13	3	n/a	21874.6131	n/a
21875.81329	1.600238628	10	42	7	13	3	n/a	21876.21334	n/a
21877.41355	1.600232281	10	43	7	13	3	n/a	21877.81362	n/a
21879.01378	1.600234821	10	44	7	13	3	n/a	21879.41386	n/a
21880.61404	1.600218487	10	45	3	12	2	1	21881.0141	0.5028796162
21882.2143	1.600214277	10	46	3	11	2	1	21882.61434	0.4010294588
21883.81452	1.60022883	10	47	3	10	1	1	21884.21459	0.4026670204
21885.41475	1.600268221	10	48	3	9	1	1	21885.81481	0.4028606948
21887.015	1.600249685	10	49	3	8	1	1	21887.41508	0.4021701672
21888.61526	1.600285506	10	50	3	7	1	1	21889.01534	0.4020393865
21890.21555	1.600283566	10	51	3	6	1	1	21890.61563	0.401174757
21891.81585	1.600245132	10	52	3	5	2	1	21892.2159	0.7008996999
21893.4161	1.600151517	10	53	3	4	1	0	21893.81617	0.6028398318
21895.01623	1.600219677	10	54	3	3	2	0	21895.41629	0.4029561714
21896.61647	1.60021694	10	55	3	2	1	0	21897.01653	0.2029728502
21898.21672	1.600229934	10	56	3	1	2	0	21898.61679	0.1027575098
21899.81694	1.600249293	10	57	2	1	1	1	21900.21714	1.10246214
21901.41732	1.600132128	10	58	2	2	1	1	21901.81739	0.8030200169
21903.01742	1.600360348	10	59	2	3	1	1	21903.41753	0.5026308227
21904.6177	1.600235009	10	60	2	4	1	1	21905.01775	0.403055929
21906.21796	1.60022873	10	61	2	5	2	0	21906.618	0.1028539715
21907.8182	1.600227017	10	62	2	6	2	n/a	21908.21826	n/a
21909.41842	1.600247989	10	63	2	7	2	n/a	21909.81849	n/a
21911.01868	1.600222998	10	64	2	8	2	n/a	21911.41874	n/a
21912.61893	1.600266764	10	65	2	9	1	1	21913.01901	0.5021888865
21914.21922	1.600260393	10	66	2	10	2	1	21914.6193	0.5015329358
21915.81951	1.600232534	10	67	2	11	1	1	21916.21957	0.5005572041
21917.41975	1.600128222	10	68	2	12	2	1	21917.81971	0.703084714
21919.01989	1.600232923	10	69	7	13	3	n/a	21919.41994	n/a
21920.62013	1.600242959	10	70	7	13	3	n/a	21921.0202	n/a
21922.22038	1.600225728	10	71	7	13	3	n/a	21922.62045	n/a
21923.82064	1.600224111	10	72	7	13	3	n/a	21924.22069	n/a
21925.42088	1.60022756	10	73	7	13	3	n/a	21925.82092	n/a
21927.02111	1.600226417	10	74	7	13	3	n/a	21927.42119	n/a
21928.62135	1.600239809	10	75	7	13	3	n/a	21929.02142	n/a
21930.22159	1.600254753	10	76	7	13	3	n/a	21930.62165	n/a
21931.82184	1.600229677	10	77	7	13	3	n/a	21932.2219	n/a
21933.42209	1.600239587	10	78	7	13	3	n/a	21933.82215	n/a
21935.02234	1.60022147	10	79	6	12	1	1	21935.42238	0.602722063
21936.62259	1.600234434	10	80	6	11	1	1	21937.02262	0.5027682034
21938.22282	1.600258587	10	81	6	10	2	0	21938.62287	0.302107063
21939.82308	1.600283523	10	82	6	9	1	0	21940.22316	0.002521567469
21941.42337	1.600273932	10	83	6	8	2	n/a	21941.82346	n/a
21943.02366	1.600120837	10	84	6	7	2	1	21943.42373	1.00252987
21944.62379	1.600241121	10	85	6	6	2	1	21945.02384	0.7027830204
21946.22402	1.600242415	10	86	6	5	1	1	21946.6241	0.8027618672
21947.82427	1.600245702	10	87	6	4	1	1	21948.22435	0.4026793269
21949.42452	1.600228438	10	88	6	3	1	0	21949.8246	0.2027087695
21951.02476	1.600235591	10	89	6	2	2	0	21951.42483	0.002324394947
21952.625	1.600280938	10	90	6	1	1	1	21953.02507	0.00273933318
21954.22528	1.60027431	10	91	6	1	2	1	21954.62536	0.1019251335
21955.82558	1.60024643	10	92	6	2	1	1	21956.22565	0.5011720465
21957.42585	1.600220021	10	93	6	3	2	0	21957.82591	0.4005768956
21959.0261	1.600213528	10	94	6	4	1	1	21959.426	0.3035562989
