onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
21415.13483	1.600135058	9	1	7	13	3	n/a	21415.53478	n/a
21416.73496	1.600236694	9	2	7	13	3	n/a	21417.13504	n/a
21418.33521	1.600282464	9	3	7	13	3	n/a	21418.73529	n/a
21419.9355	1.600274936	9	4	7	13	3	n/a	21420.33556	n/a
21421.53579	1.600243438	9	5	7	13	3	n/a	21421.93587	n/a
21423.13604	1.600164445	9	6	7	13	3	n/a	21423.536	n/a
21424.73623	1.600273587	9	7	7	13	3	n/a	21425.13629	n/a
21426.33651	1.600245695	9	8	7	13	3	n/a	21426.73657	n/a
21427.93677	1.600120852	9	9	7	13	3	n/a	21428.33683	n/a
21429.53692	1.600228486	9	10	7	13	3	n/a	21429.93698	n/a
21431.13716	1.600224949	9	11	5	12	1	1	21431.53722	0.4034400541
21432.73741	1.600240844	9	12	5	11	2	1	21433.13745	0.5029721112
21434.33764	1.600234592	9	13	5	10	2	1	21434.7377	0.5031008096
21435.93788	1.60025448	9	14	5	9	2	1	21436.33803	0.6025644773
21437.53814	1.600230009	9	15	5	8	1	0	21437.9382	0.7030598112
21439.13837	1.600286797	9	16	5	7	2	1	21439.53845	0.6047512572
21440.73863	1.600228008	9	17	5	6	1	1	21441.13868	0.5031730374
21442.33887	1.60028277	9	18	5	5	2	1	21442.73895	0.502053984
21443.93916	1.600270039	9	19	5	4	1	1	21444.33926	0.3022095679
21445.53946	1.600237268	9	20	5	3	2	1	21445.93953	0.2013211057
21447.13972	1.600091906	9	21	5	2	1	1	21447.53964	0.3034219247
21448.73983	1.600233165	9	22	5	1	1	0	21449.13991	0.402915308
21450.34006	1.600266397	9	23	4	1	2	0	21450.74015	0.2047146478
21451.94033	1.600225158	9	24	4	2	1	1	21452.34038	0.203108862
21453.54062	1.600188732	9	25	4	3	1	1	21453.94063	0.102487685
21455.14082	1.600220371	9	26	4	4	1	1	21455.54088	0.1020927112
21456.74106	1.600244775	9	27	4	5	2	1	21457.14112	0.4026059881
21458.3413	1.600237758	9	28	4	6	1	1	21458.74136	0.5016659421
21459.94156	1.600284741	9	29	4	7	1	1	21460.34163	0.6021969824
21461.54186	1.600267859	9	30	4	8	2	1	21461.94191	0.6012360496
21463.14214	1.600225315	9	31	4	9	2	1	21463.5422	0.6007409104
21464.74239	1.60010981	9	32	4	10	2	1	21465.14245	0.5010197533
21466.3425	1.600234248	9	33	4	11	1	1	21466.74257	0.4031467677
21467.94275	1.600225868	9	34	4	12	2	1	21468.34283	0.5026701661
21469.54301	1.600222428	9	35	7	13	3	n/a	21469.94307	n/a
21471.14325	1.600233895	9	36	7	13	3	n/a	21471.54332	n/a
21472.74352	1.600212518	9	37	7	13	3	n/a	21473.14356	n/a
21474.34375	1.600233413	9	38	7	13	3	n/a	21474.74382	n/a
21475.944	1.600222925	9	39	7	13	3	n/a	21476.344	n/a
21477.54435	1.600125684	9	40	7	13	3	n/a	21477.94426	n/a
21479.14446	1.600262196	9	41	7	13	3	n/a	21479.54454	n/a
21480.74476	1.600166339	9	42	7	13	3	n/a	21481.14482	n/a
21482.34504	1.600260276	9	43	7	13	3	n/a	21482.74513	n/a
21483.94532	1.600080135	9	44	7	13	3	n/a	21484.34538	n/a
21485.54543	1.600236198	9	45	3	12	1	1	21485.94562	0.4029415152
21487.14567	1.60024171	9	46	3	11	1	1	21487.54573	0.4025676907
21488.74593	1.600246391	9	47	3	10	2	1	21489.14599	0.4028418541
21490.34616	1.600230164	9	48	3	9	1	1	21490.74624	0.3024923557
21491.94643	1.600229148	9	49	3	8	2	1	21492.34648	0.4025309127
21493.54667	1.600247374	9	50	3	7	2	0	21493.94675	0.4022209698
21495.1469	1.600237318	9	51	3	6	1	1	21495.54699	0.4027070683
21496.74717	1.60022464	9	52	3	5	1	0	21497.14724	0.502508062
21498.34741	1.600227849	9	53	3	4	1	1	21498.74747	0.4024853897
21499.94766	1.600212923	9	54	3	3	1	1	21500.34772	0.5024957247
21501.5479	1.600222697	9	55	3	2	1	0	21501.94796	0.4028037127
21503.14815	1.60024125	9	56	3	1	2	1	21503.54829	0.502366035
21504.74841	1.600278515	9	57	2	1	1	1	21505.14848	0.4014339553
21506.34871	1.600243347	9	58	2	2	1	1	21506.74877	0.3006581224
21507.94898	1.600123004	9	59	2	3	1	0	21508.34904	0.3014645779
21509.54911	1.600232783	9	60	2	4	1	1	21509.94916	0.3025821588
21511.14935	1.600230864	9	61	2	5	1	1	21511.5494	0.5028073834
21512.74959	1.600233282	9	62	2	6	1	1	21513.14966	0.5025386358
21514.34984	1.600224894	9	63	2	7	2	1	21514.7499	0.6028293064
21515.95008	1.600261401	9	64	2	8	1	1	21516.35016	0.4009933279
21517.55034	1.600213051	9	65	2	9	1	1	21517.9504	0.5024350405
21519.15059	1.600231546	9	66	2	10	1	1	21519.55064	0.3023901468
21520.75091	1.600137093	9	67	2	11	2	1	21521.15088	0.5028133159
21522.35105	1.600246772	9	68	2	12	2	0	21522.75111	0.4029015881
