onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
3167.299588	1.599887412	1	1	7	13	3	n/a	3167.699534	n/a
3168.899393	1.5996745	1	2	7	13	3	n/a	3169.299345	n/a
3170.499195	1.5998208	1	3	7	13	3	n/a	3170.899154	n/a
3172.098933	1.5998876	1	4	7	13	3	n/a	3172.498954	n/a
3173.698872	1.599823744	1	5	6	12	1	1	3174.098829	0.5016377875
3175.298615	1.599886669	1	6	6	11	1	1	3175.698577	0.5013672
3176.898496	1.599746966	1	7	6	10	1	1	3177.298441	0.6004602094
3178.498296	1.599819522	1	8	6	9	2	1	3178.898153	0.5014783
3180.098049	1.5997496	1	9	6	8	1	1	3180.498037	0.6032864
3181.697753	1.5999164	1	10	6	7	1	1	3182.097769	0.6049468
3183.297719	1.599814544	1	11	6	6	1	0	3183.697612	0.5010354
3184.897473	1.599862381	1	12	6	5	1	1	3185.297465	0.5009114188
3186.497334	1.599764688	1	13	6	4	1	0	3186.897223	0.400975
3188.097078	1.5996577	1	14	6	3	1	1	3188.497009	0.2006858
3189.696882	1.599876291	1	15	6	2	2	1	3190.096891	0.2010645
3191.296736	1.599832091	1	16	6	1	1	1	3191.696665	0.3006999
3192.8965	1.599871891	1	17	4	1	2	1	3193.296417	0.3048762
3194.496305	1.5997788	1	18	4	2	1	1	3194.896255	0.400152
3196.09617	1.599680388	1	19	4	3	2	1	3196.496114	0.5007545313
3197.695884	1.599903369	1	20	4	4	2	1	3198.095864	0.901058
3199.295768	1.599774275	1	21	4	5	1	1	3199.695685	0.7005595
3200.895362	1.600036912	1	22	4	6	1	1	3201.295482	0.5006596
3202.495388	1.599820069	1	23	4	7	2	1	3202.895288	0.5006182
3204.095185	1.599819144	1	24	4	8	2	1	3204.495055	0.4005621
3205.694902	1.5998608	1	25	4	9	2	1	3206.094948	0.4999584313
3207.294755	1.5996494	1	26	4	10	1	1	3207.694542	0.5006745
3208.894611	1.599764666	1	27	4	11	1	1	3209.294567	0.5006636875
3210.494424	1.599797988	1	28	4	12	1	1	3210.894313	0.4006692
3212.094212	1.599777944	1	29	2	12	1	1	3212.494096	0.5006116
3213.694031	1.599743188	1	30	2	11	1	1	3214.093962	0.4006727
3215.293767	1.5998217	1	31	2	10	2	1	3215.693715	0.6005325
3216.89364	1.599754988	1	32	2	9	1	1	3217.29353	0.5000245
3218.493391	1.599869156	1	33	2	8	1	1	3218.893403	0.5001287313
3220.093016	1.600054012	1	34	2	7	1	1	3220.493138	0.6006079
3221.692986	1.599903612	1	35	2	6	1	1	3222.093011	0.6004473875
3223.292801	1.5998145	1	36	2	5	2	1	3223.692759	0.5005396
3224.892684	1.599741309	1	37	2	4	1	1	3225.292557	0.7005303
3226.49248	1.599608144	1	38	2	3	1	0	3226.892214	0.401222
3228.092225	1.599873169	1	39	2	2	2	0	3228.492227	0.3011947188
3229.692095	1.599755488	1	40	2	1	2	0	3230.092035	0.3005768313
3231.291703	1.5999522	1	41	1	1	1	0	3231.691848	0.1005973875
3232.891644	1.5998245	1	42	1	2	2	0	3233.291652	0.2007680094
3234.491451	1.599860625	1	43	1	3	1	0	3234.891405	0.3011139
3236.091144	1.599984591	1	44	1	4	1	1	3236.491205	0.200616
3237.691113	1.599801731	1	45	1	5	2	1	3238.091062	0.5006343751
3239.290702	1.600027681	1	46	1	6	1	1	3239.690623	0.500769
3240.890727	1.599635088	1	47	1	7	1	1	3241.290672	0.5006312219
