onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
11488.73256	1.600172916	2	1	7	13	3	n/a	11489.13253	n/a
11490.33274	1.600294417	2	2	7	13	3	n/a	11490.73282	n/a
11491.93305	1.60023	2	3	7	13	3	n/a	11492.3331	n/a
11493.5333	1.60010891	2	4	7	13	3	n/a	11493.93336	n/a
11495.13342	1.600216303	2	5	6	12	2	1	11495.53348	0.9076167171
11496.73367	1.60023509	2	6	6	11	2	1	11497.13372	0.5029094738
11498.3339	1.60025064	2	7	6	10	1	0	11498.73398	0.3027086704
11499.93426	1.600219563	2	8	6	9	1	0	11500.33426	0.3025789769
11501.53447	1.60027387	2	9	6	8	1	n/a	11501.93457	n/a
11503.13477	1.600230263	2	10	6	7	1	n/a	11503.53483	n/a
11504.73491	1.6002827	2	11	6	6	2	0	11505.13499	0.300971217
11506.33521	1.6002635	2	12	6	5	1	1	11506.73527	0.4019179668
11507.93548	1.600245957	2	13	6	4	1	1	11508.33557	0.3014643234
11509.53576	1.600107866	2	14	6	3	1	0	11509.93581	0.3022666901
11511.13587	1.600244173	2	15	6	2	1	1	11511.53594	0.5031577404
11512.73613	1.600329204	2	16	6	1	1	1	11513.1362	0.5045932603
11514.33637	1.600242053	2	17	2	1	1	1	11514.73645	0.5033054204
11515.93661	1.6002426	2	18	2	2	2	1	11516.3367	0.4030967504
11517.53687	1.60024553	2	19	2	3	1	0	11517.93694	0.3027092037
11519.13712	1.600233243	2	20	2	4	1	1	11519.53718	0.6028834803
11520.73736	1.600237343	2	21	2	5	2	0	11521.13742	0.6029821337
11522.33762	1.600220363	2	22	2	6	2	1	11522.73768	0.5028430937
11523.93785	1.60026877	2	23	2	7	1	1	11524.33793	0.302223617
11525.53816	1.600275763	2	24	2	8	1	0	11525.93822	0.3019241135
11527.13845	1.600089753	2	25	2	9	1	1	11527.53851	0.2009768
11528.73871	1.600117616	2	26	2	10	1	1	11529.13875	0.3026488767
11530.33881	1.600249787	2	27	2	11	2	1	11530.73888	0.3035529937
11531.93905	1.600238343	2	28	2	12	1	1	11532.33913	0.4028656937
11533.53932	1.600241417	2	29	4	12	2	1	11533.93938	0.702445767
11535.13955	1.60024494	2	30	4	11	2	0	11535.53968	0.6023428836
11536.73982	1.600227247	2	31	4	10	1	0	11537.13988	0.6028102403
11538.34006	1.600247207	2	32	4	9	1	1	11538.74013	0.502782987
