onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
6428.817187	1.5999283	9	1	7	13	3	n/a	6429.217231	n/a
6430.417009	1.599893413	9	2	7	13	3	n/a	6430.817057	n/a
6432.016884	1.599716922	9	3	7	13	3	n/a	6432.416824	n/a
6433.616585	1.5997855	9	4	7	13	3	n/a	6434.016568	n/a
6435.216342	1.599855535	9	5	6	12	2	1	6435.616359	0.5003585868
6436.816177	1.59978067	9	6	6	11	2	1	6437.215901	0.5016439
6438.415945	1.599786922	9	7	6	10	2	1	6438.81583	0.6014493
6440.015719	1.599713787	9	8	6	9	1	1	6440.415649	0.501374717
6441.615477	1.599731043	9	9	6	8	1	1	6442.015424	0.4029815868
6443.215193	1.5997692	9	10	6	7	2	0	6443.615189	0.5010463868
6444.814917	1.599666045	9	11	6	6	2	1	6445.214953	0.2009715302
6446.414731	1.599834213	9	12	6	5	2	0	6446.814664	0.3011373
6448.014543	1.599782387	9	13	6	4	2	1	6448.414436	0.2049485
6449.614307	1.599698522	9	14	6	3	1	1	6450.014255	0.1049489085
6451.214025	1.5997716	9	15	6	2	1	0	6451.614006	0.001340173628
6452.813845	1.5997775	9	16	6	1	2	0	6453.213732	0.101214
6454.413554	1.5997854	9	17	4	1	1	0	6454.813543	0.1005627387
6456.013317	1.5997657	9	18	4	2	2	0	6456.413116	0.2007844
6457.612931	1.5999019	9	19	4	3	1	1	6458.01302	0.3005787
6459.212888	1.5997249	9	20	4	4	2	0	6459.612845	0.3011863085
6460.812675	1.599722287	9	21	4	5	1	1	6461.212613	0.301019317
6462.412402	1.59981847	9	22	4	6	2	1	6462.81233	0.5001894
6464.012146	1.599627	9	23	4	7	2	1	6464.4121	0.6004846
6465.611968	1.599781122	9	24	4	8	2	1	6466.011861	0.6000589
6467.211746	1.599723717	9	25	4	9	1	1	6467.611685	0.6005786085
6468.811452	1.599777	9	26	4	10	1	1	6469.211358	0.4005672
6470.411223	1.5997543	9	27	4	11	1	1	6470.81115	0.5005176
6472.010999	1.5997676	9	28	4	12	2	1	6472.410931	0.5004762
6473.610805	1.599726609	9	29	2	12	2	1	6474.010737	0.4005458736
6475.210565	1.599782465	9	30	2	11	2	1	6475.610298	0.400662
6476.810171	1.5998743	9	31	2	10	2	1	6477.21028	0.4004648868
6478.410111	1.599704565	9	32	2	9	2	1	6478.809979	0.6005246
6480.009805	1.5997746	9	33	2	8	2	1	6480.409739	0.6004708
