onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
5180.552913	1.600052213	6	1	7	13	3	n/a	5180.953131	n/a
5182.152954	1.599709387	6	2	7	13	3	n/a	5182.552824	n/a
5183.752717	1.599705487	6	3	7	13	3	n/a	5184.152598	n/a
5185.352475	1.599600331	6	4	7	13	3	n/a	5185.752242	n/a
5186.952228	1.5997225	6	5	6	12	2	1	5187.352124	0.5013536
5188.551945	1.599842691	6	6	6	11	2	1	5188.951885	0.6012989
5190.151728	1.599830413	6	7	6	10	2	1	5190.551723	0.6011177871
5191.751491	1.5997883	6	8	6	9	2	1	5192.151423	0.501298
5193.3513	1.599783187	6	9	6	8	2	1	5193.751244	0.5061469177
5194.951017	1.599828504	6	10	6	7	2	1	5195.350961	0.40093
5196.550807	1.599605	6	11	6	6	2	0	5196.950561	0.2013135
5198.150365	1.600020313	6	12	6	5	2	0	5198.550545	0.3011555653
5199.750309	1.5997944	6	13	6	4	1	1	5200.150307	0.3011628088
5201.350129	1.599783465	6	14	6	3	2	1	5201.75007	0.3007006959
5202.949842	1.599840013	6	15	6	2	2	0	5203.349841	0.3010379871
5204.549613	1.5996172	6	16	6	1	2	1	5204.949551	0.2006443
5206.149422	1.599779709	6	17	4	1	1	1	5206.549368	0.3062459088
5207.749141	1.5997713	6	18	4	2	2	0	5208.149115	0.3012515871
5209.348739	1.599995391	6	19	4	3	1	0	5209.748901	0.3011235088
5210.948727	1.599713887	6	20	4	4	2	0	5211.348662	0.3002927
5212.548429	1.5997568	6	21	4	5	2	1	5212.948374	0.4005354
5214.148198	1.5997782	6	22	4	6	2	1	5214.548138	0.7004727
5215.747959	1.5996187	6	23	4	7	2	1	5216.147867	0.7005205
5217.347718	1.599881004	6	24	4	8	1	1	5217.747722	0.6003246871
5218.947429	1.599898613	6	25	4	9	2	1	5219.347438	0.5006051
5220.547314	1.599770444	6	26	4	10	2	1	5220.947195	0.5004924
5222.147017	1.599838882	6	27	4	11	2	1	5222.546943	0.6006459
5223.746849	1.599771478	6	28	4	12	1	1	5224.146729	0.4006461
5225.346554	1.599832413	6	29	2	12	1	1	5225.746546	0.6009660177
5226.946373	1.599727665	6	30	2	11	2	1	5227.346257	0.6004864
5228.545925	1.5999277	6	31	2	10	1	1	5228.946081	0.5005441653
5230.145825	1.5997798	6	32	2	9	1	1	5230.545838	0.5004382741
5231.74566	1.599712387	6	33	2	8	1	1	5232.145499	0.5005534
5233.345422	1.5997121	6	34	2	7	2	1	5233.745377	0.5000265653
5234.945123	1.599647	6	35	2	6	2	1	5235.344992	0.500776
5236.544968	1.599782644	6	36	2	5	2	1	5236.944839	0.6004943
5238.14471	1.5996739	6	37	2	4	1	1	5238.544632	0.5005959
5239.744391	1.5998381	6	38	2	3	2	1	5240.144435	0.4005796088
5241.344224	1.599812704	6	39	2	2	1	1	5241.74403	0.3001678
5242.944018	1.599788122	6	40	2	1	2	1	5243.343953	0.5004956435
5244.543796	1.5997781	6	41	1	1	1	1	5244.943667	0.4007713
5246.143503	1.599829226	6	42	1	2	2	1	5246.543306	0.3006648
5247.743105	1.599945	6	43	1	3	2	0	5248.143261	0.3006533218
5249.343026	1.5997951	6	44	1	4	2	1	5249.742971	0.7006018
5250.942856	1.599767856	6	45	1	5	1	1	5251.342741	0.400668
5252.542554	1.599843826	6	46	1	6	1	1	5252.942558	0.5006447871
5254.142376	1.599722118	6	47	1	7	1	1	5254.54232	0.6005657088
5255.74215	1.599712787	6	48	1	8	1	1	5256.142019	0.7005736
5257.341855	1.599832869	6	49	1	9	2	1	5257.741849	0.5005049871
5258.941461	1.5999451	6	50	1	10	2	1	5259.341546	0.5005775
5260.541446	1.599783144	6	51	1	11	1	1	5260.941372	0.5005282306
5262.141149	1.599840113	6	52	1	12	2	1	5262.541111	0.4006821
5263.740936	1.5997702	6	53	3	12	1	1	5264.140902	0.5000845524
5265.340667	1.599665	6	54	3	11	1	1	5265.740465	0.5007407
5266.940288	1.5999412	6	55	3	10	2	1	5267.340436	0.4006379612
5268.540215	1.5997434	6	56	3	9	2	1	5268.940211	0.5005018871
5270.13998	1.599836626	6	57	3	8	1	1	5270.539981	0.5006011871
5271.739801	1.599564409	6	58	3	7	2	1	5272.13953	0.5008194
5273.339505	1.5997876	6	59	3	6	2	1	5273.739505	0.5004483
5274.939281	1.5997775	6	60	3	5	1	1	5275.339212	0.5002431
5276.539034	1.5997132	6	61	3	4	1	1	5276.938847	0.5007021
5278.138651	1.5999225	6	62	3	3	1	0	5278.538787	0.4007643
5279.73856	1.5997836	6	63	3	2	2	0	5280.138496	0.3006399
5281.338391	1.599709487	6	64	3	1	2	1	5281.73827	0.300558
5282.938089	1.5997652	6	65	2	1	1	1	5283.338005	0.3002481
5284.537823	1.599889291	6	66	2	2	2	1	5284.937796	0.500554
5286.13761	1.599853091	6	67	2	3	2	0	5286.537558	0.600414
5287.737388	1.5997759	6	68	2	4	2	1	5288.137357	0.8000926
5289.336998	1.5999306	6	69	2	5	2	1	5289.737026	0.9005784
5290.936909	1.5997915	6	70	2	6	1	1	5291.336877	0.6005321
5292.536749	1.599786022	6	71	2	7	1	1	5292.936643	0.7006683
5294.136451	1.5997845	6	72	2	8	1	1	5294.536402	0.6000782
5295.736278	1.5995613	6	73	2	9	1	1	5296.136218	0.6004649088
5297.33604	1.599556609	6	74	2	10	2	1	5297.735867	0.5007369
5298.935817	1.599764022	6	75	2	11	2	1	5299.335747	0.4005853177
5300.535509	1.599845626	6	76	2	12	1	1	5300.935455	0.5006146
5302.135288	1.5997013	6	77	1	12	2	1	5302.535276	0.5005154653
5303.735053	1.599836491	6	78	1	11	1	1	5304.135048	0.5005363959
5305.334875	1.599732565	6	79	1	10	2	1	5305.734813	0.5000511177
5306.934637	1.599568796	6	80	1	9	1	1	5307.334468	0.5006106
5308.534347	1.599844391	6	81	1	8	2	1	5308.934289	0.5000615
5310.134157	1.599736552	6	82	1	7	2	1	5310.534115	0.6005802653
5311.733869	1.599840735	6	83	1	6	1	1	5312.133822	0.5005796
5313.333705	1.5997764	6	84	1	5	1	0	5313.733579	0.6006572
5314.933408	1.5996222	6	85	1	4	1	1	5315.333322	0.400709
5316.533233	1.599531809	6	86	1	3	1	0	5316.933115	0.3006807
5318.132943	1.5997744	6	87	1	2	2	0	5318.532927	0.3006562088
5319.732622	1.5998594	6	88	1	1	2	1	5320.132648	0.3006491
5321.332533	1.599713487	6	89	3	1	1	1	5321.732469	0.3005975524
5322.932234	1.5997758	6	90	3	2	1	0	5323.332241	0.6011511871
