onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
4534.150833	1.5999107	1	1	7	13	3	n/a	4534.550653	n/a
4535.750722	1.5998102	1	2	7	13	3	n/a	4536.150663	n/a
4537.350492	1.5998587	1	3	7	13	3	n/a	4537.75049	n/a
4538.950195	1.5999703	1	4	7	13	3	n/a	4539.350294	n/a
4540.550158	1.5998553	1	5	2	12	1	1	4540.9501	0.7016812
4542.14997	1.5998221	1	6	2	11	2	1	4542.54994	0.0013663
4543.749775	1.5998232	1	7	2	10	1	0	4544.149731	0.50135
4545.349592	1.5996578	1	8	2	9	1	1	4545.749487	0.3033291
4546.949395	1.5998171	1	9	2	8	2	0	4547.349353	0.4010308
4548.549205	1.5998142	1	10	2	7	1	0	4548.949158	0.5010459
4550.148943	1.599901856	1	11	2	6	2	0	4550.548971	0.6022617
4551.748821	1.5998166	1	12	2	5	1	0	4552.148769	0.4011297
4553.348624	1.5998349	1	13	2	4	1	1	4553.748586	0.4042145
4554.948433	1.5998286	1	14	2	3	1	0	4555.34839	0.4045574
4556.548251	1.5996996	1	15	2	2	1	1	4556.948196	0.300791
4558.147892	1.5999765	1	16	2	1	2	1	4558.547998	0.3011396
4559.747854	1.599865378	1	17	3	1	1	1	4560.147811	0.4011894
4561.347676	1.5998215	1	18	3	2	1	0	4561.747621	0.3010942
4562.947478	1.5998168	1	19	3	3	2	0	4563.347345	0.3011552
4564.547288	1.5996561	1	20	3	4	2	1	4564.947175	0.4006422
4566.147128	1.5998025	1	21	3	5	1	1	4566.547043	0.70081
4567.746899	1.5998152	1	22	3	6	1	1	4568.146832	0.800467
4569.346711	1.5998212	1	23	3	7	2	1	4569.746662	0.6005803
4570.946523	1.5998169	1	24	3	8	2	1	4571.346479	0.6010887
4572.546329	1.5998318	1	25	3	9	2	1	4572.946305	0.6005597
4574.146186	1.599779434	1	26	3	10	2	1	4574.546123	0.6005567224
4575.745914	1.5996893	1	27	3	11	2	1	4576.14573	0.6006346
4577.34572	1.5998271	1	28	3	12	1	1	4577.745651	0.5005426
4578.945546	1.599816	1	29	5	12	1	0	4579.345493	0.3005905
4580.545348	1.5998301	1	30	5	11	1	1	4580.945309	0.6004977
4582.145161	1.5998175	1	31	5	10	1	0	4582.545121	0.6004904
4583.744979	1.5998105	1	32	5	9	2	1	4584.144917	0.5004953
4585.344759	1.5998417	1	33	5	8	2	1	4585.744728	0.5000323
4586.944584	1.5998433	1	34	5	7	1	1	4587.34439	0.5007164
4588.54438	1.5997623	1	35	5	6	1	1	4588.944366	0.600481
4590.144231	1.5998137	1	36	5	5	2	1	4590.544185	0.6004663
4591.743995	1.599852	1	37	5	4	1	1	4592.143986	0.4005405
4593.343839	1.5998156	1	38	5	3	2	1	4593.743792	0.4003483
4594.94366	1.5998039	1	39	5	2	2	0	4595.343601	0.4005502
4596.543492	1.599777245	1	40	5	1	2	1	4596.943425	0.4005003
4598.143267	1.5998111	1	41	5	1	1	1	4598.54316	0.200713
4599.742913	1.5999787	1	42	5	2	2	1	4600.142893	0.2006572
4601.34288	1.5997838	1	43	5	3	1	1	4601.74283	0.2005656
4602.942691	1.5998047	1	44	5	4	1	0	4603.342643	0.200584
4604.542506	1.5998149	1	45	5	5	1	1	4604.942455	1.0004861
4606.142303	1.5998157	1	46	5	6	1	1	4606.542222	0.7006464
4607.741953	1.5999809	1	47	5	7	2	1	4608.142001	0.5006914
4609.341919	1.599860455	1	48	5	8	1	1	4609.741875	0.5007056
4610.941731	1.5998252	1	49	5	9	2	1	4611.341615	0.6006157
4612.541543	1.5998059	1	50	5	10	2	1	4612.941494	0.5005466
4614.141337	1.5998229	1	51	5	11	1	1	4614.541304	0.5005659
4615.741152	1.5997948	1	52	5	12	1	1	4616.141105	0.500467
4617.34097	1.5996543	1	53	4	12	2	1	4617.740754	0.4007402
4618.940694	1.5998537	1	54	4	11	2	1	4619.340723	0.3006102
4620.540582	1.5998267	1	55	4	10	1	0	4620.940449	0.4007309
4622.14024	1.5999686	1	56	4	9	1	1	4622.540342	0.5005451
4623.740198	1.599834	1	57	4	8	2	1	4624.140144	0.5005673
4625.33985	1.5999775	1	58	4	7	1	1	4625.739958	0.5005553
4626.939816	1.5996478	1	59	4	6	2	1	4627.339764	0.5005664
4628.539603	1.5998224	1	60	4	5	2	0	4628.93959	0.5011785789
4630.139303	1.5997753	1	61	4	4	2	1	4630.539409	0.4005249
4631.739218	1.5998441	1	62	4	3	1	1	4632.13917	0.4005993
4633.339091	1.599752489	1	63	4	2	2	1	4633.738984	0.3003263
4634.938833	1.5998192	1	64	4	1	2	0	4635.338785	0.3007019
4636.538648	1.5998088	1	65	6	1	2	1	4636.938557	0.3002653
4638.138445	1.5998372	1	66	6	2	2	0	4638.538401	0.2006188
4639.738272	1.5998464	1	67	6	3	1	0	4640.138233	0.3005773
4641.337904	1.6000119	1	68	6	4	1	1	4641.737994	0.2006064
4642.937886	1.599665	1	69	6	5	2	1	4643.337841	0.600547
4644.53771	1.5998077	1	70	6	6	1	1	4644.937654	0.6005056
4646.137506	1.5996808	1	71	6	7	2	1	4646.53747	0.7005233
4647.737126	1.6000022	1	72	6	8	1	1	4648.137104	0.6007281
4649.337132	1.599830624	1	73	6	9	1	1	4649.737091	0.5005527
4650.93689	1.5998646	1	74	6	10	1	1	4651.336886	0.5005543
4652.536682	1.5998695	1	75	6	11	1	1	4652.936704	0.4005815
4654.136558	1.5998147	1	76	6	12	1	1	4654.536494	0.4006173
4655.736354	1.5998244	1	77	3	12	2	0	4656.136315	0.200588
4657.336165	1.5997758	1	78	3	11	2	1	4657.736137	0.0006221000003
4658.935971	1.5996551	1	79	3	10	2	n/a	4659.335744	n/a
4660.535789	1.599844866	1	80	3	9	1	1	4660.935741	1.0005082
4662.135561	1.5998084	1	81	3	8	2	1	4662.535531	0.7005388
4663.735393	1.5998148	1	82	3	7	2	1	4664.135202	0.7006854
4665.335204	1.599833	1	83	3	6	1	1	4665.73497	0.400808
4666.935013	1.5998149	1	84	3	5	2	1	4667.334971	0.4005647
4668.534824	1.5998099	1	85	3	4	2	0	4668.934769	0.3005771
4670.134639	1.5996434	1	86	3	3	1	0	4670.534391	0.1008335
4671.734479	1.5997869	1	87	3	2	2	0	4672.134386	0.0006220000005
4673.33425	1.5998139	1	88	3	1	2	n/a	4673.734191	n/a
4674.934048	1.5998316	1	89	4	1	2	n/a	4675.334014	n/a
