onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
13972.19501	1.5998848	7	1	7	13	3	n/a	13972.59504	n/a
13973.79487	1.599778	7	2	7	13	3	n/a	13974.19483	n/a
13975.39465	1.5997692	7	3	7	13	3	n/a	13975.79457	n/a
13976.99441	1.5997756	7	4	7	13	3	n/a	13977.39435	n/a
13978.59417	1.5998001	7	5	2	12	2	1	13978.99411	0.4017933
13980.19399	1.599738621	7	6	2	11	1	1	13980.5939	0.4013428
13981.79372	1.5997723	7	7	2	10	1	1	13982.19362	0.4012925
13983.39347	1.5997926	7	8	2	9	1	0	13983.79342	0.5011919
13984.99325	1.5997818	7	9	2	8	2	0	13985.3932	0.3029696
13986.59303	1.5997766	7	10	2	7	1	0	13986.99297	0.001077199999
13988.19278	1.5997875	7	11	2	6	1	n/a	13988.59269	n/a
13989.79256	1.599820279	7	12	2	5	1	n/a	13990.19248	n/a
13991.39233	1.5997755	7	13	2	4	1	n/a	13991.79221	n/a
13992.99209	1.5997632	7	14	2	3	1	0	13993.39201	0.1026531
13994.59185	1.5997859	7	15	2	2	2	0	13994.9918	0.2017648
13996.19162	1.5997405	7	16	2	1	1	0	13996.59155	0.3063432
13997.79139	1.5997711	7	17	3	1	1	1	13998.19132	0.3044938
13999.39115	1.5997903	7	18	3	2	1	0	13999.79109	0.3011763
14000.99078	1.5999149	7	19	3	3	1	1	14001.39083	0.3006841
14002.59069	1.5997745	7	20	3	4	1	0	14002.99063	0.3007366
14004.19046	1.5997678	7	21	3	5	2	0	14004.59039	0.4010447
14005.79027	1.5996814	7	22	3	6	1	1	14006.19016	0.7010317
14007.38998	1.5997761	7	23	3	7	1	1	14007.78992	0.7005763
14008.98975	1.599782	7	24	3	8	1	1	14009.38953	0.6006241
14010.58951	1.5997853	7	25	3	9	1	1	14010.98946	0.6004767
14012.18925	1.5998212	7	26	3	10	1	1	14012.58922	0.6004555
