onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
14661.95272	1.5998928	9	1	7	13	3	n/a	14662.35284	n/a
14663.5526	1.5995806	9	2	7	13	3	n/a	14663.95259	n/a
14665.15236	1.5997567	9	3	7	13	3	n/a	14665.5523	n/a
14666.75213	1.5997938	9	4	7	13	3	n/a	14667.1519	n/a
14668.3519	1.599797	9	5	2	12	2	1	14668.75183	0.2018681
14669.95168	1.599807	9	6	2	11	2	0	14670.35162	0.001428
14671.55144	1.599772	9	7	2	10	1	n/a	14671.95139	n/a
14673.15122	1.5997764	9	8	2	9	2	1	14673.55115	0.6011687
14674.75099	1.5997722	9	9	2	8	1	1	14675.15092	0.4026115
14676.35076	1.5997626	9	10	2	7	2	1	14676.75069	0.4011112
14677.95045	1.599815184	9	11	2	6	1	1	14678.35046	0.2009971
14679.55028	1.5997894	9	12	2	5	1	0	14679.95022	0.002774299999
14681.15004	1.5997858	9	13	2	4	1	1	14681.54997	0.1010913
14682.74981	1.5997826	9	14	2	3	1	0	14683.14975	0.0046422
14684.34958	1.5997743	9	15	2	2	1	1	14684.74952	0.1045985
14685.94934	1.5997847	9	16	2	1	2	1	14686.34929	0.2012141
14687.54911	1.5997879	9	17	3	1	2	0	14687.94906	0.1011763
14689.14888	1.5997882	9	18	3	2	2	1	14689.54882	0.1011277
14690.74864	1.5998093	9	19	3	3	1	1	14691.14859	0.0013683
14692.34845	1.599741422	9	20	3	4	2	1	14692.74835	0.0007800000003
14693.94819	1.5997685	9	21	3	5	2	0	14694.34812	0.0006111000002
14695.54783	1.5998978	9	22	3	6	2	1	14695.94789	0.0006219999996
14697.14772	1.5996507	9	23	3	7	1	1	14697.54765	0.3006431
14698.74748	1.599784	9	24	3	8	1	0	14699.14742	0.40062
14700.34725	1.5996422	9	25	3	9	2	1	14700.74719	0.4005008
14701.94701	1.5997807	9	26	3	10	2	1	14702.34695	0.9005061
14703.54677	1.5997855	9	27	3	11	1	1	14703.94656	0.7006717
14705.14655	1.599775	9	28	3	12	1	1	14705.54649	0.5001091
14706.74631	1.5997574	9	29	5	12	2	1	14707.14625	0.5005721
14708.34606	1.5997837	9	30	5	11	1	1	14708.746	0.4006766
14709.94583	1.5997744	9	31	5	10	2	1	14710.34577	0.5004956
14711.5456	1.5997386	9	32	5	9	1	1	14711.94554	0.5005937
14713.14536	1.5997922	9	33	5	8	1	1	14713.54529	0.4005614
14714.74513	1.5997775	9	34	5	7	2	1	14715.14507	0.4005538
14716.3449	1.5997876	9	35	5	6	2	1	14716.74485	0.4004805
14717.94465	1.5997961	9	36	5	5	2	0	14718.3446	0.5005477
14719.54445	1.5997776	9	37	5	4	1	0	14719.94439	0.4007806
14721.14421	1.599777	9	38	5	3	1	1	14721.54416	0.2005079
14722.74398	1.5997693	9	39	5	2	1	0	14723.14391	0.1011404
14724.34373	1.5997832	9	40	5	1	1	1	14724.74368	0.1005138
14725.94352	1.5997632	9	41	5	1	1	0	14726.34345	0.1005597
14727.54327	1.5997918	9	42	5	2	2	0	14727.94325	0.1011273219
14729.14305	1.5997694	9	43	5	3	1	0	14729.54299	0.0005442999991
14730.74281	1.5997751	9	44	5	4	1	1	14731.14274	0.100626
14732.3424	1.5999544	9	45	5	5	2	0	14732.74251	0.300655
14733.94233	1.5998001	9	46	5	6	2	1	14734.34228	0.6005318
14735.54206	1.5998284	9	47	5	7	1	1	14735.94205	0.5005638
14737.14186	1.5996085	9	48	5	8	1	1	14737.54182	0.7005156
14738.74164	1.5998211	9	49	5	9	1	1	14739.14159	0.400557
14740.34142	1.5997688	9	50	5	10	1	1	14740.7414	0.5005065219
14741.94118	1.5997763	9	51	5	11	2	1	14742.34105	0.5006383
14743.54094	1.5997842	9	52	5	12	2	1	14743.94089	0.4005997
14745.14071	1.5997819	9	53	4	12	2	0	14745.54065	0.4005843
14746.74048	1.5997877	9	54	4	11	1	1	14747.14042	0.5005716
14748.34025	1.5997811	9	55	4	10	1	1	14748.74018	0.6005347
14749.94	1.5997818	9	56	4	9	1	1	14750.33999	0.5005233438
14751.53982	1.59974571	9	57	4	8	2	1	14751.93973	0.5005485
14753.13953	1.5997882	9	58	4	7	1	1	14753.53948	0.5005627
14754.7393	1.5997746	9	59	4	6	2	1	14755.13924	0.7005371
14756.3389	1.5999598	9	60	4	5	2	0	14756.73905	0.8004533219
14757.93883	1.5997687	9	61	4	4	1	0	14758.33877	0.7005224
14759.53859	1.5997355	9	62	4	3	2	0	14759.93858	0.6005003
14761.13835	1.5997824	9	63	4	2	1	0	14761.5383	0.3006017
14762.73812	1.5997863	9	64	4	1	1	1	14763.13807	0.2005793
14764.33788	1.5997936	9	65	6	1	2	1	14764.73783	0.200552
14765.93768	1.599762	9	66	6	2	2	0	14766.33759	0.3005863
14767.53742	1.599788	9	67	6	3	2	1	14767.93737	0.3005499
14769.13715	1.5998473	9	68	6	4	2	0	14769.53715	0.2005828
14770.73697	1.599777	9	69	6	5	1	0	14771.13691	0.3005927
14772.33674	1.5997916	9	70	6	6	2	1	14772.73668	0.5005426
14773.9365	1.5997194	9	71	6	7	1	1	14774.33645	0.5005714
14775.53629	1.5997535	9	72	6	8	2	1	14775.93621	0.500575
14777.13602	1.5998135	9	73	6	9	2	1	14777.53601	0.5005666095
14778.73584	1.599640844	9	74	6	10	2	1	14779.13574	0.5003085
14780.33558	1.5997881	9	75	6	11	1	1	14780.73552	0.5005501
14781.93535	1.5997761	9	76	6	12	2	1	14782.33528	0.4005607
14783.5351	1.5997911	9	77	3	12	2	1	14783.93505	0.3005792
14785.13492	1.599735566	9	78	3	11	1	1	14785.53481	0.1006044
