onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
5436.716237	1.5999819	4	1	7	13	3	n/a	5437.116398	n/a
5438.31621	1.5998089	4	2	7	13	3	n/a	5438.716159	n/a
5439.915867	1.5999552	4	3	7	13	3	n/a	5440.315956	n/a
5441.515884	1.5997487	4	4	7	13	3	n/a	5441.915772	n/a
5443.115614	1.5998144	4	5	2	12	2	1	5443.515572	0.301428
5444.715431	1.5997977	4	6	2	11	1	n/a	5445.115371	n/a
5446.315244	1.5998136	4	7	2	10	2	1	5446.715041	0.101528
5447.915053	1.5998032	4	8	2	9	2	1	5448.314993	0.4012415
5449.514849	1.5998397	4	9	2	8	2	1	5449.914808	0.4031221
5451.114638	1.5998433	4	10	2	7	1	1	5451.514594	0.4013893
5452.714401	1.599919624	4	11	2	6	1	1	5453.11441	0.4009785
5454.314262	1.5998295	4	12	2	5	2	0	5454.714211	0.4009985
5455.914071	1.5998088	4	13	2	4	1	0	5456.314014	0.3048962
5457.513864	1.5998272	4	14	2	3	1	0	5457.913821	0.2008148
5459.113508	1.5999809	4	15	2	2	1	1	5459.513628	0.3027308
5460.71348	1.5998184	4	16	2	1	2	1	5461.113428	0.3012207
5462.313281	1.5998056	4	17	3	1	1	1	5462.713231	0.304608
5463.913039	1.5998534	4	18	3	2	2	1	5464.313032	0.2007479
5465.512882	1.5996509	4	19	3	3	1	0	5465.912845	0.1006117
5467.112682	1.599821	4	20	3	4	2	0	5467.512651	0.1011451
5468.71248	1.5998307	4	21	3	5	2	0	5469.112431	0.1000766
5470.312283	1.5998025	4	22	3	6	2	1	5470.712243	0.5004399
5471.912086	1.5998116	4	23	3	7	1	1	5472.312046	0.6010751
5473.511904	1.5998076	4	24	3	8	1	1	5473.911854	0.6005807
5475.111651	1.5998481	4	25	3	9	2	1	5475.511641	0.500585
5476.711509	1.5996401	4	26	3	10	2	1	5477.111281	0.5006558
5478.311305	1.5998147	4	27	3	11	2	1	5478.711248	0.5004982
5479.911078	1.5998338	4	28	3	12	2	1	5480.311052	0.4005062
5481.510953	1.599771522	4	29	5	12	1	1	5481.910828	0.4006034
5483.110709	1.5998007	4	30	5	11	1	1	5483.510653	0.4000934
5484.710456	1.5996979	4	31	5	10	1	1	5485.110436	0.4005381
5486.310301	1.599775	4	32	5	9	2	1	5486.710257	0.5004962
5487.910112	1.5998231	4	33	5	8	2	1	5488.310063	0.6005908
5489.509759	1.5999143	4	34	5	7	2	1	5489.909873	0.5004861
5491.109701	1.5998204	4	35	5	6	2	1	5491.509664	0.6005149
5492.709509	1.5998125	4	36	5	5	1	1	5493.109319	0.5006332
5494.309316	1.599880578	4	37	5	4	1	0	5494.709252	0.5001828
5495.909137	1.5996691	4	38	5	3	1	1	5496.309094	0.300517
5497.508935	1.5998166	4	39	5	2	2	1	5497.908895	0.2005712
5499.108747	1.5998162	4	40	5	1	1	1	5499.508682	0.1005947
5500.708546	1.5998171	4	41	5	1	2	1	5501.1085	0.3005514
5502.30834	1.5998219	4	42	5	2	2	0	5502.708269	0.3006199
5503.908158	1.5998111	4	43	5	3	2	1	5504.308112	0.1005639
5505.507951	1.5998187	4	44	5	4	2	0	5505.907915	0.3011729
