onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
14306.54616	1.5999313	8	1	7	13	3	n/a	14306.94621	n/a
14308.14609	1.5997769	8	2	7	13	3	n/a	14308.54602	n/a
14309.74585	1.5997825	8	3	7	13	3	n/a	14310.14579	n/a
14311.34561	1.5997881	8	4	7	13	3	n/a	14311.74555	n/a
14312.94538	1.5997846	8	5	2	12	1	0	14313.34532	0.4020138
14314.54514	1.5997856	8	6	2	11	2	1	14314.94509	0.4012652
14316.14491	1.5997977	8	7	2	10	2	1	14316.54487	0.5012012
14317.7447	1.5997754	8	8	2	9	1	1	14318.14464	0.6012385
14319.3445	1.5997479	8	9	2	8	2	0	14319.7444	0.6030067
14320.94422	1.5997938	8	10	2	7	1	0	14321.34417	0.401103
14322.54399	1.5997794	8	11	2	6	2	0	14322.94393	0.201002
14324.14376	1.5997926	8	12	2	5	2	1	14324.5437	0.2049329
14325.74353	1.5997781	8	13	2	4	2	0	14326.14348	0.2010033
14327.3433	1.5997861	8	14	2	3	1	0	14327.74324	0.1012516
14328.94306	1.5997863	8	15	2	2	1	1	14329.343	0.104588
14330.54284	1.5996524	8	16	2	1	1	0	14330.94277	0.1006332
14332.14263	1.599673144	8	17	3	1	1	1	14332.54253	0.1006806
14333.74236	1.5997902	8	18	3	2	1	0	14334.14229	0.1011047
14335.34215	1.5997363	8	19	3	3	2	0	14335.74207	0.2011135
14336.94189	1.5997884	8	20	3	4	2	1	14337.34183	0.3007481
14338.54167	1.5997824	8	21	3	5	1	1	14338.9416	0.3005782
14340.14145	1.5997501	8	22	3	6	1	1	14340.54136	0.7011173
14341.7412	1.5997736	8	23	3	7	1	1	14342.14115	0.7007364
14343.34098	1.599768	8	24	3	8	1	1	14343.7409	0.6004935
14344.94074	1.5997704	8	25	3	9	1	1	14345.34068	0.5005086
14346.54049	1.5997873	8	26	3	10	1	1	14346.94044	0.6004789
14348.14026	1.5997778	8	27	3	11	2	1	14348.54022	0.5010651
14349.74003	1.5997862	8	28	3	12	2	1	14350.13998	0.6006443
14351.33979	1.5997555	8	29	5	12	2	1	14351.73974	0.5004567
14352.93957	1.5997758	8	30	5	11	1	1	14353.33947	0.4005977
14354.53932	1.5997783	8	31	5	10	1	1	14354.93925	0.5005399
14356.13908	1.5997717	8	32	5	9	2	1	14356.53903	0.5004653
14357.73884	1.5997828	8	33	5	8	2	1	14358.13879	0.6005024
14359.33846	1.5999777	8	34	5	7	2	0	14359.73855	0.4011488
14360.93838	1.5997805	8	35	5	6	2	1	14361.33832	0.4005983
14362.53814	1.5997766	8	36	5	5	1	1	14362.93809	0.3004893
14364.13792	1.5997462	8	37	5	4	2	0	14364.53785	0.3005501
14365.73768	1.5997979	8	38	5	3	1	0	14366.13762	0.2005379
14367.33745	1.5997913	8	39	5	2	1	1	14367.73741	0.1005703
14368.93723	1.5997971	8	40	5	1	1	0	14369.33718	0.1005318
14370.53701	1.5997711	8	41	5	1	2	0	14370.93684	0.1006539
14372.13676	1.5997803	8	42	5	2	1	1	14372.53671	0.1005342
14373.73653	1.5997911	8	43	5	3	1	0	14374.13647	0.2004975
14375.3363	1.5997845	8	44	5	4	2	0	14375.73623	0.3005739
14376.93606	1.5997933	8	45	5	5	2	0	14377.336	0.4006389
14378.53583	1.5997834	8	46	5	6	2	1	14378.93576	0.7005312
