onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
705.7475163	1.5999515	1	1	7	13	3	n/a	706.1476314	n/a
707.3474588	1.5997801	1	2	7	13	3	n/a	707.7474052	n/a
708.9472238	1.5997893	1	3	7	13	3	n/a	709.3471693	n/a
710.5468535	1.599926	1	4	7	13	3	n/a	710.9469014	n/a
712.1467671	1.5997948	1	5	6	12	2	1	712.5467084	0.5014299
713.7465527	1.5997794	1	6	6	11	2	1	714.1464305	0.700461
715.3463152	1.5997427	1	7	6	10	2	1	715.7462632	0.5011963
716.9460957	1.5997629	1	8	6	9	1	1	717.3460749	0.4012524308
718.5458578	1.5997695	1	9	6	8	2	0	718.9458001	0.3032477
720.1456357	1.5997959	1	10	6	7	1	0	720.5455722	0.4010509
721.745391	1.5997704	1	11	6	6	2	0	722.1453303	0.1011231
723.3451473	1.599827	1	12	6	5	2	1	723.7450936	0.1051161
724.944975	1.599738222	1	13	6	4	2	1	725.3448597	0.0013368
726.5446044	1.5998628	1	14	6	3	1	1	726.9446326	0.2010791
728.1444593	1.599832526	1	15	6	2	2	1	728.5442755	0.1009441
729.7442345	1.5997753	1	16	6	1	1	1	730.144168	0.1047413
731.3439953	1.5997871	1	17	2	1	1	0	731.7439371	0.1011476
732.9437647	1.5997759	1	18	2	2	1	1	733.3436764	0.1007807
734.5435352	1.5997908	1	19	2	3	1	0	734.9434808	0.1006599
736.1433005	1.5997718	1	20	2	4	1	0	736.5432468	0.6006147
737.7430658	1.599787	1	21	2	5	1	1	738.1430193	0.8010213
739.3427153	1.5999088	1	22	2	6	1	1	739.7427899	0.6005987
740.9426046	1.5997819	1	23	2	7	2	1	741.3425576	0.6005334
742.5423744	1.5997737	1	24	2	8	1	1	742.9423611	0.5004959218
744.1421327	1.5997999	1	25	2	9	2	1	744.5420759	0.4004943
745.7418679	1.5998216	1	26	2	10	2	1	746.1418511	0.5005416
747.3416512	1.5997786	1	27	2	11	2	1	747.7416124	0.5005466
748.9414483	1.5997859	1	28	2	12	1	1	749.3413868	0.4005089
750.5412193	1.5997701	1	29	4	12	1	1	750.9411535	0.5006357
752.1409737	1.5997703	1	30	4	11	1	1	752.5408885	0.5005667
753.740736	1.5997882	1	31	4	10	2	1	754.14068	0.5005081
755.3404959	1.5997623	1	32	4	9	2	1	755.7404422	0.5005607
756.9402425	1.599880313	1	33	4	8	1	1	757.340221	0.5005273
758.5400398	1.5998369	1	34	4	7	2	1	758.9399877	0.6005162
760.1398054	1.5997859	1	35	4	6	2	1	760.539753	0.5005308
761.7395769	1.5997105	1	36	4	5	2	0	762.1395207	0.601093
763.339355	1.5997923	1	37	4	4	2	1	763.7393409	0.4004666
764.9390974	1.599866335	1	38	4	3	1	1	765.3390703	0.400552
766.5388981	1.5997715	1	39	4	2	1	0	766.9388141	0.3012313
768.1386608	1.5997824	1	40	4	1	2	0	768.5386073	0.2007246
769.7384376	1.5997518	1	41	1	1	2	1	770.1383741	0.2001713
771.3381967	1.5997802	1	42	1	2	1	1	771.7381444	0.3005268
772.9380171	1.599732522	1	43	1	3	1	0	773.3379085	0.3006616
774.5377417	1.5997769	1	44	1	4	1	1	774.9377012	0.5005362
776.137517	1.599726	1	45	1	5	1	1	776.5374399	0.7005209
777.7372796	1.599828347	1	46	1	6	1	1	778.1372208	0.7005514
779.3370404	1.5997747	1	47	1	7	1	1	779.7369836	0.6005404
780.9368173	1.599773	1	48	1	8	2	1	781.3367594	0.5005951
782.5365797	1.5998055	1	49	1	9	1	1	782.9365236	0.6006664
784.1363385	1.5998044	1	50	1	10	2	1	784.5362907	0.5005531
785.7361172	1.5997996	1	51	1	11	2	1	786.1360607	0.6005495
787.3358821	1.599845878	1	52	1	12	2	1	787.7358268	0.5005507
788.9356657	1.5997304	1	53	2	12	2	1	789.3356016	0.5005692
790.535378	1.5998428	1	54	2	11	2	1	790.9353194	0.400613
792.1351884	1.5997854	1	55	2	10	1	0	792.5351339	0.4005792
793.7349565	1.5997832	1	56	2	9	2	1	794.1349522	0.5000529
795.3346891	1.5996898	1	57	2	8	1	1	795.7346652	0.5005542
796.9344973	1.5997793	1	58	2	7	2	1	797.3344749	0.5005217218
798.534267	1.5997795	1	59	2	6	2	1	798.9342196	0.6005281
800.1340506	1.599699	1	60	2	5	1	1	800.533972	0.6006311
801.7338129	1.5997571	1	61	2	4	1	1	802.1337252	0.6005144
803.3335511	1.5997696	1	62	2	3	1	1	803.7335001	0.6005007
804.9333035	1.5997545	1	63	2	2	2	1	805.3332673	0.4005653
806.5330013	1.5998761	1	64	2	1	2	0	806.9330251	0.5011517
808.1328561	1.5997766	1	65	5	1	1	0	808.5327613	0.4005991
809.7326112	1.5997777	1	66	5	2	2	0	810.1325622	0.3006851
811.3323916	1.5997736	1	67	5	3	2	1	811.7323296	0.3005796
812.932191	1.599765	1	68	5	4	1	1	813.3320748	0.4007182
814.5319927	1.599680887	1	69	5	5	2	1	814.9318908	0.5005938
816.131703	1.599840869	1	70	5	6	1	1	816.5316452	0.3006055
817.7314828	1.5997721	1	71	5	7	2	1	818.131416	0.6004924
819.3311372	1.5998924	1	72	5	8	1	1	819.731193	0.6005136
820.931008	1.5997807	1	73	5	9	1	1	821.3309164	0.6006356
822.5307833	1.5997723	1	74	5	10	1	1	822.9306812	0.6001331
824.1303748	1.5999731	1	75	5	11	1	1	824.530483	0.6006429
825.7301683	1.5999245	1	76	5	12	2	1	826.1302554	0.5005742
827.3300735	1.5998031	1	77	3	12	1	1	827.7300381	0.5006221
828.9298694	1.5995735	1	78	3	11	2	1	829.3297945	0.6005323
830.5294261	1.59997	1	79	3	10	1	1	830.9295686	0.5005538
832.1293974	1.599826769	1	80	3	9	1	1	832.5293712	0.4004861745
833.7291133	1.5997757	1	81	3	8	1	1	834.1290935	0.6006678
835.328974	1.599726409	1	82	3	7	2	1	835.7288646	0.5001005
836.928689	1.5997837	1	83	3	6	1	1	837.3286298	0.5005696
838.5284787	1.5997225	1	84	3	5	1	1	838.9283992	0.6005321
840.1282228	1.5997799	1	85	3	4	1	1	840.5281869	0.5005423
841.7278157	1.5999506	1	86	3	3	2	1	842.1279359	0.1006063
843.3277761	1.5997679	1	87	3	2	1	n/a	843.7277054	n/a
844.9275804	1.599731931	1	88	3	1	2	1	845.3274735	0.1005913
846.5273018	1.5997729	1	89	6	1	1	1	846.9272547	0.1005786
848.1270672	1.5997871	1	90	6	2	2	1	848.5270082	0.4005822
