onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
1810.696214	1.5999574	1	1	7	13	3	n/a	1811.096303	n/a
1812.296157	1.5997783	1	2	7	13	3	n/a	1812.696112	n/a
1813.895816	1.5999708	1	3	7	13	3	n/a	1814.295953	n/a
1815.49577	1.599837	1	4	7	13	3	n/a	1815.895741	n/a
1817.095589	1.5998215	1	5	6	12	1	1	1817.495538	0.6017977
1818.695393	1.5998286	1	6	6	11	1	1	1819.095349	0.6013073
1820.295206	1.5998196	1	7	6	10	1	1	1820.69515	0.6012864
1821.895012	1.5998226	1	8	6	9	2	1	1822.294866	0.5013841
1823.494817	1.5998244	1	9	6	8	2	1	1823.894765	0.5012513
1825.094627	1.5998192	1	10	6	7	1	1	1825.494577	0.4013699
1826.694427	1.5998219	1	11	6	6	2	1	1827.094388	0.1012377
1828.294247	1.5998182	1	12	6	5	1	1	1828.6942	0.3049865
1829.894048	1.599805	1	13	6	4	1	0	1830.293997	0.3009475
1831.493819	1.5998473	1	14	6	3	1	1	1831.893791	0.4002549
1833.093653	1.5997229	1	15	6	2	2	1	1833.493665	0.3045582222
1834.693276	1.5998531	1	16	6	1	2	0	1835.093308	0.4010388
1836.29321	1.5997329	1	17	2	1	1	0	1836.693052	0.3013993
1837.892903	1.6000009	1	18	2	2	1	1	1838.292925	0.3006553
1839.492897	1.5998131	1	19	2	3	1	0	1839.892682	0.1007869
1841.092722	1.5996217	1	20	2	4	2	0	1841.492489	0.2008945
1842.692323	1.5998239	1	21	2	5	2	1	1843.092303	0.7005444
1844.292138	1.5999909	1	22	2	6	2	1	1844.692086	0.6002936
1845.892082	1.5997055	1	23	2	7	1	1	1846.292063	0.5005556
1847.491919	1.5998194	1	24	2	8	2	1	1847.891868	0.5004977
1849.091774	1.599773867	1	25	2	9	2	1	1849.491543	0.5006019
1850.691548	1.5998048	1	26	2	10	1	1	1851.091483	0.5001426
1852.291342	1.5998023	1	27	2	11	1	1	1852.691292	0.4005016
1853.891127	1.599894033	1	28	2	12	1	0	1854.291096	0.3002699
1855.490935	1.5997948	1	29	4	12	2	1	1855.890904	0.4004812
1857.090744	1.5997876	1	30	4	11	1	1	1857.490705	0.6004938
1858.690555	1.5997012	1	31	4	10	2	1	1859.090498	0.6004866
1860.29037	1.5998159	1	32	4	9	1	1	1860.690384	0.5004110445
1861.890161	1.5998183	1	33	4	8	2	1	1862.290116	0.5004887
1863.490043	1.599741867	1	34	4	7	1	1	1863.889914	0.5004899
1865.089772	1.59982	1	35	4	6	2	1	1865.489738	0.6004781
1866.689609	1.5998061	1	36	4	5	2	1	1867.089547	0.8004401
1868.289407	1.5998761	1	37	4	4	2	1	1868.689361	0.8001348
1869.889174	1.5998588	1	38	4	3	2	0	1870.289156	0.4006061
1871.489021	1.5998199	1	39	4	2	2	1	1871.889029	0.4004891557
1873.088823	1.5998236	1	40	4	1	1	1	1873.488773	0.3001239
1874.688632	1.5998218	1	41	1	1	1	0	1875.088546	0.4011489
1876.288434	1.5998276	1	42	1	2	1	1	1876.688389	0.200597
1877.888136	1.5999322	1	43	1	3	2	1	1878.288197	0.2005866
1879.488047	1.5998312	1	44	1	4	1	1	1879.888004	0.500573
1881.087878	1.5998187	1	45	1	5	2	1	1881.487816	0.6003102
1882.687674	1.599654	1	46	1	6	1	1	1883.087627	0.6005506
1884.287481	1.5998097	1	47	1	7	2	1	1884.687426	0.6001307
1885.887238	1.5998753	1	48	1	8	1	1	1886.28725	0.5005614
1887.487087	1.5998313	1	49	1	9	1	1	1887.887043	0.5005056
1889.086893	1.5998139	1	50	1	10	1	1	1889.4869	0.5004998557
1890.686707	1.5998274	1	51	1	11	2	1	1891.086654	0.4007812
1892.286508	1.599834	1	52	1	12	1	1	1892.686458	0.5006888
1893.886322	1.5998118	1	53	2	12	1	1	1894.286222	0.5005984
