onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
2072.61456	1.600030826	1	1	7	13	3	n/a	2073.014667	n/a
2074.214573	1.599682848	1	2	7	13	3	n/a	2074.614492	n/a
2075.814341	1.5997167	1	3	7	13	3	n/a	2076.214283	n/a
2077.414136	1.5998268	1	4	7	13	3	n/a	2077.814091	n/a
2079.013952	1.5998119	1	5	6	12	2	1	2079.413934	0.5013813
2080.613758	1.5998094	1	6	6	11	2	1	2081.013702	0.7012144
2082.213572	1.5997912	1	7	6	10	1	1	2082.613467	0.7014026
2083.813409	1.599774793	1	8	6	9	1	1	2084.213315	0.7012158
2085.413176	1.5998119	1	9	6	8	1	0	2085.813123	0.3029379
2087.012975	1.5998584	1	10	6	7	1	1	2087.412936	0.3014264
2088.612836	1.599766961	1	11	6	6	2	1	2089.012737	0.2011469
2090.21259	1.5998195	1	12	6	5	1	1	2090.612538	0.2010893
2091.812412	1.5998003	1	13	6	4	1	0	2092.212345	0.1048351
2093.412207	1.599817	1	14	6	3	1	1	2093.812158	0.2046004
2095.012008	1.5998214	1	15	6	2	1	0	2095.411962	0.200813
2096.611809	1.599826	1	16	6	1	1	1	2097.011762	0.3008505
2098.211624	1.5998214	1	17	2	1	1	0	2098.611582	0.2005817
2099.811439	1.5998092	1	18	2	2	2	0	2100.211383	0.3011779
2101.411233	1.5998187	1	19	2	3	1	0	2101.811183	0.4011454
2103.011041	1.5998099	1	20	2	4	1	1	2103.410993	0.3005181
2104.610691	1.5999716	1	21	2	5	2	1	2105.010723	0.5011564
2106.210644	1.5998076	1	22	2	6	2	1	2106.610469	0.6012287
2107.810297	1.5999761	1	23	2	7	1	1	2108.210458	0.5004118738
2109.410251	1.59988392	1	24	2	8	1	1	2109.810207	0.5004531
2111.009901	1.5999817	1	25	2	9	1	1	2111.410017	0.5006105
2112.609867	1.59978	1	26	2	10	1	1	2113.009815	0.5005312
2114.209537	1.5999627	1	27	2	11	2	1	2114.609621	0.4006812
2115.809485	1.5998192	1	28	2	12	1	1	2116.209308	0.4006948
2117.409262	1.5998526	1	29	4	12	2	1	2117.809256	0.4005541
2119.009111	1.5998175	1	30	4	11	2	1	2119.408898	0.6006528
2120.608922	1.5997923	1	31	4	10	1	1	2121.008859	0.6005048
2122.20872	1.5998159	1	32	4	9	1	1	2122.608671	0.5005302
2123.808525	1.5998157	1	33	4	8	1	1	2124.208438	0.5005315
2125.40834	1.5998157	1	34	4	7	1	1	2125.808295	0.6004654
2127.008147	1.5998122	1	35	4	6	1	1	2127.408091	0.6004403
2128.607948	1.5998205	1	36	4	5	2	1	2129.007894	0.6005007
2130.207604	1.5999655	1	37	4	4	1	1	2130.607713	0.7004785
2131.807562	1.5998169	1	38	4	3	1	0	2132.207501	0.4006041
2133.407234	1.5999466	1	39	4	2	2	0	2133.807307	0.3006512
2135.007173	1.5998152	1	40	4	1	1	0	2135.407123	0.3005653
2136.606919	1.5998699	1	41	1	1	2	0	2137.006945	0.4005823
2138.206705	1.5998911	1	42	1	2	2	1	2138.606746	0.4005933
2139.806589	1.5998155	1	43	1	3	1	1	2140.206528	0.3005112
2141.406251	1.5999657	1	44	1	4	2	1	2141.806357	0.1007416
2143.006199	1.5998353	1	45	1	5	1	1	2143.406204	0.6004812672
2144.60601	1.5998145	1	46	1	6	1	1	2145.005955	0.6005784
2146.205811	1.599651	1	47	1	7	2	1	2146.605746	0.6005577
2147.805416	1.6000381	1	48	1	8	2	1	2148.205576	0.5007316
2149.405428	1.59982	1	49	1	9	2	1	2149.805387	0.6005265
2151.005227	1.5998313	1	50	1	10	1	1	2151.405219	0.4005439
2152.604954	1.5999031	1	51	1	11	1	1	2153.004959	0.4006609
