onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
4191.537787	1.600014	11	1	7	13	3	n/a	4191.93793	n/a
4193.137744	1.5998272	11	2	7	13	3	n/a	4193.537695	n/a
4194.737421	1.5999639	11	3	7	13	3	n/a	4195.137573	n/a
4196.337395	1.5998222	11	4	7	13	3	n/a	4196.737306	n/a
4197.937243	1.599729789	11	5	6	12	1	1	4198.33716	0.7018128
4199.53702	1.5998055	11	6	6	11	1	1	4199.936931	0.6014138
4201.13682	1.5997242	11	7	6	10	1	1	4201.536822	0.6012207108
4202.736462	1.5999894	11	8	6	9	2	1	4203.136579	0.6012694
4204.336435	1.5998194	11	9	6	8	2	1	4204.736388	0.6030488
4205.936243	1.5998185	11	10	6	7	1	1	4206.336189	1.0013775
4207.535999	1.5997178	11	11	6	6	2	0	4207.935998	0.6047769
4209.135731	1.599983056	11	12	6	5	1	1	4209.535793	0.5005269
4210.735667	1.599779	11	13	6	4	1	0	4211.135649	0.6010587
4212.335478	1.5996966	11	14	6	3	1	0	4212.735258	0.5012074
4213.935113	1.5998457	11	15	6	2	2	1	4214.335262	0.5046782222
4215.535128	1.599666055	11	16	6	1	2	0	4215.935041	0.5008786
4217.13489	1.5998093	11	17	2	1	1	1	4217.534816	0.5002911
4218.734703	1.5998203	11	18	2	2	1	0	4219.134695	0.4012272443
4220.334448	1.5998739	11	19	2	3	1	0	4220.734445	0.4007077
4221.934322	1.599853245	11	20	2	4	2	0	4222.33427	0.400827
4223.534113	1.5998272	11	21	2	5	2	1	4223.934069	0.9004698
4225.133762	1.5999915	11	22	2	6	2	1	4225.533876	0.6011137
4226.733731	1.5997941	11	23	2	7	1	1	4227.133694	0.500693
4228.333527	1.5998141	11	24	2	8	2	1	4228.733482	0.5006612
4229.933326	1.5998236	11	25	2	9	2	1	4230.333227	0.5006243
4231.533142	1.5996805	11	26	2	10	1	1	4231.933101	0.4005409
4233.13294	1.5998236	11	27	2	11	1	1	4233.532896	0.5005859
4234.732751	1.5998201	11	28	2	12	1	1	4235.132702	0.5005445
4236.332405	1.5999724	11	29	4	12	2	1	4236.732505	0.4005531
4237.932366	1.5998188	11	30	4	11	1	1	4238.332317	0.5005594
4239.532034	1.5999717	11	31	4	10	2	1	4239.932144	0.4006127
4241.131999	1.599818	11	32	4	9	1	1	4241.531945	0.4000975
4242.731806	1.5998244	11	33	4	8	2	1	4243.131754	0.6004286
4244.331606	1.599858678	11	34	4	7	1	1	4244.731613	0.400556333
4245.931415	1.5998388	11	35	4	6	2	1	4246.331361	0.5005936
4247.531058	1.599983	11	36	4	5	2	1	4247.931165	0.6005529
4249.131032	1.599818	11	37	4	4	2	0	4249.530978	0.500232
4250.730839	1.5998234	11	38	4	3	2	1	4251.130795	0.4005068
4252.330628	1.5998399	11	39	4	2	2	0	4252.730587	0.5013834
4253.93046	1.5996663	11	40	4	1	1	0	4254.330403	0.5011282
4255.530252	1.5997034	11	41	1	1	1	1	4255.93017	0.4005974
4257.130063	1.5998345	11	42	1	2	1	0	4257.530012	0.5006106
4258.729882	1.5998107	11	43	1	3	2	0	4259.129798	0.6006187
4260.329676	1.5998172	11	44	1	4	1	0	4260.729627	0.5005718
4261.929483	1.5998236	11	45	1	5	2	1	4262.32944	0.7002737
4263.529285	1.5998233	11	46	1	6	1	1	4263.929245	0.50008
4265.129074	1.5996799	11	47	1	7	2	1	4265.52888	0.5004744
4266.728878	1.5998313	11	48	1	8	1	1	4267.128707	0.5007814
4268.328594	1.5999405	11	49	1	9	1	1	4268.72867	0.60057
