onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
607190.3027	1.600175652	4	1	7	13	3	n/a	607190.7027	n/a
607191.9029	1.600240309	4	2	7	13	3	n/a	607192.303	n/a
607193.5032	1.600242755	4	3	7	13	3	n/a	607193.9032	n/a
607195.1034	1.600233926	4	4	7	13	3	n/a	607195.5035	n/a
607196.7037	1.600226841	4	5	6	12	2	1	607197.1037	0.4117388864
607198.3039	1.600249572	4	6	6	11	1	1	607198.704	0.5030125938
607199.9041	1.600233714	4	7	6	10	1	1	607200.3042	0.5030890902
607201.5044	1.600225464	4	8	6	9	1	1	607201.9045	0.6031377902
607203.1047	1.600155746	4	9	6	8	2	0	607203.5047	0.6028331261
607204.7049	1.600316667	4	10	6	7	1	0	607205.1049	0.3030179185
607206.3051	1.600249979	4	11	6	6	1	1	607206.7052	0.3032294865
607207.9055	1.600124506	4	12	6	5	1	1	607208.3054	0.3031152505
607209.5056	1.600269184	4	13	6	4	1	1	607209.9057	0.3020854293
607211.1059	1.600265244	4	14	6	3	1	1	607211.506	0.40082301
607212.7062	1.600232923	4	15	6	2	2	1	607213.1063	0.4016095699
607214.3063	1.600294171	4	16	6	1	1	1	607214.7064	0.4025488808
607215.9066	1.600274619	4	17	2	1	1	0	607216.3067	0.9019867559
607217.5069	1.600281748	4	18	2	2	1	1	607217.907	0.9011955271
607219.1072	1.6002241	4	19	2	3	1	1	607219.5072	0.9011106683
607220.7073	1.60022414	4	20	2	4	1	1	607221.1074	0.7026701128
607222.3075	1.600228162	4	21	2	5	2	1	607222.7076	0.7034465544
607223.9078	1.600217581	4	22	2	6	1	1	607224.3079	0.7026185732
607225.5081	1.600225162	4	23	2	7	1	1	607225.9081	0.602537494
607227.1083	1.600253536	4	24	2	8	1	1	607227.5083	0.5027172545
607228.7086	1.600190324	4	25	2	9	1	1	607229.1086	0.5026791826
607230.3088	1.600233224	4	26	2	10	1	1	607230.7088	0.5027761088
607231.909	1.600269729	4	27	2	11	2	1	607232.3091	0.5018140635
607233.5093	1.600250906	4	28	2	12	2	1	607233.9094	0.5010898855
607235.1096	1.600230832	4	29	4	12	2	1	607235.5097	0.5011374908
607236.7097	1.600225828	4	30	4	11	1	1	607237.1098	0.5028761885
607238.31	1.6002298	4	31	4	10	1	1	607238.71	0.4029672074
607239.9102	1.600220647	4	32	4	9	2	1	607240.3103	0.5028575034
607241.5105	1.600223076	4	33	4	8	2	1	607241.9105	0.5028037356
607243.1107	1.600235272	4	34	4	7	2	1	607243.5108	0.6028389676
607244.711	1.600233691	4	35	4	6	1	1	607245.111	0.5024528317
607246.3112	1.600231753	4	36	4	5	2	1	607246.7113	0.6034207129
607247.9114	1.600232049	4	37	4	4	1	1	607248.3115	0.6028193168
607249.5117	1.600249631	4	38	4	3	1	0	607249.9118	0.4029250582
607251.112	1.600247465	4	39	4	2	2	0	607251.512	0.5022578123
607252.7123	1.600259346	4	40	4	1	1	0	607253.1123	0.5010522344
607254.3125	1.600222938	4	41	1	1	1	1	607254.7126	0.600999123
607255.9126	1.600224213	4	42	1	2	2	1	607256.3127	0.5012002512
607257.5129	1.600262485	4	43	1	3	2	0	607257.913	0.7034965808
607259.1132	1.600209675	4	44	1	4	2	1	607259.5132	1.002714311
607260.7134	1.600216696	4	45	1	5	2	1	607261.1135	0.902910162
607262.3136	1.60021946	4	46	1	6	2	1	607262.7137	1.002679083
607263.9139	1.6002121	4	47	1	7	2	1	607264.3139	0.6028375621
607265.5141	1.600221949	4	48	1	8	1	1	607265.9142	0.5024394941
607267.1144	1.600202436	4	49	1	9	2	1	607267.5144	0.5024765317
607268.7146	1.600234541	4	50	1	10	2	1	607269.1147	0.5027684035
607270.315	1.600126163	4	51	1	11	1	1	607270.7149	0.6026682411
607271.9151	1.600275561	4	52	1	12	1	1	607272.3152	0.502125822
607273.5154	1.600260089	4	53	2	12	2	1	607273.9155	0.5013299893
607275.1157	1.600243957	4	54	2	11	1	1	607275.5158	0.4010555831
607276.7158	1.600237436	4	55	2	10	2	1	607277.1158	0.5030500152
607278.3161	1.600233725	4	56	2	9	2	1	607278.7161	0.5029187433
607279.9163	1.600230609	4	57	2	8	1	1	607280.3164	0.5027100149
607281.5166	1.600239972	4	58	2	7	1	1	607281.9166	0.50288293
607283.1168	1.600222087	4	59	2	6	2	1	607283.5169	0.5026574262
607284.7171	1.600221466	4	60	2	5	1	1	607285.1171	0.5026844941
607286.3173	1.600223564	4	61	2	4	2	1	607286.7174	0.6025872771
607287.9176	1.600220623	4	62	2	3	2	0	607288.3176	0.5027612543
607289.5178	1.6002258	4	63	2	2	2	1	607289.9178	0.6028452168
607291.118	1.600238704	4	64	2	1	1	1	607291.5181	0.5012978996
607292.7183	1.600251057	4	65	5	1	1	0	607293.1183	0.4033189394
607294.3185	1.600265616	4	66	5	2	1	1	607294.7185	0.4020542682
607295.9188	1.600275997	4	67	5	3	2	1	607296.3189	0.4011025252
607297.5191	1.600101578	4	68	5	4	2	0	607297.9192	0.3006536153
607299.1192	1.600316052	4	69	5	5	2	1	607299.5194	0.4029906831
607300.7194	1.600263951	4	70	5	6	1	1	607301.1195	0.5011310623
607302.3197	1.600225159	4	71	5	7	2	1	607302.7198	0.5022534376
607303.92	1.600236745	4	72	5	8	1	1	607304.32	0.5027187996
607305.5202	1.600234466	4	73	5	9	1	1	607305.9204	0.5020476002
607307.1205	1.60022006	4	74	5	10	2	1	607307.5205	0.50270459
607308.7207	1.600345754	4	75	5	11	1	1	607309.1208	0.5023717261
607310.3209	1.600254394	4	76	5	12	2	1	607310.721	0.5027998486
607311.9212	1.600242332	4	77	3	12	2	1	607312.3212	0.5027216147
607313.5215	1.600199645	4	78	3	11	2	1	607313.9215	0.5026914374
607315.1217	1.600168966	4	79	3	10	2	1	607315.5217	0.5026456544
607316.7219	1.600234526	4	80	3	9	1	1	607317.122	0.5024987997
607318.3222	1.600231872	4	81	3	8	2	1	607318.7222	0.6027582902
607319.9224	1.600230168	4	82	3	7	2	1	607320.3225	0.502602745
607321.5227	1.600258695	4	83	3	6	2	1	607321.9227	0.6025209317
607323.123	1.600204181	4	84	3	5	1	1	607323.523	0.7013997406
607324.7232	1.600256755	4	85	3	4	1	1	607325.1233	0.7010931305
607326.3235	1.600135154	4	86	3	3	1	0	607326.7236	0.7014103456
607327.9235	1.600373175	4	87	3	2	2	0	607328.3237	0.5027859355
607329.5239	1.600205336	4	88	3	1	2	1	607329.9239	0.4025443394
607331.1241	1.600226123	4	89	6	1	2	0	607331.5242	0.503109977
607332.7243	1.600249559	4	90	6	2	1	0	607333.1244	0.7025802111
607334.3246	1.600231604	4	91	6	3	1	1	607334.7247	0.6027577091
607335.9248	1.600249146	4	92	6	4	1	0	607336.3249	0.4025924713
607337.5251	1.600270329	4	93	6	5	2	1	607337.9252	0.6015790841
607339.1254	1.600281563	4	94	6	6	1	0	607339.5255	0.6012141779
607340.7257	1.600229923	4	95	6	7	1	1	607341.1257	0.5010258153
607342.3258	1.600373202	4	96	6	8	2	1	607342.7258	0.6029593755
607343.926	1.600222924	4	97	6	9	1	1	607344.3261	0.6032324265
607345.5263	1.600229753	4	98	6	10	2	1	607345.9263	0.7029805658
607347.1265	1.600229562	4	99	6	11	1	1	607347.5266	0.8026972449
