onset	duration	run_number	trial_number	spatial_frequency	michelson_contrast	probe_orientation	response_correctness	probe_time	reaction_time
606637.7437	1.600115886	3	1	7	13	3	n/a	606638.1437	n/a
606639.3438	1.600224723	3	2	7	13	3	n/a	606639.7439	n/a
606640.9441	1.600236721	3	3	7	13	3	n/a	606641.3441	n/a
606642.5443	1.600264647	3	4	7	13	3	n/a	606642.9444	n/a
606644.1446	1.600296252	3	5	6	12	2	1	606644.5447	0.5105682992
606645.7449	1.600256445	3	6	6	11	2	1	606646.1449	0.6018586264
606647.3452	1.600227237	3	7	6	10	2	1	606647.7452	0.5016143539
606648.9454	1.600222237	3	8	6	9	1	1	606649.3453	0.8034266009
606650.5455	1.60037827	3	9	6	8	2	1	606650.9456	0.8034980542
606652.1458	1.600215972	3	10	6	7	1	0	606652.5458	0.905174105
606653.746	1.600240309	3	11	6	6	2	1	606654.1461	0.803250905
606655.3463	1.600216009	3	12	6	5	2	0	606655.7463	0.9029655743
606656.9465	1.60024546	3	13	6	4	2	1	606657.3467	0.8026790493
606658.5468	1.600233237	3	14	6	3	1	1	606658.9468	0.8031876045
606660.147	1.600335797	3	15	6	2	2	1	606660.5471	0.9029539045
606661.7472	1.600227535	3	16	6	1	1	0	606662.1473	0.9029718046
606663.3475	1.600220584	3	17	2	1	1	0	606663.7476	0.8026782878
606664.9477	1.600255212	3	18	2	2	1	0	606665.3478	0.902644016
606666.548	1.600214158	3	19	2	3	1	1	606666.948	0.8032382927
606668.1482	1.600220644	3	20	2	4	1	1	606668.5483	0.8046243417
606669.7485	1.600228693	3	21	2	5	1	1	606670.1485	0.6030518232
606671.3487	1.600218016	3	22	2	6	1	1	606671.7488	0.6028593139
606672.949	1.600219221	3	23	2	7	2	1	606673.349	0.6020828813
606674.5493	1.600127972	3	24	2	8	1	1	606674.9493	0.6024432743
606676.1494	1.60022383	3	25	2	9	2	1	606676.5495	0.5027616743
606677.7497	1.600233847	3	26	2	10	2	1	606678.1497	0.6029473605
606679.3499	1.600224251	3	27	2	11	2	1	606679.75	0.5025811743
606680.9502	1.600205742	3	28	2	12	1	1	606681.3502	0.5026451278
606682.5504	1.600213881	3	29	4	12	1	1	606682.9505	0.6028948792
606684.1507	1.600222972	3	30	4	11	1	1	606684.5507	0.5028088233
606685.7509	1.600193808	3	31	4	10	2	1	606686.151	0.7023544209
606687.3512	1.600290671	3	32	4	9	2	1	606687.7513	0.6013169154
606688.9515	1.600257412	3	33	4	8	1	1	606689.3516	0.6010093982
606690.5517	1.600112231	3	34	4	7	2	1	606690.9518	0.6009327701
606692.1519	1.600222228	3	35	4	6	2	1	606692.5519	0.603038303
606693.7521	1.600235693	3	36	4	5	2	1	606694.1522	0.9026734327
606695.3523	1.600236726	3	37	4	4	2	1	606695.7524	1.00246383
606696.9526	1.600235956	3	38	4	3	1	1	606697.3527	0.8027421
606698.5529	1.600221384	3	39	4	2	1	1	606698.9529	0.9025818743
606700.1531	1.600275333	3	40	4	1	2	1	606700.5532	0.801846076
606701.7535	1.600192732	3	41	1	1	2	0	606702.1535	0.8017917362
606703.3537	1.600232342	3	42	1	2	1	1	606703.7538	0.8011212492
606704.9539	1.600078007	3	43	1	3	1	0	606705.354	0.9035510607
606706.5541	1.60020716	3	44	1	4	1	1	606706.9541	0.9032705143
606708.1543	1.600222409	3	45	1	5	1	1	606708.5544	0.7029841633
606709.7545	1.600233109	3	46	1	6	1	1	606710.1547	0.7028083261
606711.3548	1.600233949	3	47	1	7	1	1	606711.7549	0.5027480441
606712.9552	1.600229644	3	48	1	8	2	1	606713.3551	0.6024545857
606714.5553	1.60024336	3	49	1	9	1	1	606714.9553	0.6024557347
606716.1555	1.600257872	3	50	1	10	2	1	606716.5556	0.6027522699
606717.7558	1.60023374	3	51	1	11	2	1	606718.1558	0.5024668605
606719.356	1.600218511	3	52	1	12	2	1	606719.7561	0.5024901511
606720.9563	1.600214935	3	53	2	12	2	1	606721.3563	0.4023972278
606722.5565	1.600228386	3	54	2	11	2	1	606722.9566	0.4026970512
606724.1567	1.600244777	3	55	2	10	1	1	606724.5568	0.402570507
606725.757	1.600217532	3	56	2	9	2	1	606726.157	0.5025342396
